submission,category,idiom,type
"Arkadaşlar arasında gidilecek tatil yerini belirlerken, biri tropik bir ada fikrini ortaya atınca herkes heyecanlandı.",mecaz,Ortaya atmak,Zero-shot
"Cesur gazeteci, gerçeği araştırarak toplum üzerinde unutulmaz bir iz bıraktı.",mecaz,İz bırakmak,Zero-shot
Arka bahçeyi düzenlemek için tüm aile hafta sonu kolları sıvayıp işe koyuldu.,mecaz,Kolları sıvamak,Zero-shot
"Araştırmacı, iklim değişikliğinin nedenleri üzerine yeni bir teori öne sürdü.",mecaz,Öne sürmek,Zero-shot
"Geçmişteki tüm acıları defterden silmek, yüreğime yeni sevinçler için yer açar.",mecaz,Defterden silmek,Zero-shot
Proje ekibindeki başarılı çalışmalarıyla kariyerinde hızla basamak yaptı.,mecaz,Basamak yapmak,Zero-shot
Zorlu rekabet koşullarına rağmen yenilikçi stratejiler uygulayarak sektöründe üste çıkmayı başardı.,mecaz,Üste çıkmak,Zero-shot
"Eski şirketi, tüm başarısız kampanyalarını defterden silerek yeni pazarlama stratejilerine odaklandı.",mecaz,Defterden silmek,Zero-shot
"Doktor, hastalık önleme yöntemleri üzerinde durdu, bu sayede hastalarını daha sağlıklı bir yaşam tarzına teşvik etti.",mecaz,Üzerinde durmak,Zero-shot
"Yazar, kaleminden dökülen satırlarda hümanizmanın altını çizerek insan sevgisinin önemini vurguladı.",mecaz,Altını çizmek,Zero-shot
"Yeni politikaların uygulanmasında karşılaşılan sorunlara parmak basarak, yönetimin dikkatini çekmeyi başardı.",mecaz,Parmak basmak,Zero-shot
"Başarılı bir operasyon sonrası köpeğini sağlıklı bir şekilde geri alan kadının, veterinerlere teşekkür ederken içi erimişti.",mecaz,İçi erimek,Zero-shot
"Aile içindeki anlaşmazlık büyürken, anne tüm suçlamaları üstüne alıp, evdeki huzuru sağlamak için elinden geleni yaptı.",mecaz,Üstüne almak,Zero-shot
Tartışmada sesini duyurabilenlerden biri olarak yer almak önemlidir.,mecaz,Yer almak,Zero-shot
"Değerlendirme toplantısında herkes sessizken, o cesurca konuştu ve sorunların üzerine parmak bastı.",mecaz,Parmak basmak,Zero-shot
"Dost meclisinde, içinde kopan fırtınaları arkadaşlarına sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Yaratıcılığa karşı çıkmak, dünyayı renksiz bir tuval olarak görmekle eşdeğerdir.",mecaz,Karşı çıkmak,Zero-shot
"Sunumda başarısızlık deneyimlerine de yer vermek, gerçekçi ve motive edici bir etki yarattı.",mecaz,Yer vermek,Zero-shot
Erken uyanıp tüm günlük işlerini sabah erken saatte bitirerek günün geri kalanında zaman kazandı.,mecaz,Zaman kazanmak,Zero-shot
"Şehir planlamasında yeşil alanlara daha fazla yer vermek, kent yaşamını iyileştiriyor.",mecaz,Yer vermek,Zero-shot
"İş yerinde her zaman bilgili kişi rolünü oynamak, aslında öğrenmeye aç olduğunu gizliyor.",mecaz,Rol oynamak,Zero-shot
Derslerindeki başarısıyla akademik kariyerinde basamak yapan bir öğrenciydi.,mecaz,Basamak yapmak,Zero-shot
"Yeni bir kafe açmaya karar veren Barış, mekan araştırmalarına başlamak için kollarını sıvadı.",mecaz,Kolları sıvamak,Zero-shot
"Yarışmada öyle bir performans sergiledi ki, açık ara öne geçerek başa geçti.",mecaz,Başa geçmek,Zero-shot
"Eşit haklar talebine karşı çıkmak, adalet terazisini dengesiz bırakmaktır.",mecaz,Karşı çıkmak,Zero-shot
Ekip içinde sıkı çalışarak ve başarılarıyla dikkat çekerek üste çıkmayı başardı.,mecaz,Üste çıkmak,Zero-shot
Filmin sonunda köpeğini kurtaran çocuğu izlerken bütün sinema salonunun içi eridi.,mecaz,İçi erimek,Zero-shot
"Kültürel festivalin devamlılığını sağlamak için, yerel yönetimlere sponsorluk teklifleri sunularak el açıldı.",mecaz,El açmak,Zero-shot
"Zamanın ruhuna karşı çıkmak, akreple yelkovan arasında sıkışıp kalmak demektir.",mecaz,Karşı çıkmak,Zero-shot
"Eleştirilerin odağındaki yazar, yazdıklarının arkasında durarak okurlarına hesap verdi.",mecaz,Hesap vermek,Zero-shot
"Debat sırasında ileri sürdüğü görüşler, karşı tarafı savunmasız bıraktı.",mecaz,İleri sürmek,Zero-shot
"Bilime karşı çıkmak, kendi ayaklarına pranga vurmak anlamına gelir.",mecaz,Karşı çıkmak,Zero-shot
Yoğun çalışma programına ve meydan okumalara rağmen azmi sayesinde sınıfındaki diğer öğrencilerin üstesinden gelerek akademik olarak üste çıktı.,mecaz,Üste çıkmak,Zero-shot
"Bekleme odasında saatler geçmekteyken, cep telefonumdaki oyunlarla zaman öldürdüm.",mecaz,Zaman öldürmek,Zero-shot
"Seminerde, konuşmacı modern eğitim sistemlerinin eksikliklerini öne sürerek yenilikçi değişiklikler önerdi.",mecaz,Öne sürmek,Zero-shot
"Oyunun kritik anında, takımın beklenmedik bir performans ortaya koyması izleyenleri büyük bir hayrete düşürdü.",mecaz,Ortaya koymak,Zero-shot
Oyunun kritik anında sergilediği üstün performansla takımını galibiyete taşıyarak maçın yıldızı üste çıktı.,mecaz,Üste çıkmak,Zero-shot
"Başarısız proje, şirket içinde yeni stratejiler geliştirilmesine yol açtı.",mecaz,Yol açmak,Zero-shot
"Toplumsal değişimlere karşı çıkmak, toplumu statükoda tutar.",mecaz,Karşı çıkmak,Zero-shot
Yeni projeye başlarken karşılaşabileceğimiz zorluklar karşısında sıkı durmak zorundayız.,mecaz,Sıkı durmak,Zero-shot
"Aldığı samimi kararlar, ofiste daha sıcak bir çalışma ortamına yol açtı.",mecaz,Yol açmak,Zero-shot
"Başarısız kampanya sonrasında pazarlama ekibi, şirketin kurucularına hesap verdi.",mecaz,Hesap vermek,Zero-shot
"Günün sonunda telefonla annesini arayıp, başından geçen tüm olayları sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Geliştiriciler, kullanıcı deneyimini optimize etmek için piyasanın nabzını tutarak uygulama güncellemeleri yapıyor.",mecaz,Nabzını tutmak,Zero-shot
"Çevre koruma politikalarına karşı çıkmak, doğanın tahribatına göz yummak demektir.",mecaz,Karşı çıkmak,Zero-shot
"Ünlü yazarın yeni romanı, zamanla kendi iç dünyasının da ortaya çıkmasına vesile oldu.",mecaz,Ortaya çıkmak,Zero-shot
"Müfredatta güncel teknolojik gelişmelere yer vermek, öğrencilerin çağdaş bilgilerle donanmasına olanak tanıyor.",mecaz,Yer vermek,Zero-shot
Karşısında diz çöküp evlenme teklif eden genci gören genç kızın içi eridi.,mecaz,İçi erimek,Zero-shot
"Arkadaşına olan kırgınlığını gizleyemeyip, kalbinde birikenleri sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Haklara karşı çıkmak, insanlığın ortak vicdanına yüz çevirmektir.",mecaz,Karşı çıkmak,Zero-shot
"O dönemde yapılan ekonomik reformlar, ülkenin kalkınmasına yol açtı.",mecaz,Yol açmak,Zero-shot
"Sorunları çözme konusunda, en etkili yöntemlerden biri de farklı fikirleri ortaya atmak ve tartışmaktır.",mecaz,Ortaya atmak,Zero-shot
"Kadın hakları konferansında panelist olarak yer almak, onun bu alandaki etkisini güçlendirdi.",mecaz,Yer almak,Zero-shot
Tasarladığı projelerle sektörde adından sıkça söz ettirerek rakiplerini bir bir geçip başa geçti.,mecaz,Başa geçmek,Zero-shot
Arkadaşım gelene kadar kafede oturup çevremi izleyerek zaman öldürdüm.,mecaz,Zaman öldürmek,Zero-shot
"Konferansta ileri sürdüğü hipotezler, alanında yeni bir tartışma başlattı.",mecaz,İleri sürmek,Zero-shot
"Kitap yazım sürecinde maddi zorluklar yaşadığım için, crowdfunding platformlarında destekçilere el açtım.",mecaz,El açmak,Zero-shot
"Başarısız deneyimleri üstünden atmak, ona yeni girişimlerde daha cesur olma fırsatı verdi.",mecaz,Üstünden atmak,Zero-shot
Sanat galerilerindeki sergileriyle kısa sürede tanınırlık kazanarak basamak yapan bir sanatçı oldu.,mecaz,Basamak yapmak,Zero-shot
"Bu kadar farklı görüş bir araya gelince, gerçekten işe yarar öneriler ortaya atıldı.",mecaz,Ortaya atmak,Zero-shot
Yoğun rekabet ortamında üste çıkmak için özverili ve planlı çalışmak şarttır.,mecaz,Üste çıkmak,Zero-shot
"Gönüllü öğretmen, kırsal bölgelerde eğitim imkanları yaratılarak genç nesiller üzerinde pozitif bir iz bıraktı.",mecaz,İz bırakmak,Zero-shot
"İş dünyasındaki kadın liderler panellerinde yer almak, genç profesyonellere ilham veriyor.",mecaz,Yer almak,Zero-shot
"Yazar, romanında yoksulluk ve eşitsizlik gibi toplumsal sorunlar üzerinde duruyor.",mecaz,Üzerinde durmak,Zero-shot
Önemli projeler için önceden araştırma yaparak toplantılarda sorulara hızlıca yanıt verip zaman kazandı.,mecaz,Zaman kazanmak,Zero-shot
"Kitaplarıyla edebiyat dünyasında basamak yapan yazar, prestijli bir ödül kazandı.",mecaz,Basamak yapmak,Zero-shot
"Kafede otururken, yan masadaki kişinin arkadaşına yaşadığı tüm zorlukları sayıp döktüğünü duyabiliyordu.",mecaz,Sayıp dökmek,Zero-shot
Köklü değişiklikler yaparak yaşadığı hayal kırıklıklarını üstünden atmayı başardı.,mecaz,Üstünden atmak,Zero-shot
"Koç, takımın kötü performansını üstüne alarak, herkesi rahatlattı ve motivasyonu yükseltti.",mecaz,Üstüne almak,Zero-shot
"Kitapta yazar, toplumsal eşitsizliklerin üstesinden gelmenin yollarının altını çizdi.",mecaz,Altını çizmek,Zero-shot
"Anlaşmazlık, iki dost arasında onarılamaz bir uçuruma yol açtı.",mecaz,Yol açmak,Zero-shot
"Bu yanlış anlaşılma üzerinde durmamız gerek, yoksa işler daha da karışacak.",mecaz,Üzerinde durmak,Zero-shot
"Eğitime karşı çıkmak, bilginin ışığını söndürmeye çalışmaktır.",mecaz,Karşı çıkmak,Zero-shot
"Tüm ekip sessiz kalırken, o söylenenleri üstüne alarak aksiyon planı hazırlamaya başladı.",mecaz,Üstüne almak,Zero-shot
"Bir belgeselde, yok olma tehdidi altındaki bir hayvan türünü korumak için yeni yöntemler öne sürülerek bilinçlendirme yapıldı.",mecaz,Öne sürmek,Zero-shot
"Mahalledeki parkın yenilenmesi için, sakinler belediyeye başvurarak el açtı.",mecaz,El açmak,Zero-shot
"Proje sorumlusu, zamanında tamamlanmayan işler için ekip üyelerinden hesap sordu.",mecaz,Hesap vermek,Zero-shot
"Krizden dolayı bütçesini dengelemekte zorlanan belediye, devletten ek yardım alabilmek için el açtı.",mecaz,El açmak,Zero-shot
"Kitabın sürükleyiciliği öyle arttı ki, tüm hafta sonuma adeta el koydu.",mecaz,El koymak,Zero-shot
"O kırılgan bakışı her gördüğümde içim eriyor, dayanamıyorum.",mecaz,İçi erimek,Zero-shot
"Müzakere sırasında bir çözüm öne sürmek, konunun çözülmesine yardımcı oldu.",mecaz,Öne sürmek,Zero-shot
"Filmde, karakterler arası ilişkiler üzerinde durularak hikayenin derinliği artırıldı.",mecaz,Üzerinde durmak,Zero-shot
"Toplum içinde her zaman mükemmel birey rolü oynamak, onun gerçek benliği ile barışık olmasını engelliyor.",mecaz,Rol oynamak,Zero-shot
Proje sunumunda karşılaşacağımız eleştirilere karşı hepimizin sıkı durması lazım.,mecaz,Sıkı durmak,Zero-shot
"Her derdini dostuna sayıp döktüğünde, içi biraz olsun ferahlıyor.",mecaz,Sayıp dökmek,Zero-shot
"Başarılı bir yazar olmak istiyorsan, eleştirileri defterden silip, sadece yapıcı yorumları hatırlamalısın.",mecaz,Defterden silmek,Zero-shot
"Yazar, eserinde kendi yaşam deneyimlerini ve duygularını okurlara sayıp döktü.",mecaz,Sayıp dökmek,Zero-shot
"Internet kesilince, eski albümleri karıştırarak zaman öldürmeye başladım.",mecaz,Zaman öldürmek,Zero-shot
"Eğitmen, kurs süresince iş hayatında etik davranışlar üzerinde durarak katılımcılarını bilinçlendirdi.",mecaz,Üzerinde durmak,Zero-shot
Telefonumu kafede unutunca geri döndüğümde ayvayı yediğimi fark ettim.,mecaz,Ayvayı yemek,Zero-shot
"Ekonomik dalgalanmalar baş gösterdiğinde, sıkı durmak bize avantaj sağlayabilir.",mecaz,Sıkı durmak,Zero-shot
"Seminerde eğitim sistemindeki adaletsizliklere parmak basarak, reform yapılmasının önemini vurguladı.",mecaz,Parmak basmak,Zero-shot
"Gelişime karşı çıkmak, tarih sahnesinden silinmek demektir.",mecaz,Karşı çıkmak,Zero-shot
İş hayatında basamak yapmak için sürekli kendini geliştirmeye özen gösteriyor.,mecaz,Basamak yapmak,Zero-shot
"Toplumsal projelerde lider olarak yer almak, onu daha da cesaretlendirdi.",mecaz,Yer almak,Zero-shot
"Tartışmalarda her zaman sağlam argümanlarıyla öne çıkıp, üste çıkmayı başardı.",mecaz,Üste çıkmak,Zero-shot
"Akademik çalışmalarıyla bilim dünyasında basamak yapan genç araştırmacı, saygın bir üniversitede profesör oldu.",mecaz,Basamak yapmak,Zero-shot
Zor bir proje sonrasında yaşanan tüm stresi üstünden atmak için uzun bir hafta sonu planladı.,mecaz,Üstünden atmak,Zero-shot
"Kitabında sosyal adalet meseleleri üzerinde durarak yazar, okuyucularını düşündürmeyi amaçlıyor.",mecaz,Üzerinde durmak,Zero-shot
Kötü geçen haftanın stresini üstünden atmak için uzun bir doğa yürüyüşüne çıktı.,mecaz,Üstünden atmak,Zero-shot
"Toplantıda, genel müdür çalışanların sağlığına yapılan yatırımın altını çizerek firmanın bu konudaki politikalarını anlattı.",mecaz,Altını çizmek,Zero-shot
"Konferansta ileri sürdüğü tezler, dinleyiciler tarafından büyük bir heyecanla karşılandı.",mecaz,İleri sürmek,Zero-shot
"Doktorun aile geçmişi üzerinde durması, teşhis koymada büyük önem taşıyor.",mecaz,Üzerinde durmak,Zero-shot
Gecikmiş uçuğu beklerken kafeteryada kahve içerek zaman öldürdüm.,mecaz,Zaman öldürmek,Zero-shot
"Sunum sırasında eksik verilere parmak basınca, raporu hazırlayan ekip hatalarını kabul etti.",mecaz,Parmak basmak,Zero-shot
"Eğitim konferansı düzenlemek için sponsorlardan finansal desteğe ihtiyaç duyulduğunda, çeşitli firmalara el açıldı.",mecaz,El açmak,Zero-shot
Yalanım ortaya çıktığında tüm dostlarımın gözünde ayvayı yemiş oldum.,mecaz,Ayvayı yemek,Zero-shot
"Uyku problemlerini üstünden atmak, onun günlük enerji seviyesini artırdı.",mecaz,Üstünden atmak,Zero-shot
"Eğitim seminerinde, liderlik becerilerinin kariyer başarısı üzerindeki etkisinin altını çizdi.",mecaz,Altını çizmek,Zero-shot
"Başı üzerinde dolaşan kara bulutları üstünden atmak, onun daha iyi odaklanmasına yardımcı oldu.",mecaz,Üstünden atmak,Zero-shot
"İş yerinde sürekli bilge insan rolü oynamak, onun da bilmediği şeyler olduğunu kabul etmesini zorlaştırıyor.",mecaz,Rol oynamak,Zero-shot
"Yakın arkadaşıyla yaşadığı tartışmanın etkisini üstünden atmak, onları daha sağlam dost yapmıştı.",mecaz,Üstünden atmak,Zero-shot
"Çalışma gruplarında, sürekli olarak iş yükü dağılımındaki dengesizliklere parmak basmak, yönetimin politika değişikliğine gitmesine neden oldu.",mecaz,Parmak basmak,Zero-shot
Yavru kedinin mahcup mahcup kendisine yaklaşmasını gören yaşlı kadının içi eridi.,mecaz,İçi erimek,Zero-shot
"Strateji toplantısında, önceki projelerin başarısızlık nedenlerine parmak basarak, yeni planlarımızı sağlam temeller üzerine kurduk.",mecaz,Parmak basmak,Zero-shot
"Bu sanat sergisi, izleyiciler arasında sanata karşı ilginin artmasına yol açtı.",mecaz,Yol açmak,Zero-shot
"Yeni yönetim, eski politikaları defterden silip kurumu daha modern bir çizgiye taşıma kararı aldı.",mecaz,Defterden silmek,Zero-shot
"Ekip olarak katıldığımız beyin fırtınası oturumunda, çığır açacak bir yenilik ortaya attık.",mecaz,Ortaya atmak,Zero-shot
"Herkesin kaçındığı görevleri o üstüne alarak, takdir toplamayı başardı.",mecaz,Üstüne almak,Zero-shot
"İş görüşmesindeki tüm adaylar arasında sadece o, eksikliklere parmak bastı ve çözüm önerdi.",mecaz,Parmak basmak,Zero-shot
Akşam yemeği hazırlıkları yapmak için mutfakta zaman öldürmek bana terapi gibi geliyor.,mecaz,Zaman öldürmek,Zero-shot
Yeni öğretmenin sınıfa girmesiyle öğrenciler arasında bir merak meydana geldi.,mecaz,Meydana gelmek,Zero-shot
"Yeni işinde başarılı olmaya kararlı olan Ayşe, ilk gününden itibaren görevlerine hızlı bir başlangıç yapmak için kolları sıvadı.",mecaz,Kolları sıvamak,Zero-shot
"İş görüşmesinde, aday kendine yöneltilen zor soruları ustaca ele aldı.",mecaz,Ele almak,Zero-shot
"Toplumdaki artan kaba davranışlara göz yumduğumuz sürece, sosyal çözülmeyi hızlandırıyoruz.",mecaz,Göz yummak,Zero-shot
Toplantıyı yarım saat kısaltarak herkese biraz zaman kazandırdı.,mecaz,Zaman kazanmak,Zero-shot
Şirketteki yenilikçi proje teklifleriyle birçok kişiyi geride bırakarak inisiyatif alanda başa geçti.,mecaz,Başa geçmek,Zero-shot
"Yazar, kaleme aldığı çarpıcı hikayelerle edebiyat dünyasında silinmez bir iz bıraktı.",mecaz,İz bırakmak,Zero-shot
Askerden yeni dönen oğlunu görünce annesinin içi eriyip gitti.,mecaz,İçi erimek,Zero-shot
Raporunda çevresel faktörlere geniş yer vererek okuyucuların bilinçlenmesini sağladı.,mecaz,Yer vermek,Zero-shot
"Değişim rüzgarlarına karşı çıkmak, fırtınada sağlam bir dal aramak gibi bir çaba gerektirir.",mecaz,Karşı çıkmak,Zero-shot
"Basın toplantısında gazeteciler, son dönemdeki artan suç oranları üzerinde durdular.",mecaz,Üzerinde durmak,Zero-shot
Yeni ders programına başka kültürlerin müziklerine de yer verilmesi önerildi.,mecaz,Yer vermek,Zero-shot
"Uzun zamandır görüşmedikleri için, buluşmalarında birbirlerine yaşadıklarını sayıp döktüler.",mecaz,Sayıp dökmek,Zero-shot
Yapılan derin araştırmalarla şehrin tarihi sırları yavaş yavaş ortaya çıktı.,mecaz,Ortaya çıkmak,Zero-shot
"Siyaset sahnesinde rol oynamak, çoğu insan için gerçeklerden kaçmanın en kolay yolu haline gelmiş.",mecaz,Rol oynamak,Zero-shot
"Dedikoduları defterden silip, herkese temiz bir sayfa açmak büromuzdaki atmosferi iyileştirdi.",mecaz,Defterden silmek,Zero-shot
"Efsanelerde anlatılan gizemli karakterin, masalların ötesinde bir gerçeklikte ortaya çıkması herkesi şaşırttı.",mecaz,Ortaya çıkmak,Zero-shot
"Yeni açılan sanat galerisi, şehirde kültürel bir canlanmaya yol açtı.",mecaz,Yol açmak,Zero-shot
Sosyal projeleri ve topluluk içindeki etkili çalışmalarıyla bölgesindeki diğer aktivistlerden sıyrılarak üste çıktı.,mecaz,Üste çıkmak,Zero-shot
"Debatte politikacılar, eğitimde fırsat eşitliği üzerinde durarak bu alandaki reform ihtiyacını dile getirdiler.",mecaz,Üzerinde durmak,Zero-shot
Projeyi başarıyla tamamladıklarında aralarında bir zafer coşkusu meydana geldi.,mecaz,Meydana gelmek,Zero-shot
"Eğitim sistemi, öğrencilerin eleştirel düşünme yeteneklerine ağırlık vererek onları geleceğe daha iyi hazırlamayı amaçlıyor.",mecaz,Ağırlık vermek,Zero-shot
"Teknolojik gelişmelere karşı çıkmak, yarınlardan habersiz bir köşede oturmak demektir.",mecaz,Karşı çıkmak,Zero-shot
"Yöneticinin beklenmedik istifası üzerine, departmandaki tüm çalışanların sıkı durması gerekti.",mecaz,Sıkı durmak,Zero-shot
"Yazar, eserinde insan haklarının evrenselliğinin altını çizerek okuyucularına düşündürücü mesajlar verdi.",mecaz,Altını çizmek,Zero-shot
Evin içinde duvarlara yeni tablolar asarak ve dekorasyon yaparak boş zamanımı öldürdüm.,mecaz,Zaman öldürmek,Zero-shot
"Öğretmen, yıllar boyunca verdiği değerli derslerle öğrencilerinin hayatında kalıcı bir iz bıraktı.",mecaz,İz bırakmak,Zero-shot
"Edebiyat öğretmeni, sınıfta karakter analizini ele alarak öğrencilere derinlemesine bir bakış açısı sundu.",mecaz,Ele almak,Zero-shot
"Konferansta ana konuşmacı, girişimciliğin ekonomiye katkısının altını çizerek gençlere ilham verdi.",mecaz,Altını çizmek,Zero-shot
"Bilim insanı, zorlu araştırmalarıyla bilim dünyasında devrim yaratarak iz bıraktı.",mecaz,İz bırakmak,Zero-shot
"Genç mühendis, projelerindeki başarısıyla şirket içinde hızla basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
Yanlış kişiye mesaj atınca ayvayı yediğini hemen fark etti.,mecaz,Ayvayı yemek,Zero-shot
"Araştırma raporunu okurken, bilim insanları veri eksikliklerine parmak basarak dikkat çekti.",mecaz,Parmak basmak,Zero-shot
"Ekonomik buhran dönemlerinde sıkı durmak, işletmeleri ayakta tutar.",mecaz,Sıkı durmak,Zero-shot
"Yazar, kitabının kurgusunu şekillendirirken toplumun nabzını tutarak gerçekçi karakterler yaratmaya çalışıyor.",mecaz,Nabzını tutmak,Zero-shot
"Diyetisyen, sağlıklı beslenme alışkanlıklarına ağırlık vererek hastalarına daha iyi bir yaşam sunmayı hedefliyor.",mecaz,Ağırlık vermek,Zero-shot
Üniversite sınav sonuçlarını beklerken herkesin sıkı durması gerekti.,mecaz,Sıkı durmak,Zero-shot
"Edebiyat dersinde, romanın alt metnini yorumlarken kendi görüşlerini öne sürdü.",mecaz,Öne sürmek,Zero-shot
Kariyerinde yeni bir sayfa açmaya karar verdi ve akademisyenlikte ilerlemek için adım atmak istiyordu.,mecaz,Adım atmak,Zero-shot
"Bahçe düzenlemesinde ilerleme kaydedilemeyince, peyzaj mimarı el koyarak tasarımı baştan aşağı yeniledi.",mecaz,El koymak,Zero-shot
"Üniversite, yeni müfredatında yapay zekâ uygulamalarına önemli bir yer veriyor.",mecaz,Yer vermek,Zero-shot
Spor salonundaki tüm atletler arasında en çok o gelişim gösterdi ve en zor hareketleri yaparak başa geçti.,mecaz,Başa geçmek,Zero-shot
"Derste, öğretmen tarafından sorulan suale çözüm öne sürerek sınıfı şaşırttı.",mecaz,Öne sürmek,Zero-shot
"Reklam kampanyası umduğumuz etkiyi yaratmayınca, pazarlama müdürü el koyup stratejiyi baştan aşağı değiştirdi.",mecaz,El koymak,Zero-shot
"Dışarıda yağmur başladığında, kafede bir köşeye çekilip çayımı yudumlayarak zaman öldürdüm.",mecaz,Zaman öldürmek,Zero-shot
"Ekip lideri, proje gecikmeleri nedeniyle üst yönetim karşısında hesap vermek zorunda kaldı.",mecaz,Hesap vermek,Zero-shot
İş dünyasında kendine yer bulabilmek için adım atmak zaman ve sabır gerektirir.,mecaz,Adım atmak,Zero-shot
"Reklam ajansı, hedef kitlelerinin ilgi alanlarını anlamak için sürekli olarak nabzını tutuyor.",mecaz,Nabzını tutmak,Zero-shot
"Reformlar, eğitim sisteminde köklü değişikliklere yol açtı.",mecaz,Yol açmak,Zero-shot
"Kendine has tarzıyla moda dünyasında basamak yapan genç bir tasarımcı, uluslararası arenada tanınmaya başladı.",mecaz,Basamak yapmak,Zero-shot
"Yazar, romanında karakterler aracılığıyla toplumun sorunlarını sayıp dökerek farkındalık yaratmayı amaçladı.",mecaz,Sayıp dökmek,Zero-shot
"Başarısız denemelerini defterden silip, deneyimlerini yepyeni projelerde kullanmaya başladı.",mecaz,Defterden silmek,Zero-shot
"Çevre felaketinden sonra şirket, kamuoyuna hesap vermek adına çevresel etki değerlendirmesi yaptı.",mecaz,Hesap vermek,Zero-shot
"Kitap incelemesinde, yazarın eserinde feminizm eleştirisini öne sürdü.",mecaz,Öne sürmek,Zero-shot
"Kitap kulübünde ileri sürdüğü yorumlar, romanın anlaşılmasına büyük katkı sağladı.",mecaz,İleri sürmek,Zero-shot
Sinirlerine hakim olamayınca biriktirdiği tüm kırgınlıkları sayıp döktü.,mecaz,Sayıp dökmek,Zero-shot
Hastane ekipmanlarını modernize etmek için sağlık bakanlığına ve özel sektöre finansal destek talebinde bulunularak el açıldı.,mecaz,El açmak,Zero-shot
"Yönetici, toplantıda ekip içi iletişim sorunlarına ağırlık vererek çözüm arayışında bulundu.",mecaz,Ağırlık vermek,Zero-shot
"Ekonomik kriz nedeniyle birçok esnaf, hükümetten yardım talep ederek el açtı.",mecaz,El açmak,Zero-shot
"Eğitmen, seminer sırasında sürekli olarak profesyonel gelişimin altını çizerek önemi hakkında bilgi verdi.",mecaz,Altını çizmek,Zero-shot
"Toplantıda genel müdür, müşteri memnuniyetinin önemini altını çizerek anlattı.",mecaz,Altını çizmek,Zero-shot
"Sosyolog, konferansta modern toplumların stres yönetimi tekniklerini ele alarak yeni yaşam biçimleri önerdi.",mecaz,Ele almak,Zero-shot
"Toplantıda proje bütçesine ağırlık vererek, mali disiplinin önemini vurguladık.",mecaz,Ağırlık vermek,Zero-shot
Yaşlı adamın hikayesini dinlerken içim erimesin de ne yapsın!,mecaz,İçi erimek,Zero-shot
"Bu belgesel, toplumda çevre bilinci oluşturarak yeşil bir harekete yol açtı.",mecaz,Yol açmak,Zero-shot
"Aile toplantısında, uzun süredir üzerinde biriken baskıyı sayıp dökünce herkes şaşkına döndü.",mecaz,Sayıp dökmek,Zero-shot
"Toplantıda dile getirilen eleştiriler karşısında kimse sesini çıkarmazken, o sözleri üstüne alıp hemen iyileştirme sürecine girişti.",mecaz,Üstüne almak,Zero-shot
"Eğitimde fırsat eşitsizliklerine göz yummak, toplumsal adaleti tehlikeye atıyor.",mecaz,Göz yummak,Zero-shot
"Yazar, kitabında kadın kahramanların yaşam mücadelelerine ağırlık vererek toplumsal cinsiyet eşitliği mesajını güçlendirmeye çalışıyor.",mecaz,Ağırlık vermek,Zero-shot
Finaller haftasında öğrencilerin derslerine daha sıkı durmaları beklenir.,mecaz,Sıkı durmak,Zero-shot
"Adalet arayışına karşı çıkmak, toplumsal huzuru zedelemektir.",mecaz,Karşı çıkmak,Zero-shot
Dost meclisinde yılların birikmiş sıkıntılarını bir bir sayıp döktü.,mecaz,Sayıp dökmek,Zero-shot
Yapılan yanlışların ardından işletme sahibi tüm çalışanlardan hesap vermek zorunda kaldı.,mecaz,Hesap vermek,Zero-shot
Proje dökümanlarının zamanında tamamlanması için ek ekip desteği almak amacıyla üst yönetime el açıldı.,mecaz,El açmak,Zero-shot
"Hukuk dersinde, suç teorisine yeni bir açıklama öne sürerek dikkat çekti.",mecaz,Öne sürmek,Zero-shot
"Güneşin doğuşunu birlikte izleyen çiftin yüzündeki mutluluk, yanlarında duran yabancının bile içini eritti.",mecaz,İçi erimek,Zero-shot
"Kitap yazmaya karar veren Aslı, ilk romanını planlamak için kollarını sıvadı.",mecaz,Kolları sıvamak,Zero-shot
"Ekip toplantısında, herkes fikirlerini rahatlıkla ortaya koydu ve bu sayede çözüm yolları hızla belirlendi.",mecaz,Ortaya koymak,Zero-shot
"Her zaman doğruyu söyleyen Banu, yanlışları gördüğünde parmak basmaktan çekinmez.",mecaz,Parmak basmak,Zero-shot
"Sergideki eserleriyle sanatsal vizyonunu ortaya koymuş, izleyicilerden tam not almıştı.",mecaz,Ortaya koymak,Zero-shot
Yeni gelene de becerilerini sergileyerek ekipte hızla ilerledi ve lider olarak başa geçti.,mecaz,Başa geçmek,Zero-shot
Bebeğinin ilk adımını atarken gözlerinin dolmasıyla birlikte içi eriyen bir anne gördüm.,mecaz,İçi erimek,Zero-shot
Evrakları dijital ortamda düzenleyerek her defasında dosya dolaplarını karıştırmaktan zaman kazandı.,mecaz,Zaman kazanmak,Zero-shot
Yıllarca biriktirdiği acılara bir son verip her şeyi defterden silmeye karar verdi.,mecaz,Defterden silmek,Zero-shot
"Şirket CEO'su, yıllık toplantıda finansal krizleri ele alarak şeffaf bir şekilde paydaşları bilgilendirdi.",mecaz,Ele almak,Zero-shot
