submission,category,idiom,type
"He took heart from his mentor's advice, feeling more equipped to handle the situation.",figurative,take heart,Zero-shot
"Before making any major decisions, I need to have a word with my team.",figurative,have word,Zero-shot
"When everyone pulls their weight, the workload is so much easier to handle.",figurative,pull weight,Zero-shot
"With the booming tourism industry, the hotel chain is making a pile this fiscal year.",figurative,make pile,Zero-shot
Their themed restaurant chain made a pile as it became a trendy spot for dining out.,figurative,make pile,Zero-shot
"In the group project, it felt like I was pulling more than my weight while others coasted along.",figurative,pull weight,Zero-shot
Invasive technological changes can lay waste to traditional industries.,figurative,lay waste,Zero-shot
Months of slacking on the job eventually led him to get the sack.,figurative,get sack,Zero-shot
"Miscommunication within the team often lays waste to the efficiency of the project, causing endless delays.",figurative,lay waste,Zero-shot
I recommend we hold fire on investing further until the economic climate stabilizes.,figurative,hold fire,Zero-shot
"Every chance he gets, he's blowing his trumpet about that one award, as if it's his only claim to fame.",figurative,blow trumpet,Zero-shot
"Social media can lay waste to an individual’s privacy, exposing personal details to the public eye.",figurative,lay waste,Zero-shot
He got the sack after the company discovered he was involved in insider trading.,figurative,get sack,Zero-shot
"Under the glaring stage lights, the young actor cut a nervous figure, his debut performance weighing heavily on his shoulders.",figurative,cut figure,Zero-shot
"The moment he saw the mess in the living room, he hit the roof.",figurative,hit roof,Zero-shot
The manager got the sack after the company lost several key clients under his watch.,figurative,get sack,Zero-shot
"After the lead investor backed out, the startup had no choice but to pull the plug on their revolutionary app.",figurative,pull plug,Zero-shot
"He threw subtle hints about the surprise party, but I just couldn't get the drift until the very last minute.",figurative,get drift,Zero-shot
They hit the roof upon receiving an unexpectedly high bill at the restaurant.,figurative,hit roof,Zero-shot
The concept of linking human minds through technology caught the imagination of tech pioneers.,figurative,catch imagination,Zero-shot
His theories on behavioral economics made a mark and shifted academic discourse.,figurative,make mark,Zero-shot
"If you don't zip up that jacket, you're going to catch your death out in this blizzard.",figurative,catch death,Zero-shot
"The discussion about elder care touched a nerve with him, given his recent struggles with his parents' health.",figurative,touch nerve,Zero-shot
"He knew that if the sales numbers didn't improve this quarter, the company would likely give him the sack.",figurative,give sack,Zero-shot
"Grabbing the opportunity, the developer made hay by purchasing land just before the real estate prices skyrocketed.",figurative,make hay,Zero-shot
The community got wind of the factory closure and rallied together to seek solutions.,figurative,get wind,Zero-shot
Just hold your horses until we confirm the facts; we don't want to spread misinformation.,figurative,hold horse,Zero-shot
"He joked that his old hat must bring luck, given all the close calls he's had while wearing it.",figurative,bring luck,Zero-shot
She almost lost her head when she misplaced her presentation minutes before the meeting.,figurative,lose head,Zero-shot
"As an underdog in the competition, he made his mark by outperforming many seasoned athletes.",figurative,make mark,Zero-shot
"As the debate dragged on, it seemed they hit a wall, with neither side willing to budge.",figurative,hit wall,Zero-shot
"When the computer crashed and lost her essay, she blew her top and stormed out of the room.",figurative,blow top,Zero-shot
"The debate over school uniforms touched a nerve with parents, eliciting a barrage of comments on both sides of the issue.",figurative,touch nerve,Zero-shot
"The bold, splashy design of the poster is sure to catch attention at the conference.",figurative,catch attention,Zero-shot
The organizers pulled the plug on the outdoor event when the forecast predicted a severe storm.,figurative,pull plug,Zero-shot
"Without a proper hat in this freezing wind, she's going to catch her death.",figurative,catch death,Zero-shot
"As soon as he got wind of the new policy changes, he drafted an email expressing his concerns to management.",figurative,get wind,Zero-shot
"I know you're excited, but hold your horses; we need to discuss the details first.",figurative,hold horse,Zero-shot
"At the sunset ceremony, the couple cut a romantic figure against the breathtaking backdrop of the ocean.",figurative,cut figure,Zero-shot
"The team found their foot in the project after realigning their goals with the evolving market demands, leading to a successful product launch.",figurative,find foot,Zero-shot
"As the project neared completion, they moved the goalposts by altering the success metrics.",figurative,move goalpost,Zero-shot
"He thought he had finally mastered the course requirements, but the professor moved the goalposts with a surprise final exam.",figurative,move goalpost,Zero-shot
"Innovative teaching methods took root in the school, dramatically improving student engagement and learning outcomes.",figurative,take root,Zero-shot
The article about school funding touched a nerve with local parents.,figurative,touch nerve,Zero-shot
Let's hold fire on that discussion until we have everyone present.,figurative,hold fire,Zero-shot
"The new law touched a nerve in the community, leading to protests and public meetings.",figurative,touch nerve,Zero-shot
He hit the roof upon receiving another parking ticket in the same week.,figurative,hit roof,Zero-shot
The politician's bold statement caught the attention of the media and dominated the news cycle.,figurative,catch attention,Zero-shot
I need to have a word with those involved in the incident yesterday.,figurative,have word,Zero-shot
"The sudden mention of budget cuts touched a nerve with the department heads, sparking an intense discussion.",figurative,touch nerve,Zero-shot
"Once the idea of sustainability took root in the corporation, eco-friendly initiatives started flourishing in every department.",figurative,take root,Zero-shot
"During the pitch, he started blowing smoke to mask the weaknesses in his business plan.",figurative,blow smoke,Zero-shot
"In discussions about climate change, scientific evidence holds sway, shaping policies and public opinions.",figurative,hold sway,Zero-shot
She mentioned that she wants to have a word regarding the new procedure.,figurative,have word,Zero-shot
Urban planners keep tabs on population growth to address the city’s future infrastructure needs effectively.,figurative,keep tab,Zero-shot
"Her groundbreaking research set fire to traditional methods, catalyzing a paradigm shift in her field.",figurative,set fire,Zero-shot
The documentary doesn't pull any punches in exposing the harsh realities faced by migrant workers.,figurative,pull punch,Zero-shot
"She was explaining the rules of the board game, but halfway through, I lost the thread and had to ask her to start over.",figurative,lose thread,Zero-shot
The young filmmaker made his mark with a debut film that won several international awards.,figurative,make mark,Zero-shot
"Faced with an unexpected proposal in the meeting, she didn’t lose her head and responded thoughtfully.",figurative,lose head,Zero-shot
They got wind of the sale before it was advertised and managed to snag the best deals early.,figurative,get wind,Zero-shot
"They decided to hold fire on the project proposal, awaiting more optimal timing.",figurative,hold fire,Zero-shot
"The disagreement over the game's rules quickly escalated as he began to make a scene, challenging the umpire's calls.",figurative,make scene,Zero-shot
Carrying a rabbit's foot in your pocket is an old tradition thought to bring luck.,figurative,bring luck,Zero-shot
"During the holiday rush, it's crucial that we have someone experienced to hold the fort.",figurative,hold fort,Zero-shot
"I know you're eager to share your news, but hold your horses until everyone arrives.",figurative,hold horse,Zero-shot
"If you don't put on a warmer jacket, you're sure to catch your death in this snow.",figurative,catch death,Zero-shot
"With every free tutoring session, he made fortune, cultivating a future of knowledgeable, confident students.",figurative,make fortune,Zero-shot
"The op-ed about declining rural economies touched a nerve, triggering a flurry of responses from residents.",figurative,touch nerve,Zero-shot
"Every now and then, she'd have a fling with gourmet cooking, transforming her kitchen into a five-star restaurant.",figurative,have fling,Zero-shot
"As soon as the community got wind of the proposed landfill, residents united to protest the decision.",figurative,get wind,Zero-shot
"The concept of a car that could fly caught the imagination of the tech community, leading to spirited discussions and dreams of futuristic travel.",figurative,catch imagination,Zero-shot
"Their new approach to mobile banking has a future, promising to transform the way we manage personal finances.",figurative,have future,Zero-shot
"Her electrifying speech set fire to the movement, inspiring a new generation of activists.",figurative,set fire,Zero-shot
"After nailing the final exam, the students were ready to kick up their heels and revel in their success.",figurative,kick heel,Zero-shot
"Despite her dedication, the downturn in profits led to her getting the sack as part of cost-cutting measures.",figurative,give sack,Zero-shot
"Trust began to take root between the formerly rival teams, enabling them to collaborate more effectively on joint projects.",figurative,take root,Zero-shot
The network pulled the plug on the reality show due to consistently poor ratings and public backlash.,figurative,pull plug,Zero-shot
"After the bike accident, she briefly saw stars due to the impact, reminding her to always wear a helmet.",figurative,see star,Zero-shot
"Halfway through his novel, he suddenly hit a wall and struggled to progress the storyline.",figurative,hit wall,Zero-shot
"His dynamic leadership set fire to the team's morale, blazing a trail to unprecedented success.",figurative,set fire,Zero-shot
The financial backers pulled the plug on the startup after it failed to meet several key milestones.,figurative,pull plug,Zero-shot
"The new CEO seemed to bring luck to the company, as profits soared shortly after her appointment.",figurative,bring luck,Zero-shot
They encouraged employees to blow the whistle if they noticed any ethical breaches.,figurative,blow whistle,Zero-shot
"The journalist didn't pull any punches when exposing the scandal, revealing all the grim details to the public.",figurative,pull punch,Zero-shot
"As the year wraps up and everyone is on vacation, someone needs to hold the fort at the office.",figurative,hold fort,Zero-shot
"When the computer crashed again, I completely lost my cool and shouted at the screen.",figurative,lose cool,Zero-shot
"Once the deal was sealed, the company made a pile from the new product line.",figurative,make pile,Zero-shot
"She made hay by quickly writing a book on the trending topic, ensuring its release while the subject was still hot.",figurative,make hay,Zero-shot
She didn't feel the need to blow her own trumpet; her portfolio was impressive enough to speak for itself.,figurative,blow trumpet,Zero-shot
The tales of ancient warriors and hidden realms told around the campfire caught the imagination of every young camper.,figurative,catch imagination,Zero-shot
He made a face as he tried to decipher the convoluted instructions for the assembly.,figurative,make face,Zero-shot
"Discussing layoffs in the meeting touched a nerve, stirring anxiety among the staff.",figurative,touch nerve,Zero-shot
"As the hours turned into days in their search for the lost hiker, the rescue team was continuously reminded not to lose heart.",figurative,lose heart,Zero-shot
"They told her not to wait outside in the cold, fearing she would catch her death.",figurative,catch death,Zero-shot
"Tales of the old sailor's voyages across uncharted seas caught the imagination of every listener, inspiring dreams of their own adventures.",figurative,catch imagination,Zero-shot
I always keep tabs on my emails to ensure I don't miss any important updates.,figurative,keep tab,Zero-shot
"His ambitious vision set fire to the company’s growth prospects, attracting significant investor interest.",figurative,set fire,Zero-shot
"Always practical, she had a flrendorf with abstract art, letting colors and shapes express what words could not.",figurative,have fling,Zero-shot
"When he stumbled upon the misconduct, there was no hesitation in his mind about the need to blow the whistle.",figurative,blow whistle,Zero-shot
"Amid the fierce debates, he cut a calm figure, handling each argument with poise and assurance.",figurative,cut figure,Zero-shot
"Given his impressive understanding of macroeconomics at such a young age, he definitely has a future as a financial analyst.",figurative,have future,Zero-shot
"During the feedback session, the director didn't pull any punches, stressing the need for significant improvements in performance.",figurative,pull punch,Zero-shot
"They kicked up their heels at the community concert, enjoying the fruits of months of hard effort organizing the event.",figurative,kick heel,Zero-shot
"When the news of the sudden company merger broke out, employees were seeing stars, unsure of what it meant for their jobs.",figurative,see star,Zero-shot
"Despite the potential for personal consequences, she blew the whistle, causing the unethical practices to come to light.",figurative,blow whistle,Zero-shot
"They hit the road at dawn, eager to leave all their worries and embrace the possibilities of a new beginning.",figurative,hit road,Zero-shot
"Every holiday, without fail, she manages to make a scene; it's as if she thrives on the drama.",figurative,make scene,Zero-shot
"They were following the guide’s explanation until he digressed, causing many to lose the thread of his historical narration.",figurative,lose thread,Zero-shot
"They aim for harmony, but always have misfortune playing a discordant note.",figurative,have misfortune,Zero-shot
They hit the roof after seeing the outrageous price hike at their favorite restaurant.,figurative,hit roof,Zero-shot
"She made a scene at the community meeting when her proposal was dismissed, stomping out of the room in a huff.",figurative,make scene,Zero-shot
"Just as they kindle a spark of innovation, they always have misfortune dousing the flames.",figurative,have misfortune,Zero-shot
"Her poetic descriptions were cryptic at first, but as I listened closely, I started to get the drift of her emotions.",figurative,get drift,Zero-shot
"As the prospects appeared bleak, they all took heart from their previous comeback against the odds.",figurative,take heart,Zero-shot
"As much as they try to dodge it, they always have misfortune lurking around the corner.",figurative,have misfortune,Zero-shot
"The crew knew that to sail through the storm, everyone needed to pull their weight without any slack.",figurative,pull weight,Zero-shot
"Due to consistent underperformance, the marketing director was quietly given the sack last Friday.",figurative,give sack,Zero-shot
"The film's plot was so convoluted that by the midpoint, most viewers had lost the thread of the narrative.",figurative,lose thread,Zero-shot
"Despite the chaos unfolding around him, he made a conscious effort not to lose his head.",figurative,lose head,Zero-shot
"The mobile app made a hit in the tech community, with thousands downloading it on the first day.",figurative,make hit,Zero-shot
"While humility is admired, he seems to prefer blowing his own trumpet at every business meeting.",figurative,blow trumpet,Zero-shot
"After several failed experiments, the scientist reminded himself not to lose heart, as each failure brought him closer to a breakthrough.",figurative,lose heart,Zero-shot
Her innovative ideas always catch attention during meetings.,figurative,catch attention,Zero-shot
His new book pulls no punches in describing the challenges faced by modern education.,figurative,pull punch,Zero-shot
The persistent rumble of thunder gave notice of the storm's relentless approach.,figurative,give notice,Zero-shot
He made a pile after creating a highly successful online course in digital marketing.,figurative,make pile,Zero-shot
"His impassioned speech set fire to the people's resolve, igniting a movement for change.",figurative,set fire,Zero-shot
They decided to keep tabs on market trends to stay competitive.,figurative,keep tab,Zero-shot
"At the slightest provocation, she is known to make a scene, turning all heads in her direction.",figurative,make scene,Zero-shot
She kicked the habit of checking her emails every other minute and found her days to be more productive.,figurative,kick habit,Zero-shot
Her discussion on the potential of artificial intelligence in creative industries caught the imagination of budding entrepreneurs.,figurative,catch imagination,Zero-shot
"She spends weekdays buttoned-up at the law firm, but come Friday night, she’s ready to kick up her heels and dance the stress away.",figurative,kick heel,Zero-shot
"After a meticulous review, the architectural plan got the nod from the city officials.",figurative,get nod,Zero-shot
"The comment about delayed promotions touched a nerve, and murmurings of discontent filled the room.",figurative,touch nerve,Zero-shot
Her stirring speech set fire to a grassroots movement in the community.,figurative,set fire,Zero-shot
"After the disruption, regaining the thread of our team meeting proved challenging, as everyone's focus had scattered.",figurative,lose thread,Zero-shot
"By cashing in on the latest fitness trend, his gym franchises made a pile.",figurative,make pile,Zero-shot
"Carrying a penny from the year of her birth, she believed it would bring luck throughout her journey.",figurative,bring luck,Zero-shot
"He made a face reminiscent of a child eating broccoli for the first time, when he saw the mountain of paperwork on his desk.",figurative,make face,Zero-shot
"At the reunion, he couldn't help but blow his own trumpet about the startup he'd launched.",figurative,blow trumpet,Zero-shot
"To catch attention in the crowded market, the vendor played lively music.",figurative,catch attention,Zero-shot
"The budget proposal got the nod from the finance committee, signaling a clear path forward.",figurative,get nod,Zero-shot
"Overcoming her sugar cravings wasn't easy, but she kicked the habit by substituting fruits for desserts.",figurative,kick habit,Zero-shot
"They were careful not to lose their heads when the negotiations became tense, choosing instead to respond with measured calm.",figurative,lose head,Zero-shot
The impactful documentary caught the attention of activists and policymakers alike.,figurative,catch attention,Zero-shot
They hit the roof upon receiving an absurdly high quote for the home repairs.,figurative,hit roof,Zero-shot
"Amid the complex negotiations, they lost the thread of what was initially a straightforward deal.",figurative,lose thread,Zero-shot
The art exhibit featuring swirling galaxies and nebulous star fields caught the imagination of the entire student body.,figurative,catch imagination,Zero-shot
"His daily acts of kindness made fortune, cultivating a community spirit among neighbors who had once been strangers.",figurative,make fortune,Zero-shot
"When the initial results were not promising, the research team refused to lose heart, knowing that perseverance often leads to breakthroughs.",figurative,lose heart,Zero-shot
"After months of feeling stuck, she hit the road in pursuit of a more meaningful career path.",figurative,hit road,Zero-shot
Customers got wind of the upcoming product discontinuation and rushed to buy the remaining stock.,figurative,get wind,Zero-shot
"The new tech gadget set fire to the market, revolutionizing consumer habits.",figurative,set fire,Zero-shot
"They've always dreamed of calm seas, but invariably have misfortune stirring the waters.",figurative,have misfortune,Zero-shot
The startup's revolutionary product caught the attention of investors at the tech conference.,figurative,catch attention,Zero-shot
Can I have a word with you about yesterday's meeting?,figurative,have word,Zero-shot
You had me going for a second there; I didn't realize you were pulling my leg about skydiving yesterday!,figurative,pull leg,Zero-shot
"He finally hit the road toward recovery, leaving his troubled past behind.",figurative,hit road,Zero-shot
"Her powerful poem set fire to emotions, leaving the audience profoundly moved.",figurative,set fire,Zero-shot
"At the state dinner, the ambassador cut a dignified figure, representing her country with pride and elegance.",figurative,cut figure,Zero-shot
"The company's latest gadget made a hit in the tech community, boosting their sales dramatically.",figurative,make hit,Zero-shot
"During the meeting, she lost her cool when her proposal was dismissed without consideration.",figurative,lose cool,Zero-shot
"If you're pulling my leg about winning the award, that's not very funny.",figurative,pull leg,Zero-shot
"As the debate intensified, she lost her temper and storming out became the only option left.",figurative,lose temper,Zero-shot
Try to avoid mentioning the delayed project; the boss might blow her top.,figurative,blow top,Zero-shot
"In the flurry of rapid-fire questions, the candidate lost the thread of the discussion.",figurative,lose thread,Zero-shot
She nearly lost her head when she realized the enormity of the task ahead but regained her composure with some deep breaths.,figurative,lose head,Zero-shot
"It's vital for managers to keep tabs on team morale, especially during high-pressure periods.",figurative,keep tab,Zero-shot
"Feeling adventurous, they had a fling with salsa dancing, swinging to the rhythms every weekend.",figurative,have fling,Zero-shot
The team adopted a new mascot this season in the hopes that it would bring luck and end their losing streak.,figurative,bring luck,Zero-shot
"The announcement about the school merger touched a nerve, sparking fierce debates among parents at the meeting.",figurative,touch nerve,Zero-shot
Parents hit the orgof when they found out about the sudden hike in tuition fees.,figurative,hit roof,Zero-shot
"Corporate culture holds sway in shaping employee behavior and company policies, often dictating workplace norms and expectations.",figurative,hold sway,Zero-shot
"With the novel finished, she hit the road on a promotional tour, eager to meet fans and sign books.",figurative,hit road,Zero-shot
"Months into his resolution, John finally kicked the habit of sleeping in till noon.",figurative,kick habit,Zero-shot
"Even though the odds were against them, the underdogs took heart and played the best game of the season.",figurative,take heart,Zero-shot
"They had a fling with living off the grid, spending a month in a remote cabin without any modern conveniences.",figurative,have fling,Zero-shot
She made a pile after her innovative app took off globally.,figurative,make pile,Zero-shot
The film's depiction of an alien society with its own complex language and customs caught the imagination of sci-fi fans.,figurative,catch imagination,Zero-shot
"Once the computer crashed for the third time in an hour, she completely lost her cool and slammed her fists on the desk.",figurative,lose cool,Zero-shot
"Her soulful poetry readings made fortune, enriching the cultural tapestry of our community.",figurative,make fortune,Zero-shot
"Kicking the habit of biting her nails was harder than she expected, but she was determined to have beautiful hands for her wedding day.",figurative,kick habit,Zero-shot
"I told him a hundred times, with that cough and this cold snap, he's bound to catch his death.",figurative,catch death,Zero-shot
"The new policy was unforgiving, and soon enough, a few team members got the sack for non-compliance.",figurative,get sack,Zero-shot
She lost her cool when no one seemed to acknowledge her repeated requests for assistance.,figurative,lose cool,Zero-shot
"When most speakers boast modestly, he takes every chance to blow his own trumpet loudly.",figurative,blow trumpet,Zero-shot
"She might have stumbled during her presentation, but she didn't lose heart and finished with confidence.",figurative,lose heart,Zero-shot
"She took heart, knowing that the darkest night brings the brightest dawn.",figurative,take heart,Zero-shot
"Environmental consciousness now holds sway over many consumers, impacting their buying behaviors and preferences.",figurative,hold sway,Zero-shot
The new policy quickly got the nod from upper management.,figurative,get nod,Zero-shot
The calm discussion quickly turned sour when she lost her cool over the slightest disagreement.,figurative,lose cool,Zero-shot
"During the intense game, the coach lost his cool with the referee, leading to a heated argument on the sideline.",figurative,lose cool,Zero-shot
"In our family discussions, grandparents' opinions frequently hold sway, reflecting their experience and wisdom.",figurative,hold sway,Zero-shot
"As soon as the band got wind of their song being leaked, they hurried to release it officially.",figurative,get wind,Zero-shot
"The coach pulled no punches in the locker room, pointing out each player's mistakes in the day's game.",figurative,pull punch,Zero-shot
Many admire her courage for blowing the whistle on the unsafe conditions at the factory.,figurative,blow whistle,Zero-shot
"In the grueling final miles of the marathon, she reminded herself constantly not to lose heart.",figurative,lose heart,Zero-shot
He hit the roof when he found out his favorite series wasn’t renewed for another season.,figurative,hit roof,Zero-shot
"Once the merger was finalized, their company made a pile from increased market share.",figurative,make pile,Zero-shot
"She usually keeps her composure, but misplaced files caused her to lose her temper.",figurative,lose temper,Zero-shot
"The band made hay with their summer hit, touring non-stop to capitalize on its popularity.",figurative,make hay,Zero-shot
"He was being vague about his weekend plans, but I managed to get the drift that he needed some alone time.",figurative,get drift,Zero-shot
Take heart; every end marks a new beginning.,figurative,take heart,Zero-shot
"Traditional publishers hold sway in the literary world, having a significant influence on which books reach mainstream success.",figurative,hold sway,Zero-shot
Their harsh words lay waste to any hope of reconciliation.,figurative,lay waste,Zero-shot
"Her claim of once being a circus performer almost had me fooled, but then I realized she was just pulling my leg.",figurative,pull leg,Zero-shot
"They had to up their game, knowing full well that poor performance meant risking getting the sack.",figurative,get sack,Zero-shot
"After weeks of steady weight loss, she hit a wall and her progress stalled.",figurative,hit wall,Zero-shot
We should hold fire on making any public statements until all the facts are in.,figurative,hold fire,Zero-shot
"After decades of silence, the worker blew the whistle on the unsafe working conditions that had caused numerous injuries.",figurative,blow whistle,Zero-shot
"He watched his small business struggle against industry giants but refused to lose heart, believing strongly in his vision.",figurative,lose heart,Zero-shot
"After the meeting, let's have a word; I have some ideas to improve the project.",figurative,have word,Zero-shot
"The spinning room made him see stars, forcing him to grab the nearest chair for support.",figurative,see star,Zero-shot
"Through his unique blend of jazz and electronic music, the musician quickly made his mark on the industry.",figurative,make mark,Zero-shot
"Halfway through the semester, the professor reminded everyone to pull their weight if they wanted to excel in the group assignments.",figurative,pull weight,Zero-shot
Her heart skipped a beat and she saw stars when she realized she had won the lottery.,figurative,see star,Zero-shot
"The marketing team blew smoke about the product’s capabilities, overshadowing its shortcomings.",figurative,blow smoke,Zero-shot
"Community members blew the whistle on the local council's misuse of public funds, sparking a widespread audit.",figurative,blow whistle,Zero-shot
The software update made its mark in the tech industry by significantly enhancing user experience.,figurative,make mark,Zero-shot
Leaving the house with wet hair in winter is a surefire way to catch your death.,figurative,catch death,Zero-shot
Parents hit the roof after the school suddenly changed its uniform policy without notice.,figurative,hit roof,Zero-shot
She took heart from the encouraging words of her mentor during times of doubt.,figurative,take heart,Zero-shot
"Through his innovative community program, he didn’t just make money, he made fortune, knitting the fabric of the neighborhood tighter than ever.",figurative,make fortune,Zero-shot
"It took a few years, but the entrepreneur finally found his foot in the tech industry, becoming a notable innovator.",figurative,find foot,Zero-shot
"Once the reform policies took root, improvements in the education system were evident across the country.",figurative,take root,Zero-shot
"That quaint bookstore might look old-fashioned, but it has a future with the resurgence of interest in physical books.",figurative,have future,Zero-shot
"Once the staff got wind of the office relocation, there was a flurry of questions about the new location.",figurative,get wind,Zero-shot
"His extensive experience in the industry holds sway when the team faces complex challenges, guiding their strategy and decision-making process.",figurative,hold sway,Zero-shot
"Sitting there, drenched from the storm, she shivered and laughed about nearly catching her death.",figurative,catch death,Zero-shot
"The daring design of the skyscraper, which twisted like a ribbon against the sky, caught the imagination of architects worldwide.",figurative,catch imagination,Zero-shot
His foreign policy stance got the nod during the national security meeting.,figurative,get nod,Zero-shot
"Finishing the marathon was a huge accomplishment, and he was more than ready to kick up his heels and celebrate.",figurative,kick heel,Zero-shot
Kicking the habit of drinking coffee at every stressful moment was tough but beneficial to her wellbeing.,figurative,kick habit,Zero-shot
They made a pile from their organic juice bar in a town increasingly obsessed with health and wellness.,figurative,make pile,Zero-shot
"Going out without your jacket in this frosty weather, you’re bound to catch your death.",figurative,catch death,Zero-shot
That daring fashion choice caught the attention of everyone at the party.,figurative,catch attention,Zero-shot
Her sudden shift from jovial laughter to solemnity gave notice that the conversation had taken a serious turn.,figurative,give notice,Zero-shot
"Despite the chaos around him, he managed not to lose his temper and calmly directed everyone to safety.",figurative,lose temper,Zero-shot
Investors got wind of the tech startup's breakthrough and shares began to rise before the news hit the mainstream.,figurative,get wind,Zero-shot
"In the debate, he kept moving the goalposts, making it difficult to pin him down on a specific stance.",figurative,move goalpost,Zero-shot
"If we're going to meet our quarterly targets, it's crucial that everyone pulls their weight.",figurative,pull weight,Zero-shot
"After losing his keys for the third time that week, he hit the roof.",figurative,hit roof,Zero-shot
The teacher’s convoluted explanation caused most of the class to lose the thread of the lesson.,figurative,lose thread,Zero-shot
Her mind saw stars as she tried to comprehend the cryptic clues in the escape room.,figurative,see star,Zero-shot
"Irresponsible spending lay waste to their savings, leaving them financially strapped.",figurative,lay waste,Zero-shot
"Everyone in the club pulled their weight, leading to one of the most successful charity drives we've ever had.",figurative,pull weight,Zero-shot
Repeatedly reminding him of his past mistakes caused him to lose his temper during dinner.,figurative,lose temper,Zero-shot
"When she mentioned the sudden policy changes, it touched a nerve and the room fell silent.",figurative,touch nerve,Zero-shot
The sudden change in curriculum lay waste to months of the students' preparation.,figurative,lay waste,Zero-shot
"As soon as the legislation passed, the pharmaceutical firm made hay by patenting the new drug.",figurative,make hay,Zero-shot
"If you want to kick the habit of staying up late, try setting a strict bedtime for yourself and sticking to it.",figurative,kick habit,Zero-shot
"Now that you're in charge, you'll need to hold the fort whenever I'm not around.",figurative,hold fort,Zero-shot
I wish people would speak plainly instead of blowing smoke to appear knowledgeable.,figurative,blow smoke,Zero-shot
"The artist's bold style slowly took root in the local art scene, setting the stage for a new cultural movement.",figurative,take root,Zero-shot
"A single data breach lay waste to consumer trust in the brand, resulting in steep declines in loyalty.",figurative,lay waste,Zero-shot
"At first, the jargon was confusing, but after a few examples, I started to get the drift.",figurative,get drift,Zero-shot
"At the vintage car show, the restored 1950s Cadillac cut a nostalgic figure, evoking memories of a bygone era.",figurative,cut figure,Zero-shot
"They made faces at the idea of hiking in the pouring rain, clearly preferring a sunny day adventure.",figurative,make face,Zero-shot
"She practically invited a cold by running around in the rain like that, sure to catch her death.",figurative,catch death,Zero-shot
The playwright made his mark with a drama that challenged societal norms and ignited conversations.,figurative,make mark,Zero-shot
"After years of contemplation, they decided to hit the road and start a new life in Europe.",figurative,hit road,Zero-shot
It's urgent that I have a kind word with you about tomorrow's presentation.,figurative,have word,Zero-shot
She is quite capable of holding the fort when it comes to managing customer complaints.,figurative,hold fort,Zero-shot
"Despite the setbacks, they took heart in knowing that progress was still being made.",figurative,take heart,Zero-shot
The novel's blend of historical facts with mythical elements caught the imagination of readers around the world.,figurative,catch imagination,Zero-shot
"After the software glitched for the umpteenth time, the IT specialist lost his cool and slammed his fist on the desk.",figurative,lose cool,Zero-shot
"She was closing in on her yearly quota when management moved the goalposts, increasing the target figures substantially.",figurative,move goalpost,Zero-shot
They were winning until the final quarter when they lost their heads and the game slipped from their hands.,figurative,lose head,Zero-shot
"After decades of dependency, she kicked the habit of caffeine to help reduce her anxiety.",figurative,kick habit,Zero-shot
Management hit the roof when the project deadline was missed by a mile.,figurative,hit roof,Zero-shot
"With the final presentation behind them, the team kicked up their heels at the downtown bistro to celebrate.",figurative,kick heel,Zero-shot
The unusual architecture of the new public library caught the attention of residents and architects alike.,figurative,catch attention,Zero-shot
I'm terrible at pulling people's legs because I always burst out laughing halfway through the joke.,figurative,pull leg,Zero-shot
"She saw stars the moment the spice from the dish hit her tongue, her senses overwhelmed.",figurative,see star,Zero-shot
The novel's unique blend of historical facts with science fiction suggests that the author has a future in creating new literary genres.,figurative,have future,Zero-shot
"In the early morning frost, the lone figure of the jogger cut a solitary figure against the expansive, icy park.",figurative,cut figure,Zero-shot
I've been keeping tabs on the developments in the tech industry to stay ahead in my field.,figurative,keep tab,Zero-shot
The architect's proposal for a building shaped like a giant tree caught the imagination of the city's residents.,figurative,catch imagination,Zero-shot
I told them to hold their horses because the instructions weren’t clear yet.,figurative,hold horse,Zero-shot
We need to have a word about adjusting your workload.,figurative,have word,Zero-shot
"Most of the proposal was solid, but the projections seemed like they were blowing smoke to impress the investors.",figurative,blow smoke,Zero-shot
"I've been trying to solve this puzzle for hours, but I've hit a wall and can't see any solution in sight.",figurative,hit wall,Zero-shot
"At the festival, shivering and underdressed, he muttered, ""I’m on a fast track to catch my death.""",figurative,catch death,Zero-shot
"She recklessly biked through the downpour, nearly catching her death.",figurative,catch death,Zero-shot
"Among the quaint, cobblestone streets of the old town, the modern art sculpture cut an incongruous figure, starkly contrasting with its surroundings.",figurative,cut figure,Zero-shot
"They were reluctant to blow their own trumpet about the charity work they do, preferring humility over recognition.",figurative,blow trumpet,Zero-shot
"As the debate grew heated, she took a deep breath to ensure she wouldn't lose her head.",figurative,lose head,Zero-shot
"Instead of blowing her own trumpet, she lets her flawless record stand as evidence of her hard work.",figurative,blow trumpet,Zero-shot
Take heart in the fact that you're not alone in this journey; we're all here to support you.,figurative,take heart,Zero-shot
"Facing one setback after another, it was a test not to lose heart and abandon the project.",figurative,lose heart,Zero-shot
The release of the groundbreaking study set fire to debates within the scientific community.,figurative,set fire,Zero-shot
The seasonal menu at the cafe made a hit with food critics and patrons alike.,figurative,make hit,Zero-shot
"The consultant made hay out of the recent tech developments, offering timely expertise to companies in need.",figurative,make hay,Zero-shot
The nonprofit keeps tabs on legislative changes that could affect their mission.,figurative,keep tab,Zero-shot
"They say humility goes a long way, further than blowing your own trumpet ever will.",figurative,blow trumpet,Zero-shot
