submission,category,idiom,type
Do you think using your birthday numbers will bring luck this time in the lottery?,figurative,bring luck,Enhanced-prompting
"Their relationship struggled to progress because Elena consistently moved the goalposts, never truly being satisfied.",figurative,move goalpost,Enhanced-prompting
"As the years passed, she felt like she was losing the thread of her once-clear dreams.",figurative,lose thread,Enhanced-prompting
"Haven't the requirements changed multiple times already, or are they just moving the goalposts again?",figurative,move goalpost,Enhanced-prompting
"The invention took off faster than anyone anticipated, allowing her to make a pile in the process.",figurative,make pile,Enhanced-prompting
"In situations like these, it's crucial not to lose: remain calm, your, head.",figurative,lose head,Enhanced-prompting
"After weeks of fruitless discussions and mounting frustrations, the company decided to pull the plug on the merger negotiations with the rival firm.",figurative,pull plug,Enhanced-prompting
Is it typical for people to lose heart when they see no visible results from their hard work?,figurative,lose heart,Enhanced-prompting
The new director pulls no punches when it comes to enforcing company policy; everyone must adhere strictly.,figurative,pull punch,Enhanced-prompting
"Upon tasting the over-salted soup, she couldn't resist making a face.",figurative,make face,Enhanced-prompting
"Whenever he found himself under pressure, he would blow smoke to divert attention from his lack of knowledge.",figurative,blow smoke,Enhanced-prompting
"During the debate, it became evident that the opposition leader was moving the goalposts, changing his position every time the current leader met the previously stated requirements.",figurative,move goalpost,Enhanced-prompting
"Amidst the somber crowd, the poet cut an enigmatic figure with her vibrant scarf and thoughtful expression.",figurative,cut figure,Enhanced-prompting
"It's challenging to find your feet in a career so competitive, but with persistence, many have succeeded.",figurative,find foot,Enhanced-prompting
She didn't hit the roof as expected when the surprise party plans were accidentally revealed to her.,figurative,hit roof,Enhanced-prompting
"Take heart, for every cloud has a silver lining, and this difficulty too shall pass.",figurative,take heart,Enhanced-prompting
"During the wedding, the bride wore a necklace that belonged to her grandmother, adhering to the old belief that it would bring luck and happiness to her marriage.",figurative,bring luck,Enhanced-prompting
"Do you get the drift, or shall I go over the details again more slowly?",figurative,get drift,Enhanced-prompting
"Often, in crisis situations, calm and clear-headed individuals tend to hold sway.",figurative,hold sway,Enhanced-prompting
Could I have a word with you to ask for your help with this task?,figurative,have word,Enhanced-prompting
"The smell of the durian fruit left her making a face, unsure if she could muster the courage to taste it.",figurative,make face,Enhanced-prompting
"They held fire during the meeting, choosing to listen rather than react immediately.",figurative,hold fire,Enhanced-prompting
Do cartoon characters always see stars when they bump their heads?,figurative,see star,Enhanced-prompting
"The thesis aimed to hold interest, hold discussion, and ultimately hold sway in reshaping conventional academic views.",figurative,hold sway,Enhanced-prompting
"The author's latest novel, a thrilling mystery that captivates readers with its clever plot twists, immediately made a hit and soared to the top of the bestseller lists.",figurative,make hit,Enhanced-prompting
"To bring luck for our journey, my grandmother suggested we carry a silver coin.",figurative,bring luck,Enhanced-prompting
He's not pulling your leg this time; what he's telling you is the absolute truth.,figurative,pull leg,Enhanced-prompting
"Determined to have a fling with journalism, he took on a three-month internship at the local newspaper to sniff out whether it could be his true calling.",figurative,have fling,Enhanced-prompting
Is it truly possible to make a fortune in such a volatile market?,figurative,make fortune,Enhanced-prompting
"During the final review, they could not believe they would have to misfortune endure after all their hard work.",figurative,have misfortune,Enhanced-prompting
"Given how chilly it is tonight, venturing out without proper gear might just mean you'll catch your death.",figurative,catch death,Enhanced-prompting
"At the negotiation table, pulling punches could mean losing a significant advantage, so he laid out his terms clearly from the start.",figurative,pull punch,Enhanced-prompting
"She really knows how to pull your leg, making you question if she's serious or just having fun with you.",figurative,pull leg,Enhanced-prompting
The looming possibility of getting the sack has everyone on edge this quarter.,figurative,get sack,Enhanced-prompting
"During the dean's address, he felt compelled to blow the academic honesty whistle on grade inflation issues the faculty was ignoring.",figurative,blow whistle,Enhanced-prompting
"Throughout the night, a committed duo held the fort, ensuring all systems were operational.",figurative,hold fort,Enhanced-prompting
"While everyone else lost their heads during the blackout, she cleverly found her way with a flashlight.",figurative,lose head,Enhanced-prompting
She kept a rabbit’s foot in her pocket to bring better luck in the championship.,figurative,bring luck,Enhanced-prompting
How quickly will the public get wind of the government's new initiative?,figurative,get wind,Enhanced-prompting
"""Hold your horses!"" she yelled, tearing after her eager toddlers racing towards the street.",figurative,hold horse,Enhanced-prompting
"After years of dreaming about a change, he gathered his courage and gave notice yesterday.",figurative,give notice,Enhanced-prompting
Did my inquiry about the discrepancy in the financial report touch a nerve?,figurative,touch nerve,Enhanced-prompting
"While the team leader was attending a conference for a week, Sarah had to hold the fort meticulously ensuring that all ongoing projects met their respective deadlines without a hitch.",figurative,hold fort,Enhanced-prompting
Encouraging words from her coach ensured that she didn't lose heart after a poor performance at the qualifier.,figurative,lose heart,Enhanced-prompting
"In the midst of a heated debate about climate change, Mr. Thompson, usually a restrained man, couldn’t contain himself and lost his temper, thundering against the opposing viewpoints.",figurative,lose temper,Enhanced-prompting
Get wind of what's happening downtown; it's going to be a big event!,figurative,get wind,Enhanced-prompting
Who will hold the fort while the whole team is in training today?,figurative,hold fort,Enhanced-prompting
The astute presenter knew well that employing startling statistics and powerful visuals would effectively catch attention and keep the audience engaged throughout the session.,figurative,catch attention,Enhanced-prompting
"The entire department was on edge, knowing that anyone could get the sack in the upcoming layoffs.",figurative,get sack,Enhanced-prompting
He just got into the office and couldn't believe he would have to misfortune experience on his first day.,figurative,have misfortune,Enhanced-prompting
She manages to pull her weight so adeptly; it hardly ever seems like she's struggling.,figurative,pull weight,Enhanced-prompting
Will the network pull the plug on the hit television show despite good ratings because of escalating production costs?,figurative,pull plug,Enhanced-prompting
"While he was quick to draw conclusions, learning to hold his horses helped him make more thoughtful decisions.",figurative,hold horse,Enhanced-prompting
Are they moving the goalposts again to squeeze more benefits out of us?,figurative,move goalpost,Enhanced-prompting
Can we all agree to hold fire on divisive comments until we've all had a chance to speak?,figurative,hold fire,Enhanced-prompting
Have you spent time kicking your heels while waiting for a bank to decide on your loan application?,figurative,kick heel,Enhanced-prompting
At what point during the race did you feel like you hit the wall?,figurative,hit wall,Enhanced-prompting
"Despite their initial optimism, they did not make a fortune with their first business venture.",figurative,make fortune,Enhanced-prompting
"Everyone wore green to the game, thinking it might bring luck and secure a victory.",figurative,bring luck,Enhanced-prompting
"Will you make your mark with quiet persistence or through loud, revolutionary actions?",figurative,make mark,Enhanced-prompting
His spicy tuna tartare creation made a real culinary hit.,figurative,make hit,Enhanced-prompting
"As she sat nervously in the stark waiting room, she found herself trying to relax by occasionally standing up to kick her heels together softly, a habit she picked up in her childhood when waiting seemed endless.",figurative,kick heel,Enhanced-prompting
I need to have a private word with you about this.,figurative,have word,Enhanced-prompting
"She maintained composure and did not lose her head, despite the provocative comments thrown her way.",figurative,lose head,Enhanced-prompting
I think it's time we have a detailed word about our plans for the event.,figurative,have word,Enhanced-prompting
"Amidst the ever-changing tech scenes, finding your feet can be as challenging as it is rewarding.",figurative,find foot,Enhanced-prompting
"Critics are known for not pulling punches, and his latest film review was no exception.",figurative,pull punch,Enhanced-prompting
"Facing the steep climb, the climbers took heart, drawing energy from the beautiful sunrise that greeted them.",figurative,take heart,Enhanced-prompting
Do you think people should blow their own trumpet on social media to share their successes?,figurative,blow trumpet,Enhanced-prompting
Is it true that she blew her top after finding out her proposal was leaked?,figurative,blow top,Enhanced-prompting
"After several interactive workshops and hands-on learning experiences, the theories of quantum mechanics finally began to take root among the advanced science students.",figurative,take root,Enhanced-prompting
"To bring luck to his new business venture, Simon buried a coin at the threshold of the door.",figurative,bring luck,Enhanced-prompting
Is it really appropriate to make a scene during a solemn award ceremony just because you disagree with the choice of recipient?,figurative,make scene,Enhanced-prompting
The coding team was optimistic until they hit the wall trying to develop an algorithm that could process the data in real-time.,figurative,hit wall,Enhanced-prompting
Has he made his mark yet by breaking the world record in sprinting?,figurative,make mark,Enhanced-prompting
The organizers sought to set the people's passive stance fire with a series of impactful community outreach programs.,figurative,set fire,Enhanced-prompting
"Corruption tends to lay waste to political integrity, eroding trust at all levels.",figurative,lay waste,Enhanced-prompting
This year's Super Bowl commercial used a combination of celebrity endorsements and flashy graphics to catch attention and make a memorable impact.,figurative,catch attention,Enhanced-prompting
"Learn, practice, stumble, and then suddenly, you find your rhythmic feet in the dance studio’s lively atmosphere.",figurative,find foot,Enhanced-prompting
"In the darkest moments, take some time, soothe your heart, and remember that fear does not define you.",figurative,take heart,Enhanced-prompting
Their support was crucial in helping him kick the habit and turn his life around.,figurative,kick habit,Enhanced-prompting
"As her explanation unfolded, it became clear to everyone present that they gradually began to get the educational drift.",figurative,get drift,Enhanced-prompting
"Given her keen analytical skills and dedication, she most certainly has a future as a leader in the finance sector.",figurative,have future,Enhanced-prompting
Mismanagement could easily lay waste to what took decades to build.,figurative,lay waste,Enhanced-prompting
Set fire to doubt and embrace the opportunities that lie ahead with confidence and enthusiasm.,figurative,set fire,Enhanced-prompting
"Faced with escalating costs, the company decided to pull the plug on the unprofitable project.",figurative,pull plug,Enhanced-prompting
"He didn't make a scene, even though the long return process at the store was clearly frustrating.",figurative,make scene,Enhanced-prompting
"Frustrated, she slammed the keyboard, nearly losing her cool temper with every unsuccessful attempt.",figurative,lose temper,Enhanced-prompting
Hold fire and keep your opinions in check until the presentation concludes.,figurative,hold fire,Enhanced-prompting
"With a heavy heart and hopeful plans for the future, she gave notice at her job yesterday.",figurative,give notice,Enhanced-prompting
Has the new study on climate change science gotten the nod from the ethics board yet?,figurative,get nod,Enhanced-prompting
"Once you get the drift of the local slang, you'll find conversations much easier to follow.",figurative,get drift,Enhanced-prompting
"The category 5 hurricane, with winds surpassing 150 miles per hour, ruthlessly laid waste to the coastal towns, demolishing homes and infrastructure, leaving thousands without shelter.",figurative,lay waste,Enhanced-prompting
"His approach in the workshop was to pull no punches, ensuring that everyone understood the real challenges ahead.",figurative,pull punch,Enhanced-prompting
"As the market shifts, savvy investors make hay, recognizing the perfect moment to act.",figurative,make hay,Enhanced-prompting
"When you feel overwhelmed by the task ahead, take heart; encouragement often arrives just when you need it most.",figurative,take heart,Enhanced-prompting
"Without timely intervention, disease can lay waste to entire populations.",figurative,lay waste,Enhanced-prompting
The instructor hoped to set the class's routine boredom fire by introducing avant-garde music during painting sessions.,figurative,set fire,Enhanced-prompting
"Is this all there is, or have I just hit the wall with my current job?",figurative,hit wall,Enhanced-prompting
His hints were so subtle that barely anyone got the drift during the meeting.,figurative,get drift,Enhanced-prompting
"While practicing their routine, the dancer slipped, hit the floor hard, and briefly saw stars.",figurative,see star,Enhanced-prompting
"Adjust, reassess, and slowly but surely, find your independent feet in this new chapter of your life.",figurative,find foot,Enhanced-prompting
"During the lavish engagement party, amidst a crowd of finely dressed guests, Olivia couldn't hold back her frustrations any longer and decided to make a scene, loudly accusing her fiancé of ignoring her all evening.",figurative,make scene,Enhanced-prompting
"If you lose the thread of this narrative, you'll miss the subtlety of its themes.",figurative,lose thread,Enhanced-prompting
"Will she pull punches, or will she honestly express her thoughts about the new policy?",figurative,pull punch,Enhanced-prompting
Strategically placed sale signs always manage to catch a shopper’s attention.,figurative,catch attention,Enhanced-prompting
Are you just blowing smoke up my sleeve or do you really like my new project?,figurative,blow smoke,Enhanced-prompting
Why is it that an intriguing opening sentence can often catch attention and draw a reader into a story?,figurative,catch attention,Enhanced-prompting
She hasn't hit the road yet because she's still waiting for confirmation from her future employer.,figurative,hit road,Enhanced-prompting
"During the premiere of the new Broadway hit, the lead actress cut a figure so compelling that it seemed the spotlight followed her even off stage.",figurative,cut figure,Enhanced-prompting
How often do people lose their heads when confronted with shockingly bad news?,figurative,lose head,Enhanced-prompting
Is there a way to ensure that each team member consistently pulls their weight?,figurative,pull weight,Enhanced-prompting
"The news was bad, but surprisingly, she didn't hit the roof.",figurative,hit roof,Enhanced-prompting
"At the state dinner, the ambassador managed to cut a dignified figure, representing his country with elegance and poise.",figurative,cut figure,Enhanced-prompting
"Is she pulling my leg when she says she doesn't know how to ride a bike, or is she serious?",figurative,pull leg,Enhanced-prompting
"Carrying her grandmother's locket during exams seemed to bring luck, as she always performed exceptionally well.",figurative,bring luck,Enhanced-prompting
This prototype’s integration with cutting-edge biometric sensors suggests it could have a future in the health-monitoring sector.,figurative,have future,Enhanced-prompting
"While the manager was away at the conference, Janet had to hold the fort and ensure the office ran smoothly.",figurative,hold fort,Enhanced-prompting
Does feedback on your punctuality touch a nerve because it seems like a recurrent theme in our discussions?,figurative,touch nerve,Enhanced-prompting
"In every session, there appeared to be a subtle attempt to move legally set goalposts.",figurative,move goalpost,Enhanced-prompting
"Torrential rains and fierce winds lay waste to the coastal village, uprooting trees and demolishing homes.",figurative,lay waste,Enhanced-prompting
"With their keen insight into market trends, these expert analysts have a future in predicting economic shifts.",figurative,have future,Enhanced-prompting
Can wearing your lucky tie on your first day bring luck in your new position?,figurative,bring luck,Enhanced-prompting
"When it came to the performance review, the manager didn't pull any punches; he was completely honest about the areas needing improvement.",figurative,pull punch,Enhanced-prompting
"To have a fling with something out of the ordinary, he tried sculpting, finding solace in the quiet focus it required.",figurative,have fling,Enhanced-prompting
His revolutionary theory on dark matter caught profoundly and universally the scientific community's imagination.,figurative,catch imagination,Enhanced-prompting
"If you hit a wall with your current approach, try taking a break and revisiting the task later.",figurative,hit wall,Enhanced-prompting
"When the foreign minister received the preliminary reports of the border incident, she advised the embassy staff to hold fire on issuing any public comments until they had a clearer picture of the events.",figurative,hold fire,Enhanced-prompting
"Despite the rumors circulating in the office, Jack has not gotten the sack and will continue as the lead project manager.",figurative,get sack,Enhanced-prompting
"Did everyone get my drift, or should I explain the plan again more explicitly?",figurative,get drift,Enhanced-prompting
She isn't pulling your leg this time; she really did get promoted yesterday.,figurative,pull leg,Enhanced-prompting
Do you think it's difficult for people to find their feet again after such a significant personal setback?,figurative,find foot,Enhanced-prompting
"Despite her efforts, her proposal sadly did not make a hit during the recent startup pitch event.",figurative,make hit,Enhanced-prompting
"To make a hit on social media, Mark curated a series of stunning nature photographs.",figurative,make hit,Enhanced-prompting
The comedian's joke was so unexpected that the entire audience made faces before erupting into laughter.,figurative,make face,Enhanced-prompting
"By revealing the hidden truths, the documentary set fire to a series of debates across the nation.",figurative,set fire,Enhanced-prompting
"She started her diet with great enthusiasm, but after a month without significant progress, she felt like she hit the wall.",figurative,hit wall,Enhanced-prompting
Living in a poorly insulated house during the harsh winter months can be a direct ticket to catch your death due to the constant drafts and cold spots.,figurative,catch death,Enhanced-prompting
Rumors spread quickly once people got wind of the new policy changes at work.,figurative,get wind,Enhanced-prompting
The innovative approach to recycling plastics seems to have a future in creating sustainable consumer products.,figurative,have future,Enhanced-prompting
"Who will they give the sack next, now that the company is merging with its biggest competitor?",figurative,give sack,Enhanced-prompting
"Whenever pioneers venture into unknown territories, they often have misfortune test their resolve.",figurative,have misfortune,Enhanced-prompting
"As months of unresolved arguments continued, both partners began to lose heart in the prospect of salvaging their relationship.",figurative,lose heart,Enhanced-prompting
"In the chaos of the crowded concert, she got lightly jostled and saw stars, taking a moment to stabilize herself.",figurative,see star,Enhanced-prompting
"The consultant was skilled in blowing smoke, making even the flimsiest plan sound plausible.",figurative,blow smoke,Enhanced-prompting
"Passengers lounged around, occasionally standing to stretch and discreetly kick at their luggage, trying to keep their heels from locking up during the wait.",figurative,kick heel,Enhanced-prompting
Has the new recycling policy taken root in the urban areas where waste management was previously a critical issue?,figurative,take root,Enhanced-prompting
The shock among the staff was palpable when the CEO gave notice during the annual meeting.,figurative,give notice,Enhanced-prompting
"He spoke so cryptically, only a few could really get his drift.",figurative,get drift,Enhanced-prompting
"He smoothly began to blow smoke about her genius in the kitchen, hoping to get invited to dinner.",figurative,blow smoke,Enhanced-prompting
"With the way she was shivering at the bus stop, I couldn't help but think she was about to catch her death.",figurative,catch death,Enhanced-prompting
"Considering their outstanding teamwork and strategic vision, this new startup definitely has a future.",figurative,have future,Enhanced-prompting
He is crafting policies that will make a significant government mark in education reform.,figurative,make mark,Enhanced-prompting
"When the computer crashed again, it was the last straw, and he finally blew his top.",figurative,blow top,Enhanced-prompting
Their decision to have a fling over summer break led to unexpected adventures and lifelong memories.,figurative,have fling,Enhanced-prompting
"During her interactive physics lecture, Mrs. Thompson utilized virtual reality to demonstrate complex theories, a method that effectively caught the students' imagination.",figurative,catch imagination,Enhanced-prompting
Those seeking to bring luck to their day often wear a piece of jewelry given by a loved one.,figurative,bring luck,Enhanced-prompting
They did not pull punches when it came to laying down the final terms of the agreement.,figurative,pull punch,Enhanced-prompting
The new advertisement for the luxury car touched a nerve with the middle-class audience by highlighting the struggles of achieving success and the rewards of perseverance.,figurative,touch nerve,Enhanced-prompting
"To kick their unhealthy eating habit, they explored various nutritious recipes.",figurative,kick habit,Enhanced-prompting
No policy has yet completely laid waste to our resilient economy.,figurative,lay waste,Enhanced-prompting
The management committee finally decided to pull the professional plug on the underperforming staff member.,figurative,pull plug,Enhanced-prompting
Is it really possible for someone to make a fortune from just one lucky lottery ticket?,figurative,make fortune,Enhanced-prompting
How often do storytellers lose the thread of their tale when they get overwhelmed by their own emotions or memories?,figurative,lose thread,Enhanced-prompting
"Seeing stars, he paused his workout, realizing he had pushed himself too hard at the gym.",figurative,see star,Enhanced-prompting
"On his first day at the new job, he had misfortune after spilling coffee on himself, tripping over a wire, and then getting locked out of his office.",figurative,have misfortune,Enhanced-prompting
"Her words at the summit didn't just inform; they set fire to a global initiative for change, burning brighter than ever.",figurative,set fire,Enhanced-prompting
"When the therapist gently inquired about her childhood experiences, it unexpectedly touched a nerve, and she found herself suddenly overwhelmed with emotions.",figurative,touch nerve,Enhanced-prompting
"Eventually, we must hit the winding road home as our delightful visit concludes.",figurative,hit road,Enhanced-prompting
Did her new vegan dessert make a hit at the holiday dinner party?,figurative,make hit,Enhanced-prompting
"The impassioned speech by the young activist at the rally set fire to the crowd's fervor, leading to a series of nationwide protests and heightened media coverage.",figurative,set fire,Enhanced-prompting
Has the candidate received the nod for the endorsement from the major political party?,figurative,get nod,Enhanced-prompting
The novelist hoped her new book would make a hit and not just gather dust on the shelves.,figurative,make hit,Enhanced-prompting
"Initially lost in the complexities of his new job, it took some time for him to find his feet and excel.",figurative,find foot,Enhanced-prompting
"Should the community get wind of the council's controversial decision, there may be an uproar.",figurative,get wind,Enhanced-prompting
"Thousands of passengers found themselves kicking their heels at the airport, as the flight delays were announced one after another due to severe unexpected weather conditions.",figurative,kick heel,Enhanced-prompting
"She might take a while to find her footing, but given her track record, success is inevitable.",figurative,find foot,Enhanced-prompting
"Despite his best efforts, Thomas didn't cut a particularly striking figure at the networking event, as his outfit blended in with the crowd.",figurative,cut figure,Enhanced-prompting
How effectively can a superpower hold sway in global environmental policies?,figurative,hold sway,Enhanced-prompting
"When their main competitor recalled a faulty product, our company managed to make hay by offering a reliable alternative to disillusioned customers.",figurative,make hay,Enhanced-prompting
She made an unexpected hit with her proposal at the conference.,figurative,make hit,Enhanced-prompting
"The security team was vigilant, aware that any slip could let outsiders get wind of the VIP's visit.",figurative,get wind,Enhanced-prompting
"Without a more defined target audience, this project doesn't seem to have a future.",figurative,have future,Enhanced-prompting
"After dedicating over a decade to his company, John finally had misfortune strike when he was unexpectedly let go due to budget cuts.",figurative,have misfortune,Enhanced-prompting
"Advanced automation processes take gradually root across various manufacturing sectors, implying significant productivity enhancements.",figurative,take root,Enhanced-prompting
Did our proposal get the nod at the board meeting this morning?,figurative,get nod,Enhanced-prompting
"The campaign manager introduced a bold new slogan that set fire to the voters' enthusiasm, drastically shifting the polls in favor of the candidate just weeks before the election.",figurative,set fire,Enhanced-prompting
Many authors make their fortunes not from book sales but from movie deals.,figurative,make fortune,Enhanced-prompting
"After dedicating countless sleepless nights to developing his revolutionary mobile app, which skyrocketed in popularity upon release, John truly managed to make pile from his groundbreaking venture.",figurative,make pile,Enhanced-prompting
The channel decided it was time to pull the budgetary plug on the expensive sci-fi series.,figurative,pull plug,Enhanced-prompting
"With an innovative idea and unrelenting persistence, they set out to make their fortune.",figurative,make fortune,Enhanced-prompting
"When the young inventor presented her prototype, it was clear she had caught the imagination of everyone in the room.",figurative,catch imagination,Enhanced-prompting
Will his documentary on human rights abuses make a mark and change public opinion?,figurative,make mark,Enhanced-prompting
"When he received the news of the sudden loss, he lost his head, unable to process the information or think about the next steps.",figurative,lose head,Enhanced-prompting
"He worked day and night, committed to climbing the ladder and striving to make his career success pile.",figurative,make pile,Enhanced-prompting
"As she wandered through the haunted mansion, a sudden ghostly wail caused her to trip over a loose floorboard and see stars from the fright and fall.",figurative,see star,Enhanced-prompting
"Successful advertising campaigns often require the company to blow, loudly and proudly, their own trumpet.",figurative,blow trumpet,Enhanced-prompting
"The volleyball team's coach hasn't gotten the sack yet, but his position seems increasingly precarious.",figurative,get sack,Enhanced-prompting
She didn't have misfortune; she considered the early diagnosis a life-saving discovery.,figurative,have misfortune,Enhanced-prompting
"During the meeting, it became increasingly clear that he was just blowing smoke to avoid addressing the real issues.",figurative,blow smoke,Enhanced-prompting
"Why risk catching your death by attending the game on such a cold, wet night?",figurative,catch death,Enhanced-prompting
"During the meeting, he chose to loudly make a defiantly controversial scene, interrupting the speaker.",figurative,make scene,Enhanced-prompting
"If you take heart from the small victories, the big challenges won't seem insurmountable.",figurative,take heart,Enhanced-prompting
"The chance to have a fling came unexpectedly, offering a brief escape from his mundane routine.",figurative,have fling,Enhanced-prompting
He started planning his meals and setting strict dietary limits as part of a comprehensive approach to kick the habit of visiting fast food chains multiple times a week.,figurative,kick habit,Enhanced-prompting
Financial constraints pushed them to reluctantly pull the operational plug on the free shuttle service.,figurative,pull plug,Enhanced-prompting
"It's often at networking events where professionals choose to blow, albeit tactfully, their own trumpet to stand out.",figurative,blow trumpet,Enhanced-prompting
Are you sure everyone in our group is pulling their weight as expected?,figurative,pull weight,Enhanced-prompting
Is there any competitor here who can cut as imposing a figure as our reigning champion?,figurative,cut figure,Enhanced-prompting
He could feel himself about to lose his very delicate temper amidst the ongoing argument.,figurative,lose temper,Enhanced-prompting
"When he lost his cool, everyone in the room fell silent, sensing the tension.",figurative,lose cool,Enhanced-prompting
"The pop star managed to hold attention, hold admiration, and steadily hold sway over millions of fans’ style choices.",figurative,hold sway,Enhanced-prompting
Will the new technology take root quickly enough to alter the industry standard?,figurative,take root,Enhanced-prompting
Could I have a word with you regarding your behavior in class today?,figurative,have word,Enhanced-prompting
Isn’t it impossible not to make faces when you taste something as sour as that lemon?,figurative,make face,Enhanced-prompting
The breakthrough in technology didn't just improve efficiency; it set fire to a whole new way of thinking in the industry.,figurative,set fire,Enhanced-prompting
Have you ever tried to make faces to lighten the mood during a stressful meeting?,figurative,make face,Enhanced-prompting
"The rain caused everyone at the picnic to kick their heels under the shelter, hoping it would stop soon.",figurative,kick heel,Enhanced-prompting
The company did not give the sack to any employee without first offering extensive retraining.,figurative,give sack,Enhanced-prompting
"Wielding the traditional sword at the ceremony, the chief guest cut a noble figure, embodying the spirit of the event.",figurative,cut figure,Enhanced-prompting
His dedication to kick the habit inspired others around him to do the same.,figurative,kick habit,Enhanced-prompting
Many performers often miss the chance to make hay during their most acclaimed years.,figurative,make hay,Enhanced-prompting
Did the manuscript get the nod for publication from the editor?,figurative,get nod,Enhanced-prompting
"To avoid making a scene, she silently gestured her displeasure and left the room quietly.",figurative,make scene,Enhanced-prompting
Have you had word about the outcome of the interview yet?,figurative,have word,Enhanced-prompting
"He aimed to blow a little flattering smoke her way, hoping to secure her support for his proposal.",figurative,blow smoke,Enhanced-prompting
Can we engage in a discussion that doesn't involve someone blowing smoke every few minutes?,figurative,blow smoke,Enhanced-prompting
"Once she found her feet in the ever-evolving tech industry, there was no holding her back from reaching the top.",figurative,find foot,Enhanced-prompting
Few journalists have made such a mark on investigative reporting as she has with her relentless pursuit of the truth.,figurative,make mark,Enhanced-prompting
"In the intricate web of corporate governance, the influential CEO's foresight and decisive actions hold sway over both day-to-day operations and long-term strategic initiatives.",figurative,hold sway,Enhanced-prompting
We couldn't hit the road yesterday as planned because the car needed unexpected repairs.,figurative,hit road,Enhanced-prompting
Was she given the nod to move on to the finals of the contest?,figurative,get nod,Enhanced-prompting
The film’s narrative on societal norms deeply touched a cultural nerve.,figurative,touch nerve,Enhanced-prompting
"Everyone at the office was bundled up, fearing they might catch their death due to the malfunctioning heater.",figurative,catch death,Enhanced-prompting
The committed teacher keeps tabs on each student's academic performance throughout the semester by tracking grades and personal development to provide targeted help when needed.,figurative,keep tab,Enhanced-prompting
He often blows smoke to evade direct questions about his plans.,figurative,blow smoke,Enhanced-prompting
"When he realized that he was most productive in the mornings, he arranged his schedule to make hay during these early hours.",figurative,make hay,Enhanced-prompting
"Encouraged by her friends, she finally had a fling with freelance writing, discovering a hidden talent along the way.",figurative,have fling,Enhanced-prompting
"After the anvil fell comically on the character's head, he saw stars circling around him, a classic cartoon trope.",figurative,see star,Enhanced-prompting
The seasoned professor holds sway in the academic community due to his extensive research and publications.,figurative,hold sway,Enhanced-prompting
It seems we need to have a clarifying word immediately.,figurative,have word,Enhanced-prompting
Who would have guessed that he could make his fortune from something as simple as creating an app?,figurative,make fortune,Enhanced-prompting
"Hitting a wall in marathon training is common, but with perseverance, many runners overcome it and achieve their goals.",figurative,hit wall,Enhanced-prompting
"The typo in the advertisement was minor, but the boss hit the roof as if it were a major blunder.",figurative,hit roof,Enhanced-prompting
"Although many try to mimic his strategies, few can make a pile as effortlessly as he does.",figurative,make pile,Enhanced-prompting
Can I have a word with you in private about something important?,figurative,have word,Enhanced-prompting
"Around the negotiation table, everyone seemed to blow smoke instead of offering concrete solutions.",figurative,blow smoke,Enhanced-prompting
"Despite the pressure, he stepped onto the mat to cut a capable figure, his focus clear before the bout began.",figurative,cut figure,Enhanced-prompting
"""Hold your horses!"" she exclaimed, as her brother started to open his gifts before everyone arrived.",figurative,hold horse,Enhanced-prompting
"He didn't blow smoke; instead, he presented the facts as they were, honestly and clearly.",figurative,blow smoke,Enhanced-prompting
"Get the drift of the community's concerns, and you can tailor your approach to be more effective.",figurative,get drift,Enhanced-prompting
She clearly does have prospects that promise a fruitful future with us.,figurative,have future,Enhanced-prompting
She blew her trust top completely after discovering the leak.,figurative,blow top,Enhanced-prompting
"The young director's debut film, featuring a compelling narrative and groundbreaking visuals, made a hit both domestically and internationally.",figurative,make hit,Enhanced-prompting
Should regulatory officers blow the whistle when they detect market manipulation?,figurative,blow whistle,Enhanced-prompting
"After a few weeks of training, the new recruits started to get the drift of the operations.",figurative,get drift,Enhanced-prompting
"Quietly, he braced himself, knowing his boss was about to blow his top over the lost contract.",figurative,blow top,Enhanced-prompting
"To truly catch the imagination, one must weave elements of the familiar with the unexpected in a tapestry of storytelling.",figurative,catch imagination,Enhanced-prompting
I'm soaking wet from the storm—I hope I don't up catch my and death!,figurative,catch death,Enhanced-prompting
Is blowing the whistle on illegal waste dumping beneficial for community safety?,figurative,blow whistle,Enhanced-prompting
The firm did not fail to make hay while this trend lasted.,figurative,make hay,Enhanced-prompting
"He was stuck in a comfortable lounge chair, kicking his heels as the previous meeting dragged on much longer than expected, causing frustration to bubble up inside him.",figurative,kick heel,Enhanced-prompting
Nobody was available to hold the fort when the manager was unexpectedly hospitalized.,figurative,hold fort,Enhanced-prompting
"Rarely do they blow their own trumpets, which is refreshing in an industry where self-promotion is the norm.",figurative,blow trumpet,Enhanced-prompting
Isn't it better to hold our horses until everyone is on the same page about the project goals?,figurative,hold horse,Enhanced-prompting
Should we pull the plug on his employment if his performance does not improve by the next review?,figurative,pull plug,Enhanced-prompting
"As emotions flared, it became a challenge to keep calm and not lose relational cool.",figurative,lose cool,Enhanced-prompting
"She did not lose her temper, even though the argument was becoming increasingly personal and provocative.",figurative,lose temper,Enhanced-prompting
They blew their tops when they found out we’d canceled the trip without telling them.,figurative,blow top,Enhanced-prompting
The notion of him retiring at 30 was just him pulling our legs.,figurative,pull leg,Enhanced-prompting
