submission,category,idiom,type
"Dopo quei biscotti troppo secchi, voglio rifarmi la bocca con una fetta di torta umida e saporita.",figurato,Rifarsi la bocca,Zero-shot
"Con quel mutuo così oneroso, ora si sentono come se avessero la corda al collo.",figurato,Aver la corda al collo,Zero-shot
Chi ha il becco lungo spesso non riesce a contenere i dettagli scottanti che vengono confidati.,figurato,Avere il becco lungo,Zero-shot
"Troppi decidono di gettare la spugna al primo ostacolo, ma non è così che si ottengono i risultati.",figurato,Gettare la spugna,Zero-shot
Affrontare quella scadenza imminente mi fa sentire come se avessi la corda al collo.,figurato,Aver la corda al collo,Zero-shot
"Non so perché, ma ogni volta che gli chiedo dello straordinario non pagato, inizia a sudare freddo come se avesse la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
È fondamentale aprire gli occhi sulle conseguenze del consumo eccessivo di risorse naturali.,figurato,aprire gli occhi,Zero-shot
"Molti hanno dovuto ingoiare la pillola delle nuove normative, adattando le loro attività alle prescrizioni vigenti.",figurato,Ingoiare una pillola,Zero-shot
"Con l’ultimo aggiornamento del software, molti vecchi dispositivi sono stati mandati a casa.",figurato,mandare a casa,Zero-shot
"Con quella spensieratezza nel rispondere, nonostante le difficoltà, sembrava proprio avere ancora della birra nel corpo.",figurato,Avere ancora della birra nel corpo,Zero-shot
"Arrivando alla fine di una settimana carica di impegni, sento decisamente di avere le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
"L'entusiasmo per il prossimo evento bolliva in pentola, alimentando conversazioni e piani tra gli amici.",figurato,Bollire in pentola,Zero-shot
L'arrivo del nuovo direttore ha mandato a casa le vecchie politiche inefficaci.,figurato,mandare a casa,Zero-shot
"Mio zio, che tutti sapevano avere le mani lunghe, è stato finalmente cacciato dal club di bridge per aver barato più volte.",figurato,Aver le mani lunghe,Zero-shot
"La testimonianza data in quel processo sembrava poco convincente, quindi è stata presa con le pinze.",figurato,Prendere con le pinze,Zero-shot
"Affrontava ogni sfida con un sorriso, quasi avesse birra in corpo.",figurato,avere birra in corpo,Zero-shot
Rideva e scherzava con una libertà che soltanto chi ha birra in corpo può permettersi.,figurato,avere birra in corpo,Zero-shot
"Grazie a quel documentario, ho potuto aprire gli occhi sulla situazione dei rifugiati.",figurato,aprire gli occhi,Zero-shot
"Una volta che avremo firmato il contratto con il nuovo fornitore, saremo a cavallo per avviare la produzione.",figurato,Essere a cavallo,Zero-shot
"Nel treno affollato, mi sono trovata ad attaccare bottone con una signora anziana che aveva molte storie interessanti da raccontare.",figurato,Attaccare bottone,Zero-shot
"Per ottenere il finanziamento, il progetto ha fatto leva sulla crescente attenzione globale verso le energie rinnovabili.",figurato,Far leva,Zero-shot
"Dopo quell'insipido spettacolo teatrale, non vedo l'ora di rifarmi la bocca con una produzione di maggiore qualità.",figurato,Rifarsi la bocca,Zero-shot
"Dopo il workshop, tutti i partecipanti hanno portato a casa nuove conoscenze e strumenti utili per il loro lavoro.",figurato,Portare a casa,Zero-shot
"La discussione sulla nuova politica di sicurezza è su un binario morto, senza consenso tra le parti.",figurato,Essere su un binario morto,Zero-shot
"Dopo un intenso dibattito, il comitato ha deciso di ammainare le vele e accettare la proposta del governo.",figurato,Ammainare le vele,Zero-shot
"Anche se la giornata era stata faticosa, camminava come se avesse ancora della birra nel corpo, pieno di una forza inesauribile.",figurato,Avere ancora della birra nel corpo,Zero-shot
"Le idee innovative per il prossimo meeting bollivano in pentola, promettendo di sorprendere tutti i partecipanti.",figurato,Bollire in pentola,Zero-shot
"Quando si tratta di fare piani a lungo termine, lui preferisce acchiappare farfalle piuttosto che affrontare la realtà.",figurato,Acchiappare farfalle,Zero-shot
"Non appena entrammo nel negozio, il commesso ha attaccato bottone, raccontando aneddoti divertenti sui suoi prodotti.",figurato,Attaccare bottone,Zero-shot
"In un settore così concorrenziale, rimanere in sella significa sapersi adattare costantemente alle esigenze del mercato.",figurato,Rimanere in sella,Zero-shot
"Quando ha perso il lavoro, si è sentito come se stesse andando in barca senza remi.",figurato,Andare in barca,Zero-shot
"Con tutti questi impegni sociali, arrivo alla fine della settimana con le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
Coltivare il proprio orto è essenziale quando si vuole progredire personalmente senza essere trascinati dalle problematiche altrui.,figurato,Coltivare il proprio orto,Zero-shot
Hanno fatto leva sull'importanza della tradizione per mantenere vivo l'interesse per antichi mestieri.,figurato,Far leva,Zero-shot
Oggi sono in vena di ascoltare musica classica; mi aiuta a pensare e a rilassarmi.,figurato,Essere in vena,Zero-shot
"Con la crisi imminente, molti imprenditori hanno scelto di ammainare le vele e ritardare gli investimenti previsti.",figurato,Ammainare le vele,Zero-shot
La sua risata liberatoria durante la riunione suggeriva che avesse birra in corpo.,figurato,avere birra in corpo,Zero-shot
La sua indecisione nel fornire dettagli sulla transazione suggerisce che abbia la coda di paglia.,figurato,Aver la coda di paglia,Zero-shot
"Durante la cena, ha cercato di mettere dentro argomenti di conversazione leggeri per evitare discussioni troppo serie.",figurato,Mettere dentro,Zero-shot
"Protestare in questo modo non serve a nulla, è solo abbaiare alla luna.",figurato,abbaiare alla luna,Zero-shot
Sei in vena di risolvere un puzzle questa sera? Potrebbe essere un modo diverso per trascorrere il tempo insieme.,figurato,Essere in vena,Zero-shot
Il suo camminare oscillante lasciava pensare che avesse birra in corpo.,figurato,avere birra in corpo,Zero-shot
Sviluppare un nuovo prodotto senza feedback dei consumatori può portare a brancolare nel buio.,figurato,Brancolare nel buio,Zero-shot
"I risultati di quel sondaggio sorprendenti vanno presi con le pinze, il campione potrebbe non essere rappresentativo.",figurato,Prendere con le pinze,Zero-shot
"È meglio non dare corda alle invidie, per mantenere un ambiente sereno.",figurato,dare corda,Zero-shot
Aprire gli occhi sulle dinamiche di potere può cambiare la nostra percezione della politica.,figurato,aprire gli occhi,Zero-shot
"Dopo una serie di brutte notizie, quell'articolo interessante mi ha permesso di rifarmi la bocca.",figurato,Rifarsi la bocca,Zero-shot
"Molti gettano la spugna non appena le cose si complicano, ma i veri successi vengono da chi persiste.",figurato,Gettare la spugna,Zero-shot
"Se non chiariamo chi ha il mestolo in mano, la riunione rischia di trasformarsi in un vero caos.",figurato,Avere il mestolo in mano,Zero-shot
"Non appena si parla di controlli interni, sembra sempre che abbia la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Anche se il cammino è in salita, non voglio gettare la spugna e rinunciare ai miei sogni.",figurato,Gettare la spugna,Zero-shot
Rimanere in sella con un team così eterogeneo necessita di leadership forte e decisione.,figurato,Rimanere in sella,Zero-shot
"Durante i saldi è meglio essere vigili, perché non mancano mai quelli con le mani lunghe.",figurato,Aver le mani lunghe,Zero-shot
"Dopo la lunga malattia, è tempo di tirare su le energie per ritornare gradualmente alla normalità.",figurato,Tirare su,Zero-shot
"Man mano che l'attesa si prolungava, la frustrazione bolliva in pentola tra gli spettatori.",figurato,Bollire in pentola,Zero-shot
"Lasciarsi distrarre da piccole cose è come acchiappare farfalle, ti fa perdere di vista l'obiettivo.",figurato,Acchiappare farfalle,Zero-shot
Dovrebbe concentrarsi di più sul lavoro invece di acchiappare farfalle con idee irrealizzabili.,figurato,Acchiappare farfalle,Zero-shot
"In classe, il professore ha fatto leva sulla curiosità degli studenti per spingerli a esplorare argomenti più complessi.",figurato,Far leva,Zero-shot
"Prepararsi per l'esame finale sembra come avere la corda al collo, con la pressione che aumenta ogni giorno.",figurato,Aver la corda al collo,Zero-shot
"Grazie a una strategia accuratamente studiata, abbiamo portato a casa un contratto che garantirà la stabilità finanziaria per i prossimi anni.",figurato,Portare a casa,Zero-shot
"Non insistere, non sono affatto in vena di uscire stasera.",figurato,Essere in vena,Zero-shot
"Senza una chiara direzione, mi sento spesso come se stessi brancolando nel buio per trovare il mio cammino nella vita.",figurato,Brancolare nel buio,Zero-shot
Nel quartiere si racconta di un vecchio signore con le mani lunghe che non si fa scrupoli nel prendere i limoni dall'albero del vicino.,figurato,Aver le mani lunghe,Zero-shot
"Il piano di ristrutturazione ha mandato a casa alcune vecchie abitudini, ripulendo l'ambiente lavorativo da inefficienze.",figurato,mandare a casa,Zero-shot
"In attesa del treno, ho attaccato bottone con un viaggiatore straniero, scambiando consigli sui posti da visitare.",figurato,Attaccare bottone,Zero-shot
"Il dibattito su quella legge è su un binario morto, senza prospettive di progresso.",figurato,Essere su un binario morto,Zero-shot
"Spesso, nei momenti di decisione, si perde ad acchiappare farfalle, evitando di scegliere una strada definitiva.",figurato,Acchiappare farfalle,Zero-shot
"La tua proposta di miglioramento del servizio clienti ha colpito nel segno, risultando in un netto aumento della soddisfazione degli utenti.",figurato,Raggiungere il bersaglio,Zero-shot
"Quando si tratta di pianificare una strategia aziendale, è vantaggioso avere il mestolo in mano per orientare le decisioni future.",figurato,Avere il mestolo in mano,Zero-shot
Affrontava la scena con un coraggio che sembrava derivare dal avere birra in corpo.,figurato,avere birra in corpo,Zero-shot
"Questo dibattito non sta andando da nessuna parte, ci troviamo su un binario morto.",figurato,Essere su un binario morto,Zero-shot
Affrontare i problemi tecnici senza l'aiuto di un esperto mi fa sentire come se stessi brancolando nel buio.,figurato,Brancolare nel buio,Zero-shot
Affrontare un'udienza per la custodia dei figli è come avere la corda al collo.,figurato,Aver la corda al collo,Zero-shot
Non buttare al vento ogni sforzo fatto finora solo per un momento di dubbio.,figurato,Buttare al vento,Zero-shot
"A volte, mi sembra di buttare al vento il mio tempo cercando di convincere chi non vuole ascoltare.",figurato,Buttare al vento,Zero-shot
"Per mantenere la competitività, è essenziale non solo entrare nel gioco, ma anche rimanere in sella a lungo termine.",figurato,Rimanere in sella,Zero-shot
"Ho preso con le pinze le sue parole, perché in passato ha dimostrato di non essere affidabile.",figurato,Prendere con le pinze,Zero-shot
"Durante la riunione, il team sembrava brancolare nel buio, cercando soluzioni senza avere tutti i dati necessari.",figurato,Brancolare nel buio,Zero-shot
"Mentre tutti discutevano seriamente, lei era lì ad acchiappare farfalle, sognando ad occhi aperti.",figurato,Acchiappare farfalle,Zero-shot
"Se non hai nulla da nascondere, perché ti agiti tanto? Pare proprio che tu abbia la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
Trovare felicità nel coltivare il proprio orto può essere un potente antidoto contro l'ansia del vivere moderno.,figurato,Coltivare il proprio orto,Zero-shot
"Durante la discussione, si è perso in divagazioni, come se stesse acchiappando farfalle anziché affrontare il problema.",figurato,Acchiappare farfalle,Zero-shot
"Non fidarti di lui, è noto per avere le mani lunghe e non esita a prendere ciò che non gli appartiene.",figurato,Aver le mani lunghe,Zero-shot
"Quando arrivo a fine mese dopo tante spese impreviste, mi sento non solo economicamente, ma anche fisicamente con le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
Acchiappare farfalle in una conversazione può essere un segno di disinteresse o di mente creativa.,figurato,Acchiappare farfalle,Zero-shot
"Ascoltare sempre le stesse canzoni mi ha stancato, è tempo di rifarmi la bocca con nuova musica.",figurato,Rifarsi la bocca,Zero-shot
La sua tesi di laurea va a gonfie vele; ha già completato la metà della ricerca necessaria.,figurato,Andare a gonfie vele,Zero-shot
Non invitiamo più Carlo alle feste dato che ha le mani lunghe e finisce sempre per causare problemi.,figurato,Aver le mani lunghe,Zero-shot
"Alla comparsa dei primi ostacoli, il team ha preferito ammainare le vele piuttosto che rischiare un fallimento certo.",figurato,Ammainare le vele,Zero-shot
"Non appena si è seduto accanto a me sul bus, ha attaccato bottone parlando del suo libro preferito.",figurato,Attaccare bottone,Zero-shot
"Al corso di cucina, ha attaccato bottone con alcuni partecipanti, scambiandosi ricette e consigli culinari.",figurato,Attaccare bottone,Zero-shot
"La nuova campagna pubblicitaria sta andando a gonfie vele, abbiamo raddoppiato le visualizzazioni.",figurato,Andare a gonfie vele,Zero-shot
Hanno deciso di mettere dentro una quota simbolica per ogni membro al fine di coprire i costi delle riparazioni del club.,figurato,Mettere dentro,Zero-shot
"Durante la riunione, ho deciso di non dare troppa corda ai commenti negativi.",figurato,dare corda,Zero-shot
Coltivare il proprio orto offre l'opportunità di sviluppare la propria autonomia senza dipendere dalle opinioni altrui.,figurato,Coltivare il proprio orto,Zero-shot
"Dopo un lungo periodo di negoziazioni, ho capito che era ora di ammainare le vele e accettare un compromesso.",figurato,Ammainare le vele,Zero-shot
"Il progetto di riqualificazione del quartiere stava procedendo bene, ma ora sembra su un binario morto a causa della mancanza di fondi.",figurato,Essere su un binario morto,Zero-shot
"Per mantenere la serenità in famiglia, ognuno dovrebbe fare la sua parte coltivando il proprio orto, senza interferire troppo negli spazi altrui.",figurato,Coltivare il proprio orto,Zero-shot
"Invece di abbaiare alla luna, perché non provi a fare qualcosa di concreto?",figurato,abbaiare alla luna,Zero-shot
"Dopo un inizio promettente, il team ha dovuto ammainare le vele quando si sono resi conto che le risorse erano insufficienti.",figurato,Ammainare le vele,Zero-shot
"Nel curriculum aggiornato, ho deciso di mettere dentro una voce relativa alle competenze digitali recentemente acquisite.",figurato,Mettere dentro,Zero-shot
"Acchiappare farfalle in un momento così critico può essere pericoloso, è meglio rimanere focalizzati.",figurato,Acchiappare farfalle,Zero-shot
"Al momento del bisogno, ha voltato la faccia, dimostrando la sua vera natura.",figurato,Voltare la faccia,Zero-shot
"Senza il suo consenso, nessuna decisione può essere presa, perché ha sempre il mestolo in mano.",figurato,Avere il mestolo in mano,Zero-shot
"Alla conferenza, ho attaccato bottone con il relatore principale per approfondire alcuni temi trattati.",figurato,Attaccare bottone,Zero-shot
"Scrivere un romanzo senza un'intelaiatura di base a volte si traduce in un brancolare nel buio, cercando di trovare la trama giusta.",figurato,Brancolare nel buio,Zero-shot
"Nonostante le avversità, è sempre utile tirare su la testa e procedere con dignità.",figurato,Tirare su,Zero-shot
"La stagione teatrale non è stata all'altezza delle mie aspettative, spero di rifarmi la bocca con il prossimo spettacolo.",figurato,Rifarsi la bocca,Zero-shot
"L'intero team ha collaborato al massimo delle proprie capacità, riuscendo a portare a casa un progetto di successo.",figurato,Portare a casa,Zero-shot
L'influenza di questo periodo mi ha lasciato con le batterie scariche per giorni.,figurato,Avere le batterie scariche,Zero-shot
"Durante l'organizzazione del festival, è stata presa la decisione di mettere dentro una sezione dedicata ai giovani talenti.",figurato,Mettere dentro,Zero-shot
"L'introduzione di macchinari all'avanguardia ha mandato a casa molti processi manuali, rendendo tutto più rapido ed efficiente.",figurato,mandare a casa,Zero-shot
"Mentre i secondi ticchettano, l'ansia per l'esito del concorso continua a bollire in pentola tra i partecipanti.",figurato,Bollire in pentola,Zero-shot
"In un ambiente chiuso, avere il becco lungo può diventare fonte di numerosi malintesi.",figurato,Avere il becco lungo,Zero-shot
"Non appena gli argomenti si sono fatti spigolosi, ha voluto voltare la faccia per evitare conflitti.",figurato,Voltare la faccia,Zero-shot
La decisione di coltivare il proprio orto rispecchia un desiderio di autenticità e indipendenza.,figurato,Coltivare il proprio orto,Zero-shot
"Mi sembra che abbaiare alla luna sia l'unico modo per sfogare la mia frustrazione, anche se non serve a nulla.",figurato,abbaiare alla luna,Zero-shot
"Gettare la spugna non è un'opzione per me, preferisco lavorare sodo fino alla fine.",figurato,Gettare la spugna,Zero-shot
"Dopo mesi di duro lavoro, finalmente abbiamo portato a casa un risultato soddisfacente.",figurato,Portare a casa,Zero-shot
"Nel pieno del caos, il direttore ha suggerito di ammainare le vele e riconsiderare il piano d'azione.",figurato,Ammainare le vele,Zero-shot
"Nella sala riunioni, quando l'argomento si è fatto spinoso, alcuni hanno voltato la faccia per non intervenire.",figurato,Voltare la faccia,Zero-shot
"Dopo aver pensato al menu del pranzo, ho deciso di mettere dentro una scelta di dessert vegan per accontentare tutti i palati.",figurato,Mettere dentro,Zero-shot
"Dopo anni di lavoro incessante, ha scelto di ammainare le vele e dedicarsi a una vita più tranquilla.",figurato,Ammainare le vele,Zero-shot
"Nel tentativo di comprendere una teoria scientifica avanzata senza le basi, ho finito per brancolare nel buio.",figurato,Brancolare nel buio,Zero-shot
Il relatore ha fatto leva sull'interesse crescente per la sostenibilità per captare l'attenzione del pubblico.,figurato,Far leva,Zero-shot
Organizzare una riunione efficiente può essere difficile quando le interruzioni sono continuamente tra i piedi.,figurato,essere tra i piedi,Zero-shot
"In fila alla caffetteria, Maria ha attaccato bottone con il ragazzo davanti a lei e hanno scoperto di avere molti amici in comune.",figurato,Attaccare bottone,Zero-shot
"Se non avesse la coda di paglia, non reagirebbe così scompostamente alle domande sull'integrità delle sue operazioni.",figurato,Aver la coda di paglia,Zero-shot
Perdere la calma in situazioni cruciali è come buttare al vento tutte le buone opportunità che si presentano.,figurato,Buttare al vento,Zero-shot
"Per risolvere il conflitto, il mediatore ha fatto leva sulla reciproca necessità di collaborazione tra le parti.",figurato,Far leva,Zero-shot
"È meglio che controlli i tuoi oggetti di valore, ci sono stati diversi casi di mani lunghe in ufficio questo mese.",figurato,Aver le mani lunghe,Zero-shot
"Durante la conferenza, il relatore ha fatto leva sulla curiosità scientifica del pubblico per introdurre concetti complessi.",figurato,Far leva,Zero-shot
"Quando si tratta di negoziare contratti, è fondamentale avere il mestolo in mano per garantire i migliori termini possibili.",figurato,Avere il mestolo in mano,Zero-shot
"Il consiglio dato dal terapeuta ha raggiunto il bersaglio, aiutandomi a superare i miei dubbi.",figurato,Raggiungere il bersaglio,Zero-shot
"Questa settimana di lavoro è stata stressante, mi rifarò la bocca questo fine settimana con un po' di sano relax.",figurato,Rifarsi la bocca,Zero-shot
"Quando si è giù di corda, è importante trovare il modo di tirare su lo spirito.",figurato,Tirare su,Zero-shot
"Ogni volta che la routine diventa opprimente, cerco di tirare su il mio umore con un po' di musica vivace.",figurato,Tirare su,Zero-shot
"Concluso l'accordo con il partner strategico, ci sentiamo a cavallo per espandere il business.",figurato,Essere a cavallo,Zero-shot
La loro strategia di investimento è andata in barca dopo la svolta imprevista del mercato.,figurato,Andare in barca,Zero-shot
"Il consiglio dell'esperto può sembrare valido, ma è meglio prenderlo con le pinze finché non ci sono più dati.",figurato,Prendere con le pinze,Zero-shot
"Quando le critiche sono diventate troppo intense, ha preferito voltare la faccia piuttosto che affrontarle.",figurato,Voltare la faccia,Zero-shot
"L'integrazione del nuovo software va a gonfie vele, nessun dipendente ha riscontrato problemi.",figurato,Andare a gonfie vele,Zero-shot
"Per andare avanti, a volte bisogna ingoiare la pillola e accettare le cose come sono.",figurato,Ingoiare una pillola,Zero-shot
"In vista della riunione annuale, si è pensato di mettere dentro un segmento dedicato ai feedback dei dipendenti.",figurato,Mettere dentro,Zero-shot
Ingoiare la pillola dei propri errori è il primo passo verso il miglioramento personale.,figurato,Ingoiare una pillola,Zero-shot
Criticare senza agire è come acchiappare farfalle; occupa il tempo ma non porta a risultati concreti.,figurato,Acchiappare farfalle,Zero-shot
"Dopo il rifiuto, ha lottato per non sentirsi buttato giù dallo scoramento.",figurato,Buttare giù,Zero-shot
La sua carriera musicale va a gonfie vele da quando ha vinto quel talent show.,figurato,Andare a gonfie vele,Zero-shot
"Durante la cena aziendale, Carlo ha attaccato bottone con il direttore sulle prospettive future dell'azienda.",figurato,Attaccare bottone,Zero-shot
Ingoiare la pillola dell'umiltà può aprire la strada a nuove e proficue collaborazioni.,figurato,Ingoiare una pillola,Zero-shot
"A seguito di una lunga carriera ricca di successi, ha scelto di ammainare le vele e ritirarsi in tranquillità.",figurato,Ammainare le vele,Zero-shot
"Abbiamo perso la partita contro una squadra modesta, dobbiamo rifarci la bocca nel prossimo incontro.",figurato,Rifarsi la bocca,Zero-shot
"La mia creatività oggi è al minimo, sembra che abbia le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
"Visto il declino delle vendite, la libreria ha ammainato le vele riducendo gli orari di apertura.",figurato,Ammainare le vele,Zero-shot
"Gli annunci di miracolose diete dimagranti sono da prendere con le pinze, la maggior parte non ha fondamenti scientifici solidi.",figurato,Prendere con le pinze,Zero-shot
"Quel consulente ha delle idee innovative, tuttavia sarebbe prudente prenderle con le pinze.",figurato,Prendere con le pinze,Zero-shot
"Per portare a termine con successo quel progetto complicato, è necessario che qualcuno prenda il mestolo in mano.",figurato,Avere il mestolo in mano,Zero-shot
Aprire gli occhi sull'impegno degli altri può portare a più apprezzamento e rispetto.,figurato,aprire gli occhi,Zero-shot
"Con tutti questi impegni in simultanea, mi sento come se avessi la corda al collo.",figurato,Aver la corda al collo,Zero-shot
"Dopo anni di sforzi, molti stanno pensando di gettare la spugna, ma io rimango ottimista.",figurato,Gettare la spugna,Zero-shot
La festa è andata in barca una volta che la pioggia ha cominciato a cadere incessantemente.,figurato,Andare in barca,Zero-shot
"Da quando ha cambiato lavoro, la sua carriera va a gonfie vele.",figurato,Andare a gonfie vele,Zero-shot
"Quando sono in vena di scrivere, nulla può distogliermi dal mio taccuino.",figurato,Essere in vena,Zero-shot
"Invece di lamentarsi per le situazioni che non si possono controllare, sarebbe più saggio coltivare il proprio orto.",figurato,Coltivare il proprio orto,Zero-shot
La loro relazione va a gonfie vele dopo alcuni mesi difficili.,figurato,Andare a gonfie vele,Zero-shot
"Sentendo che la passione per il suo lavoro stava sfumando, pensò fosse il momento di ammainare le vele e cercare nuove opportunità.",figurato,Ammainare le vele,Zero-shot
"Quando mi sento svuotato, una bella corsa mi aiuta a tirare su le energie.",figurato,Tirare su,Zero-shot
La riorganizzazione del reparto vendite va a gonfie vele e stiamo vedendo risultati notevoli.,figurato,Andare a gonfie vele,Zero-shot
"Molti si scoraggiano di fronte ai primi ostacoli, ma è importante rimanere in sella e imparare da ogni esperienza.",figurato,Rimanere in sella,Zero-shot
"Anche dopo la pausa estiva, mi sento ancora con le batterie scariche; forse avevo bisogno di più tempo per recuperare.",figurato,Avere le batterie scariche,Zero-shot
Dare corda alla fantasia può essere utile per trovare soluzioni creative ai problemi.,figurato,dare corda,Zero-shot
Il consulente ha fatto leva sull'urgenza di adottare soluzioni sostenibili per convincere la compagnia a modificare le sue pratiche.,figurato,Far leva,Zero-shot
"Nella riunione di oggi, chi ha il mestolo in mano decide il futuro del progetto.",figurato,Avere il mestolo in mano,Zero-shot
"Con tante distrazioni, la mia concentrazione per lo studio è andata in barca.",figurato,Andare in barca,Zero-shot
"Appena iniziano gli interrogatori, si agita sempre come se avesse la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Senza un cambio di gestione, l'azienda continua ad avere la corda al collo.",figurato,Aver la corda al collo,Zero-shot
"Per aumentare le vendite, la ditta ha fatto leva sul sentimento patriottico durante la festa nazionale.",figurato,Far leva,Zero-shot
Mantenere un segreto è impresa ardua quando si ha il becco lungo.,figurato,Avere il becco lungo,Zero-shot
"Anche se la situazione sembra disperata, non è il momento di gettare la spugna.",figurato,Gettare la spugna,Zero-shot
"Con l'approvazione del prestito dalla banca, siamo a cavallo per l'acquisto della nuova sede.",figurato,Essere a cavallo,Zero-shot
"Con la scadenza di questo progetto così vicina, mi sento come se avessi la corda al collo.",figurato,Aver la corda al collo,Zero-shot
"Per rivitalizzare il quartiere, il comitato ha suggerito di mettere dentro spazi di co-working all'aperto.",figurato,Mettere dentro,Zero-shot
"Superato l'esame di matematica, mi sento a cavallo per il resto del semestre.",figurato,Essere a cavallo,Zero-shot
"La preparazione della conferenza va a gonfie vele, abbiamo già confermato tutti i relatori.",figurato,Andare a gonfie vele,Zero-shot
L'aumento del costo della vita mi fa sentire come se avessi la corda al collo ogni fine mese.,figurato,Aver la corda al collo,Zero-shot
La vittoria schiacciante della squadra ha mandato a casa i tifosi della squadra avversaria con il morale a terra.,figurato,mandare a casa,Zero-shot
"A volte, per fare spazio al nuovo, è necessario buttare giù le vecchie abitudini.",figurato,Buttare giù,Zero-shot
"Quando compiliamo il report, dobbiamo mettere dentro anche i feedback dei clienti per avere una visione completa.",figurato,Mettere dentro,Zero-shot
"La loro amicizia va a gonfie vele, passano tutto il tempo insieme.",figurato,Andare a gonfie vele,Zero-shot
È difficile mantenere segreti in un ambiente dove molti hanno il becco lungo.,figurato,Avere il becco lungo,Zero-shot
"Dato l'imminente cambio della direzione aziendale, è meglio ammainare le vele e osservare come evolvono le cose.",figurato,Ammainare le vele,Zero-shot
La sua capacità di ridere di fronte alle difficoltà è tipica di chi ha birra in corpo.,figurato,avere birra in corpo,Zero-shot
Ingoiare la pillola e fingere di accettare quel compromesso non mi è andato giù.,figurato,Ingoiare una pillola,Zero-shot
"Il progetto di collaborazione internazionale è su un binario morto, bloccato da complicazioni burocratiche.",figurato,Essere su un binario morto,Zero-shot
Dare troppa corda alle illusioni può portare a delusioni profonde.,figurato,dare corda,Zero-shot
Voltare la faccia di fronte all'adversità non fa che rendere le sfide più insormontabili.,figurato,Voltare la faccia,Zero-shot
"In quel difficile momento, ha deciso di voltare la faccia e non affrontare la realtà.",figurato,Voltare la faccia,Zero-shot
"La stanchezza accumulata durante la settimana l'ha finalmente buttato giù, costringendolo a riposarsi.",figurato,Buttare giù,Zero-shot
L'azienda ha deciso di far leva sulla crescente consapevolezza ecologica per promuovere i suoi nuovi prodotti biodegradabili.,figurato,Far leva,Zero-shot
"Anche di fronte a domande serie, le risposte umoristiche denotavano che avesse ancora della birra nel corpo.",figurato,Avere ancora della birra nel corpo,Zero-shot
"Mentre attendevo il mio turno alla posta, ho iniziato ad attaccare bottone con la signora davanti a me.",figurato,Attaccare bottone,Zero-shot
"Caterina evita scrupolosamente ogni discussione sulla fedeltà nei rapporti, è chiaro che ha la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Ogni volta che mi sento spossato, provo a tirare su le energie con una passeggiata all'aria aperta.",figurato,Tirare su,Zero-shot
"Il loro matrimonio va a gonfie vele, sono più felici che mai.",figurato,Andare a gonfie vele,Zero-shot
"Continuare a lamentarsi di quel problema è come abbaiare alla luna, non cambierà nulla.",figurato,abbaiare alla luna,Zero-shot
Non buttare al vento le tue possibilità di successo con decisioni impulsive.,figurato,Buttare al vento,Zero-shot
"Ogni volta che vengono fuori questioni legali, tende a sviare l’argomento, chiaro indicatore di avere la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"La nuova politica aziendale ha raggiunto il bersaglio, migliorando sensibilmente l'ambiente di lavoro.",figurato,Raggiungere il bersaglio,Zero-shot
"Dopo l'ultimo fallimento, ho deciso di ammainare le vele e riflettere sul mio percorso futuro.",figurato,Ammainare le vele,Zero-shot
"In questa fase della sua vita, sembra più interessato ad acchiappare farfalle che a stabilire obiettivi concreti.",figurato,Acchiappare farfalle,Zero-shot
"Il workshop sull'efficacia comunicativa ha realmente raggiunto il bersaglio, migliorando la collaborazione tra colleghi.",figurato,Raggiungere il bersaglio,Zero-shot
Affrontava l'intervista con una sicurezza che lasciava pensare avesse birra in corpo.,figurato,avere birra in corpo,Zero-shot
Avere il becco lungo in famiglia significa che ogni segreto viene scoperto in un attimo.,figurato,Avere il becco lungo,Zero-shot
"Certe volte, sento di buttare al vento il mio tempo tentando di cambiare l'inevitabile.",figurato,Buttare al vento,Zero-shot
"Anche nel cinema più impegnato, trovo importante mettere dentro momenti di leggerezza per equilibrare la tensione narrativa.",figurato,Mettere dentro,Zero-shot
"Nel tumultuoso mondo degli affari, è cruciale rimanere in sella nonostante le tempeste finanziarie.",figurato,Rimanere in sella,Zero-shot
"Marco passa le giornate ad acchiappare farfalle, sempre alla ricerca di nuove idee per i suoi progetti.",figurato,Acchiappare farfalle,Zero-shot
"Quel rapporto sembra troppo bello per essere vero, meglio prenderlo con le pinze.",figurato,Prendere con le pinze,Zero-shot
"Nel vedere il mercato in declino, è saggio ammainare le vele e attendere momenti più propizi per investire.",figurato,Ammainare le vele,Zero-shot
"In quella discussione accesa, ha cercato di mettere dentro ogni argomento possibile pur di avere ragione.",figurato,Mettere dentro,Zero-shot
È frustrante vedere come alcune persone buttino al vento le opportunità che la vita offre.,figurato,Buttare al vento,Zero-shot
