submission,category,idiom,type
"Eğitim seminerlerimizde pratik bilgiye ağırlık vermek, teorik bilgilerin iş hayatında uygulanabilirliğini artırıyor.",mecaz,Ağırlık vermek,Zero-shot
"Şirket, reklam kampanyalarında dijital medyaya ağırlık vererek daha geniş kitlelere ulaşmayı hedefliyor.",mecaz,Ağırlık vermek,Zero-shot
"Yazar, kitabında kadın karakterlerin bağımsızlığına ağırlık vererek toplumsal cinsiyet eşitliği mesajını güçlendiriyor.",mecaz,Ağırlık vermek,Zero-shot
"Sağlık programında beslenme ve egzersize ağırlık vermek, bireylerin yaşam kalitesini artırma amacını taşıyor.",mecaz,Ağırlık vermek,Zero-shot
"Eğitim sistemi, öğrencilerin eleştirel düşünme yeteneklerine ağırlık vererek onları geleceğe daha iyi hazırlamayı amaçlıyor.",mecaz,Ağırlık vermek,Zero-shot
"Şirket, müşteri hizmetlerine ağırlık vererek tüketici memnuniyetini artırma yolunda önemli adımlar attı.",mecaz,Ağırlık vermek,Zero-shot
"Yönetim, etik değerlere ağırlık vermek suretiyle kurumsal itibarı güçlendirmeyi hedefliyor.",mecaz,Ağırlık vermek,Zero-shot
"Sağlık kuruluşları, halk sağlığı bilincine ağırlık vererek bulaşıcı hastalıkların önlenmesine katkıda bulunuyor.",mecaz,Ağırlık vermek,Zero-shot
"Yazar, romanında aşk temasına ağırlık vererek okuyucuların duygusal bağ kurmasını sağladı.",mecaz,Ağırlık vermek,Zero-shot
"Yeni projemizde çevresel etkilere ağırlık vermek durumundayız, çünkü bu, sürdürülebilirliği ve toplum nezdindeki pozitif algıyı artırarak, uzun vadede şirketin başarısına katkı sağlayacak bir unsurdur.",mecaz,Ağırlık vermek,Enhanced-prompting
Önümüzdeki dönem stratejilerimizde hangi pazar segmentine daha fazla ağırlık vermemiz gerektiğini düşünüyorsunuz?,mecaz,Ağırlık vermek,Enhanced-prompting
Projemizde bütçe kısıtlamaları nedeniyle ne yazık ki her konuya ağırlık vermek mümkün olmayacak.,mecaz,Ağırlık vermek,Enhanced-prompting
Uzun vadede başarı sağlamamız için müşteri memnuniyetine daha fazla ağırlık vermek zorundayız.,mecaz,Ağırlık vermek,Enhanced-prompting
"Dün geceki panelde, ekonomistler ekonomik durgunlukla mücadelede hükümet harcamalarının rolüne ağırlık verdiler, birçok dinleyici bu konunun daha fazla işlenmesi gerektiğini vurguladı.",mecaz,Ağırlık vermek,Enhanced-prompting
Bu tartışmada çevresel faktörlere neden daha az ağırlık veriyoruz?,mecaz,Ağırlık vermek,Enhanced-prompting
"Birçoğumuz teknolojinin avantajlarına ağırlık vermekten, bunun sosyal yaşam üzerindeki olumsuz etkilerini görmezden geliyoruz.",mecaz,Ağırlık vermek,Enhanced-prompting
Tartışmayı kazanmamız için argümanlarımız arasında maliyetler ile ilgili olanlara özellikle ağırlık vermek gerekiyor.,mecaz,Ağırlık vermek,Enhanced-prompting
"Bu dönemin müfredatında öğrencilerin kritik düşünme becerilerini geliştirebilmek adına felsefe dersine ağırlık vermek istiyoruz, böylece daha bilinçli ve analitik düşünebilen bireyler yetiştirebiliriz.",mecaz,Ağırlık vermek,Enhanced-prompting
"Gelecek dönemde hangi konulara daha fazla ağırlık vermemiz gerektiğini öğrencilerimizle birlikte belirlemeliyiz, sizce nedir?",mecaz,Ağırlık vermek,Enhanced-prompting
"Ne yazık ki bazen öğrencilere test tekniklerine ağırlık vermek, asıl öğrenilmesi gereken temel konuların göz ardı edilmesine neden olabiliyor.",mecaz,Ağırlık vermek,Enhanced-prompting
Öğrencilere matematik konularını daha iyi anlamalarını sağlamak için öğretim metodlarımıza ağırlık vermek faydalı olacaktır.,mecaz,Ağırlık vermek,Enhanced-prompting
"Bu sabahki toplantıda, Asya pazarındaki yatırımlarımıza özel olarak ağırlık vermeyi planlıyoruz, zira bu bölgedeki ekonomik büyüme oranları ve nüfus dinamikleri, gelecekteki başarılarımız için kritik öneme sahip.",mecaz,Ağırlık vermek,Enhanced-prompting
Gelecek çeyrekte hangi ürün geliştirmelerine ağırlık vermemizi önerirsiniz?,mecaz,Ağırlık vermek,Enhanced-prompting
Tüm ekipler çalışmalarında inovasyona ağırlık vermeye pek istekli değil gibi görünüyor.,mecaz,Ağırlık vermek,Enhanced-prompting
"Şirket içi verimliliği artırmamız gerektiği düşüncesiyle, bu alana öncelikle ağırlık vermek planımızdır.",mecaz,Ağırlık vermek,Enhanced-prompting
"Profesyonel şebekemi genişletmek için bilgisayar becerilerime ağırlık vermek istiyorum, çünkü bu yetenekler günümüz iş dünyasında oldukça talep görmekte ve kariyerimin ilerlemesinde büyük bir fark yaratacak.",mecaz,Ağırlık vermek,Enhanced-prompting
Hangi yabancı dile ağırlık vermek kariyerim için daha faydalı olur?,mecaz,Ağırlık vermek,Enhanced-prompting
"Bazı uzmanlar yüksek lisansa ağırlık vermek yerine, yazılım becerileri gibi pratik yeteneklere odaklanılmasını öneriyor.",mecaz,Ağırlık vermek,Enhanced-prompting
"İş dünyasında başarılı olabilmek için, liderlik becerilerimize fazla ağırlık vermek önem arz ediyor.",mecaz,Ağırlık vermek,Enhanced-prompting
"Ev alırken güvenlik konusuna ağırlık verdik, çünkü ailemizin huzuru her şeyden önemli.",mecaz,Ağırlık vermek,Enhanced-prompting
"Toplantıda, müşteri memnuniyetini artırmak için yapılan önerilere ağırlık verilmesi gerektiğini vurguladı.",mecaz,Ağırlık vermek,Enhanced-prompting
Ekibimiz bu proje üzerinde çalışırken özellikle inovasyona ağırlık vermeyi hedefliyor.,mecaz,Ağırlık vermek,Enhanced-prompting
Yazılarımda genellikle toplumsal sorunlara ağırlık vererek farkındalık yaratmaya çalışıyorum.,mecaz,Ağırlık vermek,Enhanced-prompting
Küresel ısınmanın etkilerini azaltmak adına alınacak önlemlere bu toplantıda ağırlık vermek istiyoruz.,mecaz,Ağırlık vermek,Enhanced-prompting
"Sağlıklı yaşam seminerlerimizde, dengeli beslenme konularına ağırlık veriyoruz.",mecaz,Ağırlık vermek,Enhanced-prompting
"Kitabımın son bölümünde, sürdürülebilir çevre uygulamalarına ağırlık verdim.",mecaz,Ağırlık vermek,Enhanced-prompting
Şirketimiz bu çeyrekte dijital dönüşüm projelerine ağırlık vermeyi planlıyor.,mecaz,Ağırlık vermek,Enhanced-prompting
"Kültürel etkinlikler düzenleyen dernek, bu ay yerel sanatçılara ağırlık vermek istiyor.",mecaz,Ağırlık vermek,Enhanced-prompting
Yeni müfredatta öğrencilere eleştirel düşünme becerilerinin kazandırılmasına ağırlık verilecek.,mecaz,Ağırlık vermek,Enhanced-prompting
"Kültür turlarımızda, katılımcıların yerel lezzetleri deneyimlemelerine özellikle ağırlık veriyoruz.",mecaz,Ağırlık vermek,Enhanced-prompting
Bu dönem eğitim programımızda çocukların sosyal becerilerini geliştirmeye ağırlık verdik.,mecaz,Ağırlık vermek,Enhanced-prompting
Konferansın ana teması olarak sürdürülebilir enerjiye ağırlık veriyoruz.,mecaz,Ağırlık vermek,Enhanced-prompting
"Çalışma gruplarımız, veri güvenliği konusuna ağırlık vererek projeler geliştiriyor.",mecaz,Ağırlık vermek,Enhanced-prompting
Yatırım stratejimizi belirlerken piyasa trendlerine ağırlık vermekteyiz.,mecaz,Ağırlık vermek,Enhanced-prompting
Yeni geliştirilen yazılımımızda kullanıcı deneyimine ağırlık verdik.,mecaz,Ağırlık vermek,Enhanced-prompting
Öğretmenler kurulu toplantısında öğrencilerin psikolojik desteğe ihtiyaç duyduğunu belirterek bu konuya ağırlık verilmesini önerdim.,mecaz,Ağırlık vermek,Enhanced-prompting
Spor programınızı oluştururken esneklik ve dayanıklılık kazandırmaya ağırlık verelim.,mecaz,Ağırlık vermek,Enhanced-prompting
Sorun çözme teknikleri workshop'unda pratik uygulamalara ağırlık verildi.,mecaz,Ağırlık vermek,Enhanced-prompting
"Söyleşilerimizde, toplumda eşitlik ve adalet meselelerine ağırlık vermekten yanayız.",mecaz,Ağırlık vermek,Enhanced-prompting
Proje ekibindeki başarılı çalışmalarıyla kariyerinde hızla basamak yaptı.,mecaz,Basamak yapmak,Zero-shot
İş hayatında basamak yapmak için sürekli kendini geliştirmeye özen gösteriyor.,mecaz,Basamak yapmak,Zero-shot
"Yeni mezunlar, iş dünyasında basamak yapabilmek için staj deneyimlerini artırmaya çalışıyorlar.",mecaz,Basamak yapmak,Zero-shot
"Edebiyat dünyasında kısa sürede basamak yapan yazar, en çok satanlar listesine girdi.",mecaz,Basamak yapmak,Zero-shot
Yabancı dil bilgisini geliştirerek akademik kariyerinde önemli basamaklar yaptı.,mecaz,Basamak yapmak,Zero-shot
"Genç yönetici, şirketteki başarılı projeleriyle hızla basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
Kurs ve seminerlerle kendini sürekli geliştirerek kariyerinde basamak yapan bir mühendis oldu.,mecaz,Basamak yapmak,Zero-shot
"Politikada basamak yapmak isteyen genç, yerel seçimlerde aday olarak kendini gösterdi.",mecaz,Basamak yapmak,Zero-shot
"Kitaplarıyla edebiyat dünyasında basamak yapan yazar, prestijli bir ödül kazandı.",mecaz,Basamak yapmak,Zero-shot
Üniversitede öğrencilere mentorluk yaparak akademik kariyerinde önemli basamaklar yaptı.,mecaz,Basamak yapmak,Zero-shot
"O, iş dünyasında kısa sürede basamak yaparak üst düzey yönetici oldu.",mecaz,Basamak yapmak,Zero-shot
Yeni teknolojileri öğrenerek kariyerinde hızla basamak yapan bir yazılım geliştiricisiydi.,mecaz,Basamak yapmak,Zero-shot
"Sosyal medya stratejileriyle markasını büyüten girişimci, pazarda basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
"Akademik çalışmalarıyla bilim dünyasında basamak yapan genç araştırmacı, saygın bir üniversitede profesör oldu.",mecaz,Basamak yapmak,Zero-shot
Sahip olduğu yeteneklerle sanat dünyasında basamak yaparak tanınmış bir ressam haline geldi.,mecaz,Basamak yapmak,Zero-shot
Derslerindeki başarısıyla akademik kariyerinde basamak yapan bir öğrenciydi.,mecaz,Basamak yapmak,Zero-shot
Şirket içinde kısa sürede basamak yaparak yönetici pozisyonuna yükseldi.,mecaz,Basamak yapmak,Zero-shot
"Yetenekleriyle spor dünyasında basamak yapan genç atlet, ulusal şampiyon oldu.",mecaz,Basamak yapmak,Zero-shot
"Kendini sürekli geliştirerek sanat alanında basamak yapan ressam, sergiler açmaya başladı.",mecaz,Basamak yapmak,Zero-shot
İletişim becerilerini kullanarak politikada hızla basamak yapan bir lider oldu.,mecaz,Basamak yapmak,Zero-shot
Zorlu bir sektörde başarılı projeler gerçekleştirerek kariyerinde hızla basamak yaptı.,mecaz,Basamak yapmak,Zero-shot
Sürekli kendini geliştirerek iş dünyasında basamak yapan bir lider oldu.,mecaz,Basamak yapmak,Zero-shot
"Yeni mezunlar, kariyerlerinde basamak yapabilmek için çeşitli iş deneyimleri arıyorlar.",mecaz,Basamak yapmak,Zero-shot
Kısa sürede tanınmış bir bilim insanı olup akademik kariyerinde önemli basamaklar yaptı.,mecaz,Basamak yapmak,Zero-shot
Uluslararası konferanslarda etkileyici sunumlar yaparak sektöründe basamak yapan bir mühendis.,mecaz,Basamak yapmak,Zero-shot
"O, şirket içinde gösterdiği üstün performansla hızla basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
Araştırmalarıyla bilim dünyasında basamak yapan genç bir akademisyendi.,mecaz,Basamak yapmak,Zero-shot
Sanat galerilerindeki sergileriyle kısa sürede tanınırlık kazanarak basamak yapan bir sanatçı oldu.,mecaz,Basamak yapmak,Zero-shot
Yenilikçi fikirleriyle startup dünyasında hızla basamak yapan bir girişimci.,mecaz,Basamak yapmak,Zero-shot
Çalışkanlığı ve azmi sayesinde mesleğinde basamak yaparak kıdemli yönetici pozisyonuna ulaştı.,mecaz,Basamak yapmak,Zero-shot
"Genç mühendis, projelerindeki başarısıyla şirket içinde hızla basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
Yeni teknolojileri çabuk öğrenerek kariyerinde önemli basamaklar yapan bir yazılım geliştiricisi oldu.,mecaz,Basamak yapmak,Zero-shot
Kendini sürekli geliştirerek akademik alanda basamak yapan bir profesörün hikayesi ilham verici.,mecaz,Basamak yapmak,Zero-shot
"Sosyal medya uzmanı, stratejileriyle markaların büyümesine yardımcı olarak kariyerinde basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
"Kendine has tarzıyla moda dünyasında basamak yapan genç bir tasarımcı, uluslararası arenada tanınmaya başladı.",mecaz,Basamak yapmak,Zero-shot
"Kariyerinde hızla basamak yapan bu genç avukat, kısa sürede tanınmış bir hukuk bürosunun ortağı oldu.",mecaz,Basamak yapmak,Zero-shot
Bilgisayar bilimleri alanında yaptığı yeniliklerle akademik kariyerinde basamak yapan bir araştırmacı.,mecaz,Basamak yapmak,Zero-shot
"Kendi girişimini kurarak iş dünyasında basamak yapan genç bir girişimci, sektörde adından söz ettiriyor.",mecaz,Basamak yapmak,Zero-shot
Ulusal şampiyonaları kazanarak spor kariyerinde basamak yapan bir atlet.,mecaz,Basamak yapmak,Zero-shot
Uluslararası konferanslarda yaptığı etkileyici konuşmalarla kariyerinde basamak yapan bir bilim insanı.,mecaz,Basamak yapmak,Zero-shot
Uzun yıllar süren çabaları sonunda meyvesini verdi ve kariyerinde hızla basamak yaptı.,mecaz,Basamak yapmak,Zero-shot
Yetenekleri ve kararlılığı sayesinde kısa sürede şirket içinde basamak yapan bir yönetici oldu.,mecaz,Basamak yapmak,Zero-shot
Kendini sürekli geliştirerek akademik alanda basamak yapan bir bilim insanı.,mecaz,Basamak yapmak,Zero-shot
Yenilikçi projeleriyle teknoloji sektöründe basamak yapan genç bir mühendis.,mecaz,Basamak yapmak,Zero-shot
Topluluk önünde yaptığı etkili konuşmalarla politikada basamak yapan bir lider.,mecaz,Basamak yapmak,Zero-shot
Araştırmalarıyla bilim dünyasında basamak yapan genç bir akademisyendi.,mecaz,Basamak yapmak,Zero-shot
Kendini sürekli geliştirerek kariyerinde hızla basamak yapan bir mühendis oldu.,mecaz,Basamak yapmak,Zero-shot
Sanat galerilerindeki sergileriyle kısa sürede tanınırlık kazanarak basamak yapan bir sanatçı oldu.,mecaz,Basamak yapmak,Zero-shot
Yenilikçi fikirleriyle startup dünyasında hızla basamak yapan bir girişimci.,mecaz,Basamak yapmak,Zero-shot
Çalışkanlığı ve azmi sayesinde mesleğinde basamak yaparak kıdemli yönetici pozisyonuna ulaştı.,mecaz,Basamak yapmak,Zero-shot
"Genç mühendis, projelerindeki başarısıyla şirket içinde hızla basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
Yeni teknolojileri çabuk öğrenerek kariyerinde önemli basamaklar yapan bir yazılım geliştiricisi oldu.,mecaz,Basamak yapmak,Zero-shot
Kendini sürekli geliştirerek akademik alanda basamak yapan bir profesörün hikayesi ilham verici.,mecaz,Basamak yapmak,Zero-shot
"Sosyal medya uzmanı, stratejileriyle markaların büyümesine yardımcı olarak kariyerinde basamak yaptı.",mecaz,Basamak yapmak,Zero-shot
"Kendine has tarzıyla moda dünyasında basamak yapan genç bir tasarımcı, uluslararası arenada tanınmaya başladı.",mecaz,Basamak yapmak,Zero-shot
"Kariyerinde hızla basamak yapan bu genç avukat, kısa sürede tanınmış bir hukuk bürosunun ortağı oldu.",mecaz,Basamak yapmak,Zero-shot
Bilgisayar bilimleri alanında yaptığı yeniliklerle akademik kariyerinde basamak yapan bir araştırmacı.,mecaz,Basamak yapmak,Zero-shot
"Kendi girişimini kurarak iş dünyasında basamak yapan genç bir girişimci, sektörde adından söz ettiriyor.",mecaz,Basamak yapmak,Zero-shot
Ulusal şampiyonaları kazanarak spor kariyerinde basamak yapan bir atlet.,mecaz,Basamak yapmak,Zero-shot
Uluslararası konferanslarda yaptığı etkileyici konuşmalarla kariyerinde basamak yapan bir bilim insanı.,mecaz,Basamak yapmak,Zero-shot
"Ahmet, proje toplantılarında sürekli olarak ekibinin fikirlerini öne çıkarıp, bu fikirleri sanki kendi özgün buluşlarıymış gibi sunarak iş yerinde basamak yapmakta ustalaşmıştı.",mecaz,Basamak yapmak,Enhanced-prompting
Başkalarının emeklerini kullanarak kendini nasıl bu kadar rahat hissedebilir ve basamak yapmakta bir sorun göremez?,mecaz,Basamak yapmak,Enhanced-prompting
"O, asla başkalarını kullanarak basamak yapmak istemez, her zaman kendi başarılarının arkasında durur.",mecaz,Basamak yapmak,Enhanced-prompting
"Kendi başarıları yetersiz kalınca, Ahmet yavaş yavaş diğerlerinin çabalarını kullanarak yükselebileceğini düşündü ve böylece basamak çoktan yapmaya başlamış oldu.",mecaz,Basamak yapmak,Enhanced-prompting
"Zeynep, okulda her zaman popüler olmayı istemişti ve diğer öğrencilerle iyi geçinmek yerine, onların zaaflarını öğretmenlere açarak basamak yapmayı bir yol olarak gördü.",mecaz,Basamak yapmak,Enhanced-prompting
Diğerlerinin hatasını öğretmene söyleyerek gerçekten basamak yapmak doğru mu?,mecaz,Basamak yapmak,Enhanced-prompting
"Çoğu kişi, başkalarının üstüne çıkıp popüler olmaya çalışarak basamak yapmayı tercih ediyor, ancak bu onları uzun vadede yalnızlaştırabilir.",mecaz,Basamak yapmak,Enhanced-prompting
"Sınıfta herkes tarafından sevilmek için bazen diğer öğrencileri kötü gösterip, bu şekilde, adım adım basamak yapmaya devam etti.",mecaz,Basamak yapmak,Enhanced-prompting
"Lokal seçimlerde aday olan Mehmet, rakiplerinin geçmiş dönemdeki basit hatalarını abartarak ve sanki kendisi bu tür hatalardan muafmış gibi davranarak siyasette basamak yapmayı amaçlıyor.",mecaz,Basamak yapmak,Enhanced-prompting
Rakiplerin hatalarını büyüterek siyasette basamak yapmak etik mi?,mecaz,Basamak yapmak,Enhanced-prompting
"Siyasi arenada herkesin eşit şansı olduğu bir ortamda, bazıları hala başkalarını aşağı çekerek basamak yapmamayı seçer.",mecaz,Basamak yapmak,Enhanced-prompting
"Seçim kampanyası sırasında, Mehmet rakipleri hakkında spekülasyon yaparak, böylelikle onları yıpratmak ve kendisi için siyaset dünyasında basamak adım adım yapmayı planladı.",mecaz,Basamak yapmak,Enhanced-prompting
"Ünlü ressam Ayşe, sergilerde diğer sanatçıların eserlerini küçümseyici yorumlar yaparak ve kendi tablolarının özgünlüğünü ön plana çıkararak sanat dünyasında basamak yapmaya çalışıyordu.",mecaz,Basamak yapmak,Enhanced-prompting
Diğer sanatçıların eserlerini küçümseyerek gerçekten sanat camiasında basamak yapılabilir mi?,mecaz,Basamak yapmak,Enhanced-prompting
"Kendi eserlerini diğerlerinkilere tercih ederek sanat camiasında basamak yapmayı asla düşünmez, çünkü her sanatçının kendi izleyicisi vardır.",mecaz,Basamak yapmak,Enhanced-prompting
"Sergideki başkalarının eserlerinin yanı sıra kendi çalışmalarını aşırı öven Ayşe, aslında bu şekilde sanat dünyasında basamak usul usul yapma peşindeydi.",mecaz,Basamak yapmak,Enhanced-prompting
"İş hayatında hızla basamak yapmak isteyen genç, her fırsatta kendini göstermeye çalıştı.",mecaz,Basamak yapmak,Enhanced-prompting
Firma içindeki ilişkilerini kullanarak basamak yapan bu kişiyi herkes tanıyor.,mecaz,Basamak yapmak,Enhanced-prompting
"Bu alandaki başarılı çalışmalar, kariyerlerinde önemli bir basamak yapmalarını sağladı.",mecaz,Basamak yapmak,Enhanced-prompting
"Her yeni atılım, onlar için bir basamak yapma fırsatı olarak görülüyor.",mecaz,Basamak yapmak,Enhanced-prompting
"Deneyimlerini artırarak, alanlarında basamak yapmayı başardılar.",mecaz,Basamak yapmak,Enhanced-prompting
"Yeni görevdeki başarıları, sektörde hızla basamak yapmalarına olanak tanıdı.",mecaz,Basamak yapmak,Enhanced-prompting
"Mezun olduktan sonra hızla terfi eden Ayşe, kariyerinde hızla basamak yaptı.",mecaz,Basamak yapmak,Enhanced-prompting
"Genç mucit, buluşuyla teknoloji dünyasında basamak yaparak dikkatleri üzerine çekti.",mecaz,Basamak yapmak,Enhanced-prompting
"Başarılı bir avukat olan Mehmet, zorlu davaları kazanarak mesleğinde basamak yapmanın peşinde.",mecaz,Basamak yapmak,Enhanced-prompting
Şarkıcılar ve oyuncular genellikle kamuoyu önünde yapılan her türlü etkinlikle adlarını duyurup basamak yaparlar.,mecaz,Basamak yapmak,Enhanced-prompting
"Sporcu, ulusal turnuvadaki başarısıyla takım içinde hızla basamak yapmayı başardı.",mecaz,Basamak yapmak,Enhanced-prompting
Yeni projeler üreterek basamak yapma konusunda oldukça yetenekli bir mühendis olduğunu kanıtladı.,mecaz,Basamak yapmak,Enhanced-prompting
"İş dünyasında basamak yapmak isteyen gençler, bu konferansı kaçırmamalı.",mecaz,Basamak yapmak,Enhanced-prompting
"Gizem, etkileyici sunumlarıyla sektörde basamak yapmanın en etkili yollarından birini bulmuş gibi görünüyor.",mecaz,Basamak yapmak,Enhanced-prompting
"O, kendi başarısıyla sadece kendine değil, tüm ekip arkadaşlarına da basamak yapma fırsatı verdi.",mecaz,Basamak yapmak,Enhanced-prompting
"Fikirleriyle sık sık öne çıkan Barış, ekibin basamak yapmasına önayak oldu.",mecaz,Basamak yapmak,Enhanced-prompting
"Zorlu bir üniversite sınavını başarıyla geçmek, öğrenciler için akademik kariyerlerinde basamak yapmanın bir yolu olabilir.",mecaz,Basamak yapmak,Enhanced-prompting
"Etkili bir iletişim yeteneği, profesyonel hayatta er veya geç basamak yapmayı sağlar.",mecaz,Basamak yapmak,Enhanced-prompting
"Inovatif bir fikir, bir girişimci için pazarda basamak yapmanın anahtarı haline gelebilir.",mecaz,Basamak yapmak,Enhanced-prompting
"Uluslararası bir sertifikasyon programını tamamlamak, bir profesyonelin kariyerinde basamak yapmasına olanak tanır.",mecaz,Basamak yapmak,Enhanced-prompting
"Sosyal sorumluluk projelerine liderlik etmek, bir kuruluşun toplum içinde basamak yapmasına yardımcı olur.",mecaz,Basamak yapmak,Enhanced-prompting
"Kültürel etkinliklere aktif katılım göstermek, bir bireyin sosyal çevresinde basamak yapmasını sağlayabilir.",mecaz,Basamak yapmak,Enhanced-prompting
"Bağış toplama kampanyalarında gösterilen başarı, bir NGO'nun toplumda saygınlık kazanıp basamak yapmasına katkıda bulunabilir.",mecaz,Basamak yapmak,Enhanced-prompting
"Stratejik ortaklıklar kurarak bir şirket, iş dünyasında basamak yapan faktörler arasına girmiş olur.",mecaz,Basamak yapmak,Enhanced-prompting
"Yıllarca süren dostluğumuzu tek bir kavga ile defterden silmek senin de içine sinmedi, değil mi?",mecaz,Defterden silmek,Zero-shot
"Yönetici, başarısız projeleri geçmişte bırakıp defterden silerek yeni bir sayfa açmaya karar verdi.",mecaz,Defterden silmek,Zero-shot
"Rahat bir nefes alabilmek için, geçmişteki tüm kötü anıları defterden silmeye ihtiyacım var.",mecaz,Defterden silmek,Zero-shot
"Toplantıdaki hatalı açıklamalar yüzünden müdürün gözünden düşen çalışan, kabiliyetleri ile yeniden ismini defterden silinmekten kurtarmaya çalıştı.",mecaz,Defterden silmek,Zero-shot
"Her ne kadar özür dilese de, yaptıklarıyla güvenimi öyle bir yıkmıştı ki onu kalbimdeki defterden silmiştim bile.",mecaz,Defterden silmek,Zero-shot
Artık hatalarımı kabullenerek onları karakter defterimden silmek istiyorum.,mecaz,Defterden silmek,Zero-shot
"Öğretmen, öğrencisine artık geçmişteki hatalarını defterden silmesini ve yeni bir başlangıç yapmasını tavsiye etti.",mecaz,Defterden silmek,Zero-shot
"Affetmek, acıları defterden silip yeni bir umutla yola devam etmektir.",mecaz,Defterden silmek,Zero-shot
"Eski sevgilisini tamamen hayatından çıkarmak isteyen Elif, onu her anıyla defterden silmeye karar verdi.",mecaz,Defterden silmek,Zero-shot
"Şirket, başarısız stratejileri defterden silerek daha yenilikçi planlar yapmaya başladı.",mecaz,Defterden silmek,Zero-shot
"Yıllar geçmiş olsa da onu, hala hafızamın derinliklerinden defterden silmeyi başaramadım.",mecaz,Defterden silmek,Zero-shot
"Bu kötü anıları defterden silmek, yeni başlangıçlar için bize alan açacak.",mecaz,Defterden silmek,Zero-shot
"Herkes hata yapabilir, önemli olan bu hataları defterden silip, ders çıkarabilmektir.",mecaz,Defterden silmek,Zero-shot
"Başarılı bir yazar olmak istiyorsan, eleştirileri defterden silip, sadece yapıcı yorumları hatırlamalısın.",mecaz,Defterden silmek,Zero-shot
"Onunla ilgili tüm kırgınlıkları defterimden silip, eskisi gibi dost olmaya karar verdim.",mecaz,Defterden silmek,Zero-shot
"Yıllar süren dostluğumuzu bir anlık öfkeyle defterden silmek, ikimize de haksızlık olur.",mecaz,Defterden silmek,Zero-shot
Gerekirse bu iş için şirketteki tüm kötü anıları defterden silmeye hazırım.,mecaz,Defterden silmek,Zero-shot
"Ona karşı beslediğim tüm olumsuz duyguları defterden silip, yepyeni bir sayfa açma zamanı geldi.",mecaz,Defterden silmek,Zero-shot
"Bir lider olarak çalışanlarının hatalarını defterden silip onlara ikinci bir şans vermek, onları motive eder.",mecaz,Defterden silmek,Zero-shot
"Eski şirketi, tüm başarısız kampanyalarını defterden silerek yeni pazarlama stratejilerine odaklandı.",mecaz,Defterden silmek,Zero-shot
Geçmişteki tüm kırgınlıkları defterden silip yeniden başlamaya ne dersin?,mecaz,Defterden silmek,Zero-shot
"Başarısız anlaşmayı defterden silmek, onun için yeni fırsatların kapısını ardına kadar açtı.",mecaz,Defterden silmek,Zero-shot
"Yıllarca süren hizmetinden sonra emekliye ayrılan müdür, tüm kötü anları defterden silip, güzel hatıralarla vedalaştı.",mecaz,Defterden silmek,Zero-shot
Üzgünüm ama ben seni çoktan kalbimdeki defterden sildim.,mecaz,Defterden silmek,Zero-shot
"Bu şansı kaçırdığını düşünüp tüm umutlarını defterden silmek yerine, yeni bir yol çizmeye karar verdi.",mecaz,Defterden silmek,Zero-shot
Yıllarca biriktirdiği acılara bir son verip her şeyi defterden silmeye karar verdi.,mecaz,Defterden silmek,Zero-shot
"Olayları defterden silip unutmanın, kalıcı barışın ilk adımı olduğunu düşünüyorum.",mecaz,Defterden silmek,Zero-shot
"Başarısızlık korkusuyla yaşamak yerine, geçmişteki tüm başarısız denemelerini defterden silip yeniden denemeliyiz.",mecaz,Defterden silmek,Zero-shot
"Aile içi çekişmeleri defterden silmek, bayram sofrasındaki muhabbeti daha da tatlandırdı.",mecaz,Defterden silmek,Zero-shot
"Dedikoduları defterden silip, herkese temiz bir sayfa açmak büromuzdaki atmosferi iyileştirdi.",mecaz,Defterden silmek,Zero-shot
"Yıllar süren dostluğumuzu bir anlık gafletle defterden silmek, içimde derin yaralar açtı.",mecaz,Defterden silmek,Zero-shot
"Kendi hatalarını defterden silip sürekli başkalarını suçlamak, onu hiçbir zaman daha iyi bir insan yapmayacak.",mecaz,Defterden silmek,Zero-shot
"Yarışmayı kaybettikten sonra tüm umutlarını defterden silmek yerine, deneyimlerinden ders çıkarmayı tercih etti.",mecaz,Defterden silmek,Zero-shot
"Hiçbir hatırlatıcı kalmayacak şekilde onu defterden silmek istiyordum, fakat bazı anılar silinmeye direniyor.",mecaz,Defterden silmek,Zero-shot
"Yeni yönetim, eski politikaları defterden silip kurumu daha modern bir çizgiye taşıma kararı aldı.",mecaz,Defterden silmek,Zero-shot
Bir daha görmemek üzere onu hafızamdan defterden silmek istiyorum.,mecaz,Defterden silmek,Zero-shot
"Yaşadığı talihsiz olayları defterden silmek, ona yeni başlangıçlar için cesaret verdi.",mecaz,Defterden silmek,Zero-shot
"Başarısız denemelerini defterden silip, deneyimlerini yepyeni projelerde kullanmaya başladı.",mecaz,Defterden silmek,Zero-shot
İhanetini asla unutmayacağım ve onu kalbimdeki defterden silmeye hiç niyetim yok.,mecaz,Defterden silmek,Zero-shot
"Terfi aldıktan sonra eski rekabetleri defterden silip, işbirliği ve takım çalışmasına odaklandı.",mecaz,Defterden silmek,Zero-shot
