submission,category,idiom,type
"As the storm raged on, causing delays in the rescue efforts, the team leader encouraged everyone not to lose heart.",figurative,lose heart,Zero-shot
Hold your horses; let’s not make any hasty decisions.,figurative,hold horse,Zero-shot
"In a world where many shy away from the truth, she stands out by never pulling her punches, no matter the audience.",figurative,pull punch,Enhanced-prompting
"When her laptop died mid-presentation, she lost her cool for a moment before regaining her composure.",figurative,lose cool,Zero-shot
"When the printer jammed yet again, Julie lost her temper and kicked the wastebasket.",figurative,lose temper,Zero-shot
Could I have a word with you about adjusting our strategy?,figurative,have word,Zero-shot
"As we neared the project completion, the client moved the goalposts by adding several new criteria to the deliverables.",figurative,move goalpost,Zero-shot
"During the intense workout, I pushed so hard that I began seeing stars and had to pause for a breather.",figurative,see star,Zero-shot
"During the intense rescue operation, the leader ensured that no one lost their head and everyone remained focused.",figurative,lose head,Zero-shot
The rumor quickly set fire to a blaze of gossip around the office.,figurative,set fire,Zero-shot
"They decided to have a fling with urban farming, turning their rooftop into a lush vegetable garden.",figurative,have fling,Zero-shot
"""Hold your horses!"" called the teacher, as the students rushed towards the door before the bell rang.",figurative,hold horse,Enhanced-prompting
"After stumbling upon the hidden financial discrepancies, she felt compelled to blow the whistle.",figurative,blow whistle,Zero-shot
"He claimed to have all the answers, but under scrutiny, it was clear he was just blowing smoke.",figurative,blow smoke,Zero-shot
"They got wind of the discount prices before the sale was advertised, beating the crowds to the best bargains.",figurative,get wind,Zero-shot
"She always wore her grandmother's necklace during exams, convinced it would bring luck.",figurative,bring luck,Zero-shot
"To catch the imagination, sometimes all it takes is a single spark of creativity to ignite a wildfire of innovation.",figurative,catch imagination,Enhanced-prompting
Do you think that traditional publishing still has a future in this digital age?,figurative,have future,Enhanced-prompting
"The advocacy group’s campaign set fire to public support, mobilizing thousands to act.",figurative,set fire,Zero-shot
"Taking note of the trend in eco-friendly products, the entrepreneurs made hay by launching a line of biodegradable household items.",figurative,make hay,Zero-shot
"It’s important to take a minute, look inside your heart, and ready yourself for the big challenges ahead.",figurative,take heart,Enhanced-prompting
"With her innovative approach to sustainable farming, she made her mark among environmental activists.",figurative,make mark,Zero-shot
"The documentary on climate change touched a nerve, sparking a surge in environmental activism.",figurative,touch nerve,Zero-shot
"When trying to stick to your New Year’s resolution, have you hit the wall yet?",figurative,hit wall,Enhanced-prompting
"After her app hit the one million downloads mark, she made a pile from in-app purchases.",figurative,make pile,Zero-shot
"In a bid to cut costs, the airline gave the sack to over 200 employees last month.",figurative,give sack,Zero-shot
They held a celebration for him once he successfully kicked the habit.,figurative,kick habit,Enhanced-prompting
"With only a light sweater to shield her from the autumn chill, she was flirting dangerously close to catching her death.",figurative,catch death,Zero-shot
"Every tournament, she wore her special socks, certain they’d bring luck to her game.",figurative,bring luck,Zero-shot
It’s important that we have a word about how these changes will affect our timeline.,figurative,have word,Zero-shot
The coach lost his temper after the team missed the same play for the third time.,figurative,lose temper,Zero-shot
"While the boss recuperates from surgery, her dependable deputy will hold the fort at the office.",figurative,hold fort,Zero-shot
The breakthrough in technology didn't just improve efficiency; it set fire to a whole new way of thinking in the industry.,figurative,set fire,Enhanced-prompting
She kept a rabbit’s foot in her pocket to bring better luck in the championship.,figurative,bring luck,Enhanced-prompting
Kicking the habit wasn't just a personal victory; it was a promise kept to his family.,figurative,kick habit,Enhanced-prompting
"By organizing free coding workshops, they made fortune, empowering a new generation with the tools to innovate and create.",figurative,make fortune,Zero-shot
"When Elaine reads the email about the canceled project, she's going to hit the roof.",figurative,hit roof,Enhanced-prompting
"Once they get wind of the price drop, customers will likely flock to the store.",figurative,get wind,Enhanced-prompting
This new AI-driven personal assistant robot caught readily and effectively the consumers' imagination with its capabilities.,figurative,catch imagination,Enhanced-prompting
They feared the thin-clad hikers might catch their death up in the frosty mountains.,figurative,catch death,Zero-shot
"Just pulling your leg, there's no way I could eat that much pizza!",figurative,pull leg,Enhanced-prompting
"Knowing the road ahead was difficult, she took heart from her family’s unwavering support.",figurative,take heart,Zero-shot
The competitors got wind of our new marketing strategy and hastened to update their own campaigns.,figurative,get wind,Zero-shot
Dreams of making a fortune led her to the bustling city.,figurative,make fortune,Enhanced-prompting
"After failing her medical licensing exam the first time, she took heart from the stories of those who had similar experiences, making her subsequent attempts with renewed vigor and determination.",figurative,take heart,Enhanced-prompting
"Every once in a while, it's refreshing to have a flung with a completely different career, if only in a temporary assignment.",figurative,have fling,Enhanced-prompting
They hit a wall in the project and couldn't find any way to move forward with the current resources.,figurative,hit wall,Zero-shot
"Overcoming initial doubts about his abilities, he finally found his foot in the intricate world of digital art, creating pieces that resonated widely.",figurative,find foot,Zero-shot
"The team found their foot in the project after realigning their goals with the evolving market demands, leading to a successful product launch.",figurative,find foot,Zero-shot
"Realizing the trend was catching on, they made hay by launching related products across different platforms.",figurative,make hay,Zero-shot
"When the flu bug hit our office hard, it was left to a handful of us to hold the fort.",figurative,hold fort,Zero-shot
"Her autobiography pulls no punches, revealing the harsh realities of her rise to fame.",figurative,pull punch,Zero-shot
"She promised to pull no punches in her upcoming book, tackling controversial topics with bravery and precision.",figurative,pull punch,Enhanced-prompting
Would you have a word with me about the shift arrangements for next week?,figurative,have word,Enhanced-prompting
Her early achievements in robotics indicate that she certainly has a future as an innovator in the industry.,figurative,have future,Zero-shot
Has he made his mark yet by breaking the world record in sprinting?,figurative,make mark,Enhanced-prompting
"Every quarterly review, it seems like management has moved the goalposts on what defines success in our roles.",figurative,move goalpost,Zero-shot
"Everyone tiptoed around her, afraid she might blow her top over the smallest inconvenience.",figurative,blow top,Enhanced-prompting
"Is it standard practice for attorneys to move the goalpo***sts during a trial, or is this an unusual strategy?",figurative,move goalpost,Enhanced-prompting
"The team kicked their heels in the locker room, eager for the storm to pass so the game could continue.",figurative,kick heel,Enhanced-prompting
Is he blowing smoke again about that supposedly 'huge' deal he closed last quarter?,figurative,blow smoke,Enhanced-prompting
"Just once, I’d like to attend a family event where no one makes a scene over trivial things.",figurative,make scene,Zero-shot
I need to have a word with you about your attendance at these meetings.,figurative,have word,Zero-shot
Many who can't adapt to the new software systems might get the sack.,figurative,get sack,Enhanced-prompting
"""If you think I was angry yesterday, watch me hit the roof when this deadline is missed!"" she warned her team.",figurative,hit roof,Enhanced-prompting
"When discussing the intricate legal details, it's easy for novices to lose the thread of the conversation.",figurative,lose thread,Zero-shot
The town got wind of the proposed landfill site nearby and quickly mobilized to oppose it.,figurative,get wind,Zero-shot
"With every free tutoring session, he made fortune, cultivating a future of knowledgeable, confident students.",figurative,make fortune,Zero-shot
"The novel got the nod for inclusion in the prestigious literary review, much to the delight of its author.",figurative,get nod,Enhanced-prompting
"Each piece of harsh feedback seemed to chip away, making her lose the heart to continue.",figurative,lose heart,Enhanced-prompting
"When the team heard the news of their rival's impressive score, the coach urged them to take heart and focus on their own performance.",figurative,take heart,Zero-shot
"During the negotiations, she didn't pull any punches, clearly stating what was needed for a deal.",figurative,pull punch,Zero-shot
"After months of uncertainty, she finally found her feet in the bustling city, building a new life amidst the chaos.",figurative,find foot,Enhanced-prompting
"To have misfortune is not a life sentence; often, it's merely a temporary setback that teaches resilience.",figurative,have misfortune,Enhanced-prompting
Their new gadget is set to make a technological mark in the industry.,figurative,make mark,Enhanced-prompting
"The spinning room made him see stars, forcing him to grab the nearest chair for support.",figurative,see star,Zero-shot
"Public opinion holds sway over political campaigns, often dictating the strategies politicians employ.",figurative,hold sway,Zero-shot
"After months of hard work, she finally got the nod from her boss to lead the new project.",figurative,get nod,Enhanced-prompting
"The CEO's bold vision set fire to the company's growth, propelling it to the forefront of the industry.",figurative,set fire,Zero-shot
Her work seeks to make a lasting social mark on human rights legislation.,figurative,make mark,Enhanced-prompting
"The unexpected policy shifts, taking everyone by surprise, laid systematically waste to years of progress in renewable energy investments.",figurative,lay waste,Enhanced-prompting
The safety protocol updates got the nod after rigorous testing and evaluation.,figurative,get nod,Zero-shot
Losing her temper quickly became a regrettable habit that she was determined to break.,figurative,lose temper,Enhanced-prompting
"He made a scene at the airport, yelling at the staff about the delayed flight and causing other passengers to stare.",figurative,make scene,Zero-shot
"Among the quaint, cobblestone streets of the old town, the modern art sculpture cut an incongruous figure, starkly contrasting with its surroundings.",figurative,cut figure,Zero-shot
Is it truly possible to make a fortune in such a volatile market?,figurative,make fortune,Enhanced-prompting
"At the state fair, the young painter cut a creative figure, her canvas blossoming with colors under the afternoon sun.",figurative,cut figure,Zero-shot
Winning requires that each team member pulls skillfully their own weight in contributions.,figurative,pull weight,Enhanced-prompting
"After months of relentless studying, they were eager to kick up their heels and let loose on spring break.",figurative,kick heel,Zero-shot
The challenge this month is to kick the habit and lead a healthier lifestyle.,figurative,kick habit,Enhanced-prompting
The revolutionary software update made its mark as a game-changer in mobile technology.,figurative,make mark,Zero-shot
Sarah tried to blow under-the-table smoke while discussing her reasons for leaving the company.,figurative,blow smoke,Enhanced-prompting
"After impressing the judges with her innovative design, Clara got the nod as the winner of the national design competition.",figurative,get nod,Enhanced-prompting
Can a motivational speech effectively set fire to a team's desire to achieve their goals?,figurative,set fire,Enhanced-prompting
"The small town’s development plan finally got the nod from the national government, promising a wave of new investments and improvements.",figurative,get nod,Zero-shot
The production company pulled the plug on the sequel due to the original film's poor box office performance.,figurative,pull plug,Zero-shot
"Due to low viewership, the network pulled the plug on the once-popular TV series.",figurative,pull plug,Zero-shot
"A deep appreciation for traditional crafts took root during their travels across indigenous communities, inspiring a new business venture.",figurative,take root,Zero-shot
"Inefficiency was rampant, so the new director began to give the sack to the worst offenders.",figurative,give sack,Zero-shot
"Given how chilly it is tonight, venturing out without proper gear might just mean you'll catch your death.",figurative,catch death,Enhanced-prompting
Is it possible for someone from an entry-level position to make pile by climbing the corporate ladder diligently?,figurative,make pile,Enhanced-prompting
"With the upcoming audit, it's vital that all departments pull their weight to pass without any issues.",figurative,pull weight,Zero-shot
Blowing the whistle on insider trading within the corporation eventually led to several high-profile prosecutions.,figurative,blow whistle,Zero-shot
Sally unfortunately yesterday got officially the sack after ongoing issues.,figurative,get sack,Enhanced-prompting
"In the intricate web of corporate governance, the influential CEO's foresight and decisive actions hold sway over both day-to-day operations and long-term strategic initiatives.",figurative,hold sway,Enhanced-prompting
They gave her the sack after discovering she had breached company confidentiality policies.,figurative,give sack,Zero-shot
"The college students kicked up their heels right after their last final, welcoming the freedom of summer.",figurative,kick heel,Zero-shot
Who else felt that the author's description of the alien world caught your imagination?,figurative,catch imagination,Enhanced-prompting
"Given her cutting-edge research and passion for renewable energy, she definitely has a future in environmental science.",figurative,have future,Zero-shot
"After botching the deal, he feared he would get the sack.",figurative,get sack,Zero-shot
"As the deadline approached, her stress levels skyrocketed, making it difficult not to lose her composed cool.",figurative,lose cool,Enhanced-prompting
The success of our presentation hinges on every team member pulling their weight—no weak links allowed.,figurative,pull weight,Zero-shot
"Despite many attempts, the traditional lectures failed to catch the students' imagination.",figurative,catch imagination,Enhanced-prompting
How do people manage not to lose heart during severe financial crises or natural disasters?,figurative,lose heart,Enhanced-prompting
"In a creative burst, she had a flish with ceramics, her hands molding clay into expressive sculptures.",figurative,have fling,Zero-shot
Months of missing targets and skipping meetings eventually led him to get the sack.,figurative,get sack,Zero-shot
"In the quiet library, the intense reader cut a studious figure, absorbed in a towering stack of ancient histories.",figurative,cut figure,Zero-shot
Has the recent military invasion laid waste to the democratic institutions of the besieged nation?,figurative,lay waste,Enhanced-prompting
"During the parade, the acrobats' stunning performance caught the attention of the entire crowd.",figurative,catch attention,Zero-shot
"Take heart, for every setback is a setup for a comeback.",figurative,take heart,Zero-shot
"They set out with the dream to make a pile by flipping houses, relying on their keen sense of design and market timing.",figurative,make pile,Enhanced-prompting
Hold your horses on signing that contract; I think we might get a better offer next week.,figurative,hold horse,Zero-shot
"Right when we were about to declare victory in our fundraising campaign, they moved the goalposts, increasing the target amount.",figurative,move goalpost,Zero-shot
"Frustration boiled over as he lost his temper during the negotiation, unfortunately derailing the talks.",figurative,lose temper,Enhanced-prompting
"If Jason discovers his favorite guitar was used without permission, he'll definitely hit the roof.",figurative,hit roof,Enhanced-prompting
"Following poor test results, the pharmaceutical company pulled the plug on the experimental drug trial.",figurative,pull plug,Zero-shot
"The season ended with dismal scores, and the coach was given the call for the sack.",figurative,give sack,Zero-shot
"When the manager takes her sabbatical, it'll be up to her assistant to hold the fort.",figurative,hold fort,Zero-shot
"After much deliberation, he decided to blow the whistle, putting an end to the ongoing nepotism in hiring.",figurative,blow whistle,Zero-shot
We're waiting to have word on when the new software will be deployed.,figurative,have word,Enhanced-prompting
Isn't it better to hold our horses until everyone is on the same page about the project goals?,figurative,hold horse,Enhanced-prompting
She introduced hands-on experiments that caught swiftly and beautifully the students' imagination.,figurative,catch imagination,Enhanced-prompting
"Neglect has a way of laying waste to the most beautiful gardens, turning them into patches of weeds.",figurative,lay waste,Enhanced-prompting
"Innovative technology holds sway in today's educational practices, transforming how knowledge is imparted and absorbed.",figurative,hold sway,Zero-shot
"Sometimes, you just need to take a deep breath, hold your heart close, and face the world with courage.",figurative,take heart,Enhanced-prompting
"Despite her qualifications, she hasn't managed to make her mark in the company yet.",figurative,make mark,Enhanced-prompting
The speaker failed to catch attention as his introduction lacked the punch and vigor needed to captivate the audience.,figurative,catch attention,Enhanced-prompting
"She kept her plans close to her chest, fearing someone might get wind and spoil the surprise.",figurative,get wind,Enhanced-prompting
"Faced with escalating costs, the company pulled the plug on the ambitious expansion plan.",figurative,pull plug,Zero-shot
"Showing up at the snowy game in just a tee, he was teasing fate to catch his death.",figurative,catch death,Zero-shot
"The toddler made a scene at the grocery store, crying over not getting the candy he wanted.",figurative,make scene,Zero-shot
Are you sure everyone in our group is pulling their weight as expected?,figurative,pull weight,Enhanced-prompting
"The thrill of the roller coaster ride was so intense that I saw stars, clinging to my seat for dear life.",figurative,see star,Zero-shot
Is it not wise to make hay while our competitor is experiencing these difficulties?,figurative,make hay,Enhanced-prompting
"After the sudden blow during the boxing match, he saw stars and staggered back to regain his composure.",figurative,see star,Zero-shot
Could an independent filmmaker really make a fortune from a documentary about climate change?,figurative,make fortune,Enhanced-prompting
The sudden drop in sales was enough to give notice that the new marketing strategy wasn't resonating with our audience.,figurative,give notice,Zero-shot
He hit the roof when the new software update erased all his files.,figurative,hit roof,Zero-shot
Can one really make a fortune by investing in volatile cryptocurrency markets?,figurative,make fortune,Enhanced-prompting
The release of the groundbreaking study set fire to debates within the scientific community.,figurative,set fire,Zero-shot
"The chemical leaks, ignored by the supervisory authorities, laid slowly waste to the fertile farmland, poisoning it beyond immediate recovery.",figurative,lay waste,Enhanced-prompting
"Within the family, the grandparents' traditional values hold sway during gatherings and celebrations.",figurative,hold sway,Zero-shot
"The long-awaited vacation was here, and it was time to kick up their heels on the sunny beaches of Hawaii.",figurative,kick heel,Zero-shot
Has the integration of virtual reality technology taken root in the educational systems of developing countries?,figurative,take root,Enhanced-prompting
"After years in the fast-paced finance sector, he opted to have a fling with rural life, moving to a small village to farm alpacas for a change of pace.",figurative,have fling,Enhanced-prompting
Why do you think people often lose their temper in stressful work environments?,figurative,lose temper,Enhanced-prompting
"He usually keeps his cool, but this time he completely lost his temper when the project was scrapped.",figurative,lose temper,Zero-shot
"She was closing in on her yearly quota when management moved the goalposts, increasing the target figures substantially.",figurative,move goalpost,Zero-shot
"The diplomatic envoy worked to hold peace, hold negotiations, and ultimately hold sway in the international summit discussions.",figurative,hold sway,Enhanced-prompting
Hold fire on the celebration; it's not a done deal until the contracts are signed.,figurative,hold fire,Zero-shot
It’s essential we have a word on streamlining our process to improve efficiency.,figurative,have word,Zero-shot
Racking my brain on that complex math problem for hours really made me see stars.,figurative,see star,Zero-shot
"Throughout the financial quarter, he vigilantly watches and keeps sharp tabs on market fluctuations.",figurative,keep tab,Enhanced-prompting
"They kicked up their heels at the retirement party, happy to see their colleague off to a new chapter in life.",figurative,kick heel,Zero-shot
"When the market crashed, it was essential for investors not to lose their heads and make impulsive decisions.",figurative,lose head,Zero-shot
Thinking about kicking the habit? It might just be the best decision of your life.,figurative,kick habit,Enhanced-prompting
You're pulling my leg if you think I believe you've swum across the English Channel!,figurative,pull leg,Enhanced-prompting
Who would have thought that giving notice could feel so liberating? She felt a weight lift off her shoulders as she handed in her resignation letter.,figurative,give notice,Enhanced-prompting
"As he recounted the complex story, it was clear he was losing thread, confusing dates and names frequently.",figurative,lose thread,Enhanced-prompting
Did they decide to get the consultant the sack after the review found that project deliverables were consistently below expectations?,figurative,get sack,Enhanced-prompting
"He spent the first half of the season trying to find his foot, but now he's one of the top scorers on the team.",figurative,find foot,Zero-shot
Mom hit the roof when she saw how dirty we'd gotten after playing outside all day.,figurative,hit roof,Enhanced-prompting
The partnership was short-lived as both parties decided to pull the plug after several strategic disagreements.,figurative,pull plug,Zero-shot
Their new marketing strategy is aimed at catching the attention of a younger demographic.,figurative,catch attention,Zero-shot
The new policy quickly got the nod from upper management.,figurative,get nod,Zero-shot
The mention of overtime work on the weekend made everyone in the room make faces.,figurative,make face,Zero-shot
His light-hearted chuckle gave notice that tension in the room was about to dissolve.,figurative,give notice,Zero-shot
He received the sack after the audit revealed discrepancies for which he was responsible.,figurative,give sack,Zero-shot
"The community theater group kicked up their heels after their successful opening night, relieved that their hard work had paid off.",figurative,kick heel,Zero-shot
"At the community meeting, it felt like the officials were just blowing smoke to calm public outcry.",figurative,blow smoke,Zero-shot
"Mismanagement eventually led him to get the sack, despite his former successes.",figurative,get sack,Enhanced-prompting
"Though he dreaded meetings with his boss, he never expected to get the sack yesterday.",figurative,get sack,Enhanced-prompting
"When the latest budget cuts were announced, the entire department made faces as if they'd all smelled sour milk.",figurative,make face,Zero-shot
"Given the passion and perseverance shown, that young artist clearly has a future in the competitive world of digital art.",figurative,have future,Zero-shot
We'll need to have a word with the suppliers to negotiate better terms.,figurative,have word,Zero-shot
"In an attempt to keep investors calm, the CEO blew smoke about the company's financial projections.",figurative,blow smoke,Zero-shot
"In the theater of life, they always have misfortune casting them in challenging roles.",figurative,have misfortune,Zero-shot
"Receiving the unexpected accolade at work caused him to see stars, filled with surprise and joy.",figurative,see star,Zero-shot
"She never blew her own trumpet, which sometimes led to her contributions being underestimated by the management.",figurative,blow trumpet,Enhanced-prompting
"Realizing life was slipping by, he chose to have a fling with adventure sports, trying everything from skydiving to scuba diving.",figurative,have fling,Zero-shot
"He usually loses his head in traffic jams, but today he remained surprisingly calm.",figurative,lose head,Zero-shot
"The release of the new software set fire to productivity levels, blazing a path for future developments.",figurative,set fire,Zero-shot
"During the climax of the children's play, the actor exaggeratedly began to make faces at the audience, effectively portraying the character’s comical terror and delighting the young crowd.",figurative,make face,Enhanced-prompting
The concept of digital literacy began to take root in the rural areas as more educational programs were introduced.,figurative,take root,Zero-shot
"The moment they graduated, they hit the road on a journey to find their true passions.",figurative,hit road,Zero-shot
Why not have a fling with gourmet cooking? It could be a delicious diversion from the usual dinner routine.,figurative,have fling,Enhanced-prompting
"Based on current market trends and consumer interests, does this new business venture actually have a future?",figurative,have future,Enhanced-prompting
Who will hold the fort while the whole team is in training today?,figurative,hold fort,Enhanced-prompting
A breakthrough in artificial intelligence is catching the imagination of tech enthusiasts around the globe.,figurative,catch imagination,Enhanced-prompting
"With a meticulously prepared slide deck that combined insightful analyses with innovative ideas to improve productivity, he unquestionably made a hit at the annual corporate meeting.",figurative,make hit,Enhanced-prompting
He was about to burst into the meeting room when his colleague gently reminded him to hold his horses and wait for his turn to speak.,figurative,hold horse,Enhanced-prompting
Was she given the nod to move on to the finals of the contest?,figurative,get nod,Enhanced-prompting
"As a beginner artist, it was challenging to find his foot, but with persistence, his unique style began to emerge.",figurative,find foot,Zero-shot
"He’s just on edge lately, threatening to blow his top over the smallest issues.",figurative,blow top,Zero-shot
"He aimed to blow a little flattering smoke her way, hoping to secure her support for his proposal.",figurative,blow smoke,Enhanced-prompting
His workshops made fortune by enriching the community's skills and fostering a spirit of self-reliance.,figurative,make fortune,Zero-shot
The management committee finally decided to pull the professional plug on the underperforming staff member.,figurative,pull plug,Enhanced-prompting
"He threw subtle hints about the surprise party, but I just couldn't get the drift until the very last minute.",figurative,get drift,Zero-shot
A month of heavy expectations lay waste to my enthusiasm for the project.,figurative,lay waste,Zero-shot
"He struggled immensely during the long, painful months of rehabilitation and therapy, which made him lose heart about regaining full mobility.",figurative,lose heart,Enhanced-prompting
She wants to have a word regarding your plans for the next phase of the project.,figurative,have word,Zero-shot
Have you ever hit the wall while trying to finish a painting?,figurative,hit wall,Enhanced-prompting
"Despite her frustration with the project's slow progress, she decided to hold fire and give her team a chance to resolve the issues.",figurative,hold fire,Zero-shot
How quickly will the public get wind of the government's new initiative?,figurative,get wind,Enhanced-prompting
Could we have a word to clear up the misunderstanding from yesterday?,figurative,have word,Enhanced-prompting
"The elderly man, passionate about sharing his wartime experiences, often lost the thread of his own tales, meandering through unrelated anecdotes that left his audience more perplexed than enlightened.",figurative,lose thread,Enhanced-prompting
"Every time we ask for details, he starts blowing smoke and changing the topic.",figurative,blow smoke,Zero-shot
"He hit a wall with his diet plan when Thanksgiving came around, and all bets were off.",figurative,hit wall,Zero-shot
"They decided to hold fire on updating the software, waiting instead for the next patch to address current bugs.",figurative,hold fire,Zero-shot
"Recognizing the sudden surge in demand, the company made hay while the sun shone, launching several new products.",figurative,make hay,Zero-shot
"It’s crucial not to lose your cool during a debate, as it can undermine your argument.",figurative,lose cool,Zero-shot
"When faced with adversity, take heart; these challenges often lead to greater growth and understanding.",figurative,take heart,Enhanced-prompting
"After years of innovative strategies and relentless effort, she was finally able to make a fortune with her tech startup, becoming a notable figure in Silicon Valley.",figurative,make fortune,Enhanced-prompting
"By observing their non-verbal cues, you might finally get the drift of what they're hinting at.",figurative,get drift,Enhanced-prompting
How can the product launch event set fire to consumer interest in this sluggish market?,figurative,set fire,Enhanced-prompting
The innovative approach to recycling plastics seems to have a future in creating sustainable consumer products.,figurative,have future,Enhanced-prompting
Pulling the plug on such an outdated system proved to be a catalyst for positive change within the department.,figurative,pull plug,Enhanced-prompting
He could feel himself about to lose his very delicate temper amidst the ongoing argument.,figurative,lose temper,Enhanced-prompting
"We must hit the fast road now, lest we fall behind schedule.",figurative,hit road,Enhanced-prompting
The coach wants to have a word with the players before the game starts.,figurative,have word,Zero-shot
"It's normal to feel out of place at a new school, but give it some time, and you'll find your foot.",figurative,find foot,Zero-shot
He's been trying to kick the habit of procrastination to boost his productivity at work.,figurative,kick habit,Zero-shot
Let's hold and fire a little later to ensure that all variables have been accurately assessed.,figurative,hold fire,Enhanced-prompting
He got wind of a surprise party being planned for him and pretended to be clueless to keep the excitement going.,figurative,get wind,Zero-shot
"They moved to the gold rush town, hoping to make their fortune.",figurative,make fortune,Enhanced-prompting
"We knew it was just a fling, but those spontaneous weekend getaways brought so much joy and rejuvenation.",figurative,have fling,Zero-shot
Is this the first time she's had misfortune while traveling abroad?,figurative,have misfortune,Enhanced-prompting
"Let me know if you get the drift, or whether a more detailed explanation is needed.",figurative,get drift,Enhanced-prompting
"They watched the election results come in with growing dismay, trying hard not to lose heart as their candidate fell behind.",figurative,lose heart,Zero-shot
"She was cautious not to make a scene at the ceremony, despite her strong urge to speak out.",figurative,make scene,Enhanced-prompting
"The manager, in his wisdom, began to hold fast, hold true, and ultimately hold sway over the group’s direction.",figurative,hold sway,Enhanced-prompting
"The theater critic pulled no punches in her review, calling the play uninspired and the performances lackluster.",figurative,pull punch,Zero-shot
"The novel touched a nerve across generations, resonating deeply with readers young and old.",figurative,touch nerve,Zero-shot
He likes to keep tabs on the stock market to capitalize on any quick gains.,figurative,keep tab,Zero-shot
They got the sack after the audit exposed inconsistencies in their reports.,figurative,get sack,Enhanced-prompting
"They hung a horseshoe above the door, hoping it would bring luck to the household.",figurative,bring luck,Zero-shot
"Despite initial skepticism, the innovative teaching methods began to take root as students showed remarkable improvements in their test scores.",figurative,take root,Zero-shot
"At the sunset ceremony, the couple cut a romantic figure against the breathtaking backdrop of the ocean.",figurative,cut figure,Zero-shot
The brightly colored mural on the corner building really catches attention.,figurative,catch attention,Enhanced-prompting
Blowing the whistle on the illegal operation led to several arrests and a significant policy overhaul.,figurative,blow whistle,Zero-shot
"Trust began to take root between the formerly rival teams, enabling them to collaborate more effectively on joint projects.",figurative,take root,Zero-shot
He's going to blow his top when he sees the bill for the car repairs.,figurative,blow top,Zero-shot
"Through his innovative community program, he didn’t just make money, he made fortune, knitting the fabric of the neighborhood tighter than ever.",figurative,make fortune,Zero-shot
"Before you throw another idea into the mix, hold your horses and let's evaluate what we've got.",figurative,hold horse,Zero-shot
"When the trend for health foods spiked, the local farmers made hay by introducing organic produce to their range.",figurative,make hay,Zero-shot
He gave notice at the weekly meeting that he would no longer tolerate delays in the project timeline.,figurative,give notice,Zero-shot
Hold your horses until we've cross-checked all the data.,figurative,hold horse,Zero-shot
"Despite the chaos of the emergency, the team leader managed not to lose her head, organizing everyone efficiently.",figurative,lose head,Zero-shot
Her viral dance videos on social media helped her make a pile through sponsorships and ads.,figurative,make pile,Zero-shot
The old legend has it that a rabbit’s foot will bring luck to anyone who carries it.,figurative,bring luck,Enhanced-prompting
"Despite her best efforts and countless hours spent perfecting her proposal, she began to lose heart after the third rejection.",figurative,lose heart,Enhanced-prompting
No employee should hesitate to blow the whistle when encountering illegal activities.,figurative,blow whistle,Enhanced-prompting
"In a fit of rage, she managed to lay waste to years of trust and friendship.",figurative,lay waste,Enhanced-prompting
"At the crowded airport check-in, she made a scene, arguing loudly with the attendant over baggage fees.",figurative,make scene,Zero-shot
"Is this all there is, or have I just hit the wall with my current job?",figurative,hit wall,Enhanced-prompting
To blow the whistle on illegal activities requires not only moral courage but also a readiness to face the consequences.,figurative,blow whistle,Enhanced-prompting
"On stage, she cut an enchanting figure, her performance leaving the audience spellbound.",figurative,cut figure,Zero-shot
"With encouragement from mentors, they eventually found their feet, turning their start-up into a success.",figurative,find foot,Enhanced-prompting
"After months of internal debate and gathering substantial evidence, he blew the whistle on the corruption infiltrating the housing department, which led to several high-profile resignations.",figurative,blow whistle,Enhanced-prompting
"After gathering enough evidence, he blew the whistle on the widespread corruption infiltrating the top levels of management.",figurative,blow whistle,Zero-shot
The innovative use of technology in the classroom has caught the attention of educators nationwide.,figurative,catch attention,Zero-shot
"Just hold your horses, we need to think this through before making any rash decisions.",figurative,hold horse,Zero-shot
"He didn't pull any punches during the workshop, emphasizing that hard work alone wouldn’t guarantee success.",figurative,pull punch,Zero-shot
"Despite countless setbacks, her determination did not waver; she was destined to make her fortune one way or another.",figurative,make fortune,Enhanced-prompting
"Once you get the drift of the local slang, you'll find conversations much easier to follow.",figurative,get drift,Enhanced-prompting
We should hold fire on making any public statements until all the facts are in.,figurative,hold fire,Zero-shot
The documentary doesn't pull any punches in portraying the challenges faced by inner-city schools.,figurative,pull punch,Zero-shot
Have a fling with new hobbies this year; it might just spark a newfound passion.,figurative,have fling,Enhanced-prompting
She hit a wall in her research when all the data she collected contradicted her thesis.,figurative,hit wall,Zero-shot
"The comedian's stand-up act made a hit at the festival, making him the talk of the town afterward.",figurative,make hit,Zero-shot
Should regulatory officers blow the whistle when they detect market manipulation?,figurative,blow whistle,Enhanced-prompting
The relentless onslaught of poor management decisions lay waste to the company's ambitions.,figurative,lay waste,Zero-shot
"Don't forget to bundle up before heading out into that winter gale; you wouldn't want to catch your death now, would you?",figurative,catch death,Zero-shot
"Though initially overwhelmed by the complexity of her duties, Sarah gradually began to find her feet, becoming an invaluable member of the team within a few months.",figurative,find foot,Enhanced-prompting
"They set up a confidential hotline, encouraging anyone to blow the whistle on misconduct without fear of retaliation.",figurative,blow whistle,Zero-shot
Is it necessary to give notice if I want to cancel my magazine subscription before it auto-renews?,figurative,give notice,Enhanced-prompting
