submission,category,idiom,type
"Mutfakta soğan doğrarken gözlerim yanmaya başladı, acıdan dolayı hemen gözlerimi yumup uzaklaştım.",gerçek,Göz yummak,Enhanced-prompting
"Kitabın en heyecanlı yerinde gözlerimi yummak zorunda kaldım, çünkü güneş çok parlak oluyordu.",gerçek,Göz yummak,Enhanced-prompting
"Doktor kontrol sırasında gözlerimi yummamı istedi, böylece ışık refleksimi daha iyi görebilirdi.",gerçek,Göz yummak,Enhanced-prompting
Odada ışıkları kapattığımızda herkes korku filmi başlamadan önce gözlerini yumdu.,gerçek,Göz yummak,Enhanced-prompting
Gözlerimi yumarak derin bir nefes aldım ve meditasyona başladım.,gerçek,Göz yummak,Enhanced-prompting
"Yatmadan önce gözlerimi yummak için odamın perdelerini kapattım, böylece dışarıdaki sokak ışıkları beni rahatsız etmedi.",gerçek,Göz yummak,Enhanced-prompting
Yolculuk sırasında uykum geldiği için bir süre gözlerimi yumarak dinlenmeye karar verdim.,gerçek,Göz yummak,Enhanced-prompting
Aniden karşıma çıkan parlak far ışıklarından korunmak için hızla gözlerimi yumdum.,gerçek,Göz yummak,Enhanced-prompting
"Fotoğrafçı, portre çekiminden önce gözlerimi sıkıca yumup sonrasında açmamı söyledi.",gerçek,Göz yummak,Enhanced-prompting
Gözlerimi yumduğumda düşündüğüm her şey daha netleşti ve odaklanmam kolaylaştı.,gerçek,Göz yummak,Enhanced-prompting
Sandalyede otururken bir an için gözlerimi yumdum ve etrafımdaki seslere odaklandım.,gerçek,Göz yummak,Enhanced-prompting
Masaj yaptırırken tamamen rahatlamak için müziğin ritmine kapılarak gözlerimi yumduğumda huzuru daha derinden hissettim.,gerçek,Göz yummak,Enhanced-prompting
Yorgun gözlerimi yumarak birkaç dakika mola verdim ve ardından işime daha odaklanmış bir şekilde devam ettim.,gerçek,Göz yummak,Enhanced-prompting
"Gözlerimi yavaşça yumduğumda, dış dünyanın gürültüsünden uzaklaşıp kendi iç dünyama daldım.",gerçek,Göz yummak,Enhanced-prompting
Sınıfta öğretmen deneyin sonucunu göstermeden önce gözlerimizi yummamızı istedi; sonra hepsi bir ağızdan şaşkınlık içinde açtık.,gerçek,Göz yummak,Enhanced-prompting
"Gözlerimi sıkıca yummam gerektiğinde, güneş gözlüğümü evde unuttuğumu fark ettim ve gözlerim hemen sulanmaya başladı.",gerçek,Göz yummak,Enhanced-prompting
Gece yolda ilerlerken aniden bir kedi çıkınca refleks olarak gözlerimi yumdum.,gerçek,Göz yummak,Enhanced-prompting
Gözlerimi yavaşça yumduktan sonra derin bir nefes alarak yoga pozumu korudum.,gerçek,Göz yummak,Enhanced-prompting
"Doktor, muayene sırasında gözlerimi kısa süreliğine yumup açmamı rica etti.",gerçek,Göz yummak,Enhanced-prompting
Gözlerimi yumdum ve kulaklıklarımdan yükselen müziğin tadını çıkardım.,gerçek,Göz yummak,Enhanced-prompting
Karşıdan gelen toza karşı gözlerimi yummak zorunda kaldım; böylece gözlerimi korumuş oldum.,gerçek,Göz yummak,Enhanced-prompting
Yaşadığı kazadan sonra araba yolda derin izler bırakmıştı.,gerçek,İz bırakmak,Zero-shot
Yürüyüşe çıktığımız patikada ayaklarımız toprakta izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Ormanı geçerken ağır çantamız kum üzerinde uzun izler bırakmıştı.,gerçek,İz bırakmak,Zero-shot
Çocuklar kumsalda oynarken elleriyle kumda birçok iz bıraktılar.,gerçek,İz bırakmak,Zero-shot
Kar yağdıktan sonra parkta köpeğinin patileri kar üzerinde net izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Piknik yaptığımız alanda ayak izlerimizi bırakıp eve döndük.,gerçek,İz bırakmak,Zero-shot
"Bahçeye yeni fidan dikilirken, çamurlu ayakkabılar izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Lastikler yolda sert fren sonucu siyah izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Taşınırken mobilyaların köşeleri koridorda izler bıraktı.,gerçek,İz bırakmak,Zero-shot
"Rüzgarın kuvveti, kumlar üzerinde dalgalı izler bırakmıştı.",gerçek,İz bırakmak,Zero-shot
Arabanın tekerlekleri karda net izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Futbolcular maç sırasında sahada çimlere izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Köpeğim bahçedeki taze beton üzerinde pati izleri bıraktı.,gerçek,İz bırakmak,Zero-shot
"Tomurcuklanma dönemi sonunda düşen yapraklar, toprağa rengarenk izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Çocuklar bahçede koşuştururken toprakta minik ayak izleri bıraktılar.,gerçek,İz bırakmak,Zero-shot
Dağcılar zirveye tırmanırken kar üzerinde derin izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Heyecanlı çocuk parkta koşarken toprakta izlerini bıraktı.,gerçek,İz bırakmak,Zero-shot
"Ağır araçlar, yumuşak zeminde derin tekerlek izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
Yeni boyanan duvarda yanlışlıkla el izleri bıraktım.,gerçek,İz bırakmak,Zero-shot
Tırnaklarımla kil tablete desen çizerken arkada izler bıraktım.,gerçek,İz bırakmak,Zero-shot
"Ormanda yürüyen grup, çamurlu yolda ayak izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
"Ağır valiz, lobi zemininde derin izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Duvar ustası, harç karıştırırken zemine iz bıraktı.",gerçek,İz bırakmak,Zero-shot
"Çocuklar oyun alanında, kumda elleriyle çeşitli izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Kamyonun geçişi sonrasında, toprak yolda derin tekerlek izleri bırakıldı.",gerçek,İz bırakmak,Zero-shot
"Kurtların gece ormanda yürüyüşü, kar üzerinde net izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Ağır makine, fabrika avlusunda kalıcı lastik izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
"Resim yaparken fırçayı sert bırakmam, tuvalde derin izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Öğrenciler laboratuvarda çalışırken, masada kimyasal izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Yeni yerleştirilen mobilyalar, parkelerde hafif izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Bahçede çalışırken ayağımla çiçek yatağında izler bıraktım.,gerçek,İz bırakmak,Zero-shot
Çocuklar karda oynarken elleri ve ayaklarıyla net izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Fırtına sonrası ağaç dalları caddede dağınık izler bıraktı.,gerçek,İz bırakmak,Zero-shot
"İnşaat işçileri, taze dökülen betonda bot izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
"Ressam, paletindeki fazla boyalarla kanvas üzerinde renkli izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Ayakkabıların çamurda bıraktığı derin izler yağmurla hafifçe silindi.,gerçek,İz bırakmak,Zero-shot
"Koşu bandı, yeni parkede sürekli kullanımdan dolayı izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Ağır kasnak, atölye zemininde metalik izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Vahşi hayvanlar orman yolunda geceleyin tırnak izleri bıraktı.,gerçek,İz bırakmak,Zero-shot
Yük kamyonunun geçişi sırasında asfaltta kalıcı izler bıraktı.,gerçek,İz bırakmak,Zero-shot
"Kayakçılar, karlı dağlarda kayarak arkalarında uzun izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Bahçedeki yarış sırasında, bisiklet tekerlekleri toprağa derin izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Çocuklar, okulun bahçesinde oynarken kumda küçük ayak izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
Yeni döşenen asfaltta ağır kamyonun tekerlekleri net izler bıraktı.,gerçek,İz bırakmak,Zero-shot
"Şantiyede çalışan iş makineleri, toprak üzerinde geniş izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Tırmanış sırasında kayalıklar üzerinde ellerimiz ve ayakkabılarımız net izler bıraktı.,gerçek,İz bırakmak,Zero-shot
Evdeki yeni halı üzerinde mobilyaların ağırlığıyla izler bırakıldı.,gerçek,İz bırakmak,Zero-shot
"Çocuklar, taze boyanmış duvarda kazara el izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
"Toprağa yeni ekilen fideler, çevrelerinde su döküldükçe izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Yürüyüş sırasında ıslak kaldırımda ayakkabılarımızın izlerini bıraktık.,gerçek,İz bırakmak,Zero-shot
"Kamyonun çamurlu lastikleri, garajın beton zemininde uzun izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Ağır çantanın köşesi, odanın ahşap kapısında izler bıraktı.",gerçek,İz bırakmak,Zero-shot
Fırtına bahçedeki kum havuzunu dağıttı ve rüzgar kumların üzerinde izler bıraktı.,gerçek,İz bırakmak,Zero-shot
"Yolda yürüyen atların nal izleri, yumuşak toprakta belirgin şekilde bırakıldı.",gerçek,İz bırakmak,Zero-shot
"Kovayı sürükleyerek taşımam, mutfak zemininde çizik izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Kazı yapılan arkeolojik sitede, araçların tekerlekleri toprakta derin izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Çocuklar bahçede çimlere basarken, arkalarında açıkça görülen ayak izleri bıraktı.",gerçek,İz bırakmak,Zero-shot
"Yeni dökülen taze asfaltta, iş makinelerinin ağır tekerlekleri dikkat çekici izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Sanatçı heykeltraşlık yaparken, çekiç ve keski ile mermer üzerinde sanatsal izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Bisikletçiler yarış pistinde pedallarken, lastiklerinden dolayı zeminde siyah izler bıraktı.",gerçek,İz bırakmak,Zero-shot
"Gezgin, çamurlu yolda derin izler bırakarak yürüdü.",gerçek,İz bırakmak,Enhanced-prompting
"Arılar, çiçekten çiçeğe uçarken polen izleri bıraktılar.",gerçek,İz bırakmak,Enhanced-prompting
Ormanda yürürken ayaklarım kar üzerinde net izler bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
Resim öğrencisi tuvalde fırça darbeleriyle renkli izler bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
Sevilen bir kitabın sayfalarında notlar ve katlanmış köşelerle iz bırakmak bazılarının alışkanlığıdır.,gerçek,İz bırakmak,Enhanced-prompting
Motosikletli yol boyunca ilerlerken arkasında toz izleri bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
"Dağcılar, zirveye tırmanırken karlı yamaçta ayak izleri bırakıyorlardı.",gerçek,İz bırakmak,Enhanced-prompting
Çocuk parkta koşarken kumda minik izler bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
"Heykeltıraş, mermer bloğunda şekil verirken kesiklerle iz bırakır.",gerçek,İz bırakmak,Enhanced-prompting
"Ressam, paletinden fırçasına aldığı boyayla tuvalde izler bırakarak çalışıyordu.",gerçek,İz bırakmak,Enhanced-prompting
"Araba, çamurlu yolu geçerken arkasında lastik izleri bırakmıştı.",gerçek,İz bırakmak,Enhanced-prompting
Kediler bahçede dolaşırken çiçeklerin üzerinde pati izleri bıraktılar.,gerçek,İz bırakmak,Enhanced-prompting
"Ziyaretçiler, müzenin zemininde uzun süre dolaştıkça, tozlu ayak izleri bıraktılar.",gerçek,İz bırakmak,Enhanced-prompting
Çocuklar kumsalda koşuştururken arkalarında birbirini takip eden izler bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
"Avcı, ormana gizlice girerken dikkatsizce dallarda kırıklar ve yerde izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Tırnakla çizilmiş bir tahta üzerinde derin izler bırakmak, kalıcı bir izlenim yaratır.",gerçek,İz bırakmak,Enhanced-prompting
"Orman yolu boyunca ilerleyen atlar, çamurlu zeminde net izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Kampçılar, doğada dikkatli olmadıkları zaman çevreye zarar vererek geride izler bırakabilirler.",gerçek,İz bırakmak,Enhanced-prompting
Yeni döşenen kar üzerinde kayakçılar hızla kayarken arkalarında düzgün izler bıraktı.,gerçek,İz bırakmak,Enhanced-prompting
"Ağır kamyonlar, yumuşak asfalt üzerinde derin tekerlek izleri bırakarak ilerledi.",gerçek,İz bırakmak,Enhanced-prompting
"Yürüyüş parkurunda koşarken ayaklarım, çamurlu zeminde net izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Arkeolog, kazı alanında bulunan eski medeniyete ait izleri bırakan nesneleri dikkatle inceledi.",gerçek,İz bırakmak,Enhanced-prompting
"Resim öğretmeni, fırçasını boyaya batırıp tuval üzerinde renkli izler bırakarak çalışmasını sürdürüyor.",gerçek,İz bırakmak,Enhanced-prompting
"Vahşi ormanda yaban hayvanlarının geçiş yolları, çevrede gizli izler bırakmıştı.",gerçek,İz bırakmak,Enhanced-prompting
"Çocuklar kum plajında oynarken, elleri ve ayaklarıyla kum üzerinde birçok iz bıraktılar.",gerçek,İz bırakmak,Enhanced-prompting
"Dağcılar, zirveye tırmanırken kar üzerinde derin izler bırakıyorlardı.",gerçek,İz bırakmak,Enhanced-prompting
"Heykeltraş, çekiç ve keskiyle taşta dikkatle izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Köpeğim bahçede koşarken, ıslak çimler üzerinde pati izleri bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Ressam, kanvas üzerinde ince fırça darbeleriyle kalıcı izler bırakmaya özen gösterdi.",gerçek,İz bırakmak,Enhanced-prompting
"Lastiklerin yolda bıraktığı izler, bir aracın ani durduğunun göstergesiydi.",gerçek,İz bırakmak,Enhanced-prompting
"Orman yolunda bisikletimle giderken, tekerleklerimin çamurda bıraktığı izler geriye doğru uzanıyordu.",gerçek,İz bırakmak,Enhanced-prompting
"Kemircik, odun parçaları üzerinde dişleriyle minik izler bırakmış.",gerçek,İz bırakmak,Enhanced-prompting
"Ağır kamyon geçtikten sonra, asfalt üzerinde derin izler bıraktığı görüldü.",gerçek,İz bırakmak,Enhanced-prompting
"Çocuk parkında, minik adımlar kumda sevimli izler bırakıyordu.",gerçek,İz bırakmak,Enhanced-prompting
"Bahçıvan, sürdüğü bahçede tohum ekmek için toprakta düzgün izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Atlar, kırlarda koştukça toprağa derin izler bırakıyorlardı.",gerçek,İz bırakmak,Enhanced-prompting
"Çocuklar karda yuvarlanırken giysilerinin deseni, kar üzerinde eğlenceli izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Bahçede çalışan adam, çapasıyla toprakta düzenli izler bırakarak yeni ekim alanları hazırlıyordu.",gerçek,İz bırakmak,Enhanced-prompting
"Taş ustası, yeni bir heykel yaratırken yontu aletleriyle mermer yüzeyde keskin izler bıraktı.",gerçek,İz bırakmak,Enhanced-prompting
"Araştırmacılar, antik kentteki taşlarda araçların tekerlek izlerini bıraktığını keşfettiler.",gerçek,İz bırakmak,Enhanced-prompting
Mumun içi yavaş yavaş erimeye başladıkça ışığı da azalmaya başladı.,gerçek,İçi erimek,Zero-shot
Güneşin altında bırakılan çikolatanın içi tamamen erimişti.,gerçek,İçi erimek,Zero-shot
Kutunun içindeki buzlar erimeye başladığında su bardağın dışına taştı.,gerçek,İçi erimek,Zero-shot
Aşırı sıcakta arabanın içinde bırakılan dondurma tamamen erimişti.,gerçek,İçi erimek,Zero-shot
Kazanın içindeki kaldırım tuzları erimek için bekleniyordu.,gerçek,İçi erimek,Zero-shot
Dağcının termosunun içi yavaşça erimeye başladıkça su gibi aktı.,gerçek,İçi erimek,Zero-shot
Ocakta unutulan tencerenin içi eridiğinde mutfak karıştı.,gerçek,İçi erimek,Zero-shot
Yoğun kar yağışından sonra sokakların içi erimiş kar suyuyla dolmuştu.,gerçek,İçi erimek,Zero-shot
"Lavların içindeki kaya parçaları erimeye başlayınca, volkanik aktivite arttı.",gerçek,İçi erimek,Zero-shot
"Bilim insanları, buzulun içindeki eski buzulların erime sürecini detaylıca incelediler.",gerçek,İçi erimek,Zero-shot
Güneşli bir günde dışarıda bırakılan şekerlemelerin içi erimişti.,gerçek,İçi erimek,Zero-shot
"Kalp şeklindeki buz heykelinin içi, bahçedeki parti sırasında hızla erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Bahar geldiğinde, göletin içi tamamen erimiş ve su yüzeyi pırıl pırıl olmuştu.",gerçek,İçi erimek,Zero-shot
"Sobanın üzerine konulan çaydanlığın içi, sıcaklıkla erimeye başladığında herkes telaşlandı.",gerçek,İçi erimek,Zero-shot
"Zemin katın içi, yoğun karın erimesiyle birlikte su baskınına uğramıştı.",gerçek,İçi erimek,Zero-shot
"Öğle vakti arabasının içi, park halindeyken hızla erimekte olan çikolatalarla dolup taştı.",gerçek,İçi erimek,Zero-shot
Lavabo altındaki borunun içi suyun etkisiyle zamanla erimeye başlamıştı.,gerçek,İçi erimek,Zero-shot
"Cadılar Bayramı için hazırlanan buzdan heykelin içi, partinin sonuna doğru tamamen erimişti.",gerçek,İçi erimek,Zero-shot
Metal bir kap içine konulan balmumunun içi ısıtıldıkça erimiş ve sıvı hale gelmişti.,gerçek,İçi erimek,Zero-shot
"Kış ortasında, göletin içi güneşin tepede olduğu saatlerde yavaşça erimeye başlar。www",gerçek,İçi erimek,Zero-shot
Sobanın içine atılan küçük buz küpleri hızla erimeye başladı.,gerçek,İçi erimek,Zero-shot
"Cam şişenin içi eriyen çikolata dolu olduğunda, herkes o şişeyi açmak için sabırsızlanıyordu.",gerçek,İçi erimek,Zero-shot
"Yemek için kullanılan tereyağının içi, güneşli bir pencerede hızla eriyordu.",gerçek,İçi erimek,Zero-shot
"Bahçede biriken karların içi, ilkbahar güneşiyle yavaş yavaş erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Çocuklar, parkta yapmış oldukları kardan adamın içi erimeye başladıkça üzüldüler.",gerçek,İçi erimek,Zero-shot
Ateşin sıcaklığıyla demir çubuğun içi yavaşça erimeye başladı.,gerçek,İçi erimek,Zero-shot
"Çocuklar göldeki buz tabakasının içini merakla izlerken, güneşin altında erimeye başladığını gördüler.",gerçek,İçi erimek,Zero-shot
"Soğuk hava deposundaki buzdolabının içi, elektrik kesintisi sebebiyle erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Laboratuvarda deney yapılırken kullanılan tüpün içi, kimyasal reaksiyon sonucu erimeye başladı.",gerçek,İçi erimek,Zero-shot
Şeker fabrikasında kazanın içi yüksek sıcaklıkta erimeye başlayınca döküm işlemi yapıldı.,gerçek,İçi erimek,Zero-shot
"Güneş altında bırakılan plastik kutunun içi, yüksek sıcaklıklarda erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Kamp ateşinin yanında unutulan tereyağ kutusunun içi, ısıdan eriyip akıyordu.",gerçek,İçi erimek,Zero-shot
"Ocakta unutulan çikolata kaplarının içi, aşırı ısınma sonucu erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Yazın ortasında, arabanın içine bırakılan krema dolu pasta, erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Kış günü evin içindeki su borusu donduktan sonra, içi ısınınca tekrar erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Kış güneşinin altında, parktaki kar topunun içi yavaşça erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Mangal yakılırken, alüminyum folyonun içi eriyen peynir kokusu etrafa yayıldı.",gerçek,İçi erimek,Zero-shot
"Donmuş göletin içi, baharın ilk sıcak günlerinde erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Sıcak tavanın üstüne konulan margarinin içi erimeye başlayınca, mutfak mis gibi kokmaya başladı.",gerçek,İçi erimek,Zero-shot
Sabah güneşi vurunca pencere kenarındaki saksının içindeki buzlar erimeye başladı.,gerçek,İçi erimek,Zero-shot
"Yaz günü arabanın içine bırakılan çikolata, kısa sürede erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Bahçedeki kuş yuvasının içindeki mum, güneşin doğrudan vurmasıyla erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Kış ortasında, gölete dökülen sıcak suyun içi, kısa sürede erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Sobanın sıcaklığında bulunan metal kabın içi, yüksek ısıya maruz kalarak erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
Dağ yolunda yürürken ayaklarının altında karların içi erimeye başladığında dikkatle ilerlemeye başladılar.,gerçek,İçi erimek,Zero-shot
"Ocakta unutulan çaydanlığın içi, suyun tamamı buharlaşıp erimeye başladığında mutfak sis içinde kaldı.",gerçek,İçi erimek,Zero-shot
"Yaz sıcağında, bakkaldaki buzdolabının bozulmasıyla dondurmaların içi erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Göletin buz tutmuş yüzeyindeki delikten gözlenen suyun içi, günün ilerleyen saatlerinde erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Bahçedeki çocuklar, kardan adamın gözleri olarak koydukları kömürlerin içi erimeye başlayınca hüzünlendiler.",gerçek,İçi erimek,Zero-shot
"Laboratuvarda yapılan deney sırasında, reaktif maddelerin içi erimeye başladığında bilim insanları heyecanla not alıyorlardı.",gerçek,İçi erimek,Zero-shot
"Ağır kış koşulları altında, çatıdaki kar yığınının içi güneş vurduğunda hızla erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Termometrenin içindeki cıva, yaz ortasında sıcaklıkların yükselmesiyle erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Deney sırasında eritilmiş madde, kap içerisinde katılaşıp sonrasında tekrar erimeye başladı.",gerçek,İçi erimek,Zero-shot
Oda ısısında bırakılan tereyağının içi çok geçmeden erimeye başladı ve tabağa yayıldı.,gerçek,İçi erimek,Zero-shot
Çikolatalı sufle pişirilirken fırının içindeki sıcaklıkla birlikte çikolata erimeye başladı.,gerçek,İçi erimek,Zero-shot
"Taş ocağında bulunan büyük buz kütlesinin içi, güneşin tepede olduğu dakikalarda erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Donmuş gölün içi, ilk bahar sıcaklarıyla birlikte yavaşça erimeye başlamıştı.",gerçek,İçi erimek,Zero-shot
"Çocukların kış bahçesinde yaptıkları kardan adamın içi, ertesi gün güneşle beraber erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Laboratuvarda ısıtılan kimyasal maddenin içi, deneyin ilerleyen safhalarında erimeye başladı.",gerçek,İçi erimek,Zero-shot
"Evde yapılan vanilyalı dondurmanın içi, dışarıda bekletildikçe hızla erimeye başladı.",gerçek,İçi erimek,Zero-shot
Bu çikolatanın içi sıcak hava nedeniyle erimek üzere.,gerçek,İçi erimek,Enhanced-prompting
"Kutunun içi buz koyduğumuzda, hızla erimek başladı.",gerçek,İçi erimek,Enhanced-prompting
"Lavların içi erimek için o kadar sıcak ki, kayaçları bile dönüştürebiliyor.",gerçek,İçi erimek,Enhanced-prompting
"Mumun içi, alevin etkisiyle erimek sürecinde hızla şekil değiştiriyor.",gerçek,İçi erimek,Enhanced-prompting
"Ocaktaki tencerenin içi, içinde erimek üzere olan tereyağıyla doluydu.",gerçek,İçi erimek,Enhanced-prompting
"Volkanın içi erimek için çok yüksek bir sıcaklığa sahip, magmayı taşıyor.",gerçek,İçi erimek,Enhanced-prompting
"Asfaltın içi güneşin altında erimek başladığında, yürümek zorlaşıyor.",gerçek,İçi erimek,Enhanced-prompting
"Kaplumbağanın kabuğunun altındaki içi, yoğun sıcağa maruz kaldığında erimek gibi yumuşuyor.",gerçek,İçi erimek,Enhanced-prompting
"Demir çubuğun içi, fırında kızdırıldığında erimek sürecine giriyor.",gerçek,İçi erimek,Enhanced-prompting
"Göletin yüzeyindeki buzu temizlerken, alttaki suyun içi hala erimek aşamasında olduğunu gördük.",gerçek,İçi erimek,Enhanced-prompting
Kış güneşi altında kalan kar topunun içi erimek suretiyle suya dönüşüyordu.,gerçek,İçi erimek,Enhanced-prompting
"Ateşin etrafındaki balmumu heykelin içi, ısıyla birlikte erimek zorunda kaldı.",gerçek,İçi erimek,Enhanced-prompting
"Fırın içi erimek olan peynir, pizzanın üzerine yayılarak lezzetini artırdı.",gerçek,İçi erimek,Enhanced-prompting
"Çikolata fonduyunun içi erimek başladıkça, etrafa tatlı bir koku yayılıyor.",gerçek,İçi erimek,Enhanced-prompting
"Polardaki buz dağının içi, küresel ısınmanın etkisiyle erimek üzereydi.",gerçek,İçi erimek,Enhanced-prompting
Metal silindirin içi kızgın ocağa konulduğunda erimek sürecine girdi.,gerçek,İçi erimek,Enhanced-prompting
Fırına sokulan tereyağının içi yüksek sıcaklıkta erimek başladı.,gerçek,İçi erimek,Enhanced-prompting
Yüksek ateşte kalan karmaşık makinenin içi erimek tehlikesiyle karşı karşıya kaldı.,gerçek,İçi erimek,Enhanced-prompting
Çocukların yaptığı kar adamın içi güneş ışınlarıyla hızla erimek başladı.,gerçek,İçi erimek,Enhanced-prompting
"Laboratuvarda yapılan deneyde, örnek kabın içi ısıtıldıkça erimek süreci hızlandı.",gerçek,İçi erimek,Enhanced-prompting
"Pastanın içi tamamen erimek üzereyken, mutfaktan gelen o tatlı kokuyu hissetmek beni mutlu ediyor.",gerçek,İçi erimek,Enhanced-prompting
Yoğun güneş altında bırakılan çikolatanın içi dakikalar içinde erimeye başladı.,gerçek,İçi erimek,Enhanced-prompting
"Sıcak yaz gününde, dondurmanın içi hızla erimekte olduğunu görmek üzücüydü.",gerçek,İçi erimek,Enhanced-prompting
"Bahçedeki kardan adamın içi, öğle güneşiyle yavaşça erimekten kendini alamıyordu.",gerçek,İçi erimek,Enhanced-prompting
"Demir çubuklar ocağın içinde erimek için beklerken, çevredeki sıcaklık hissedilir derecede artmıştı.",gerçek,İçi erimek,Enhanced-prompting
Kaynamış su şişenin plastik içini yavaşça eritmeye başladı.,gerçek,İçi erimek,Enhanced-prompting
"Kış güneşi, buzun içini eritmek için yeterince güçlüydü.",gerçek,İçi erimek,Enhanced-prompting
"Çaydanlık içindeki tereyağı, sobanın sıcaklığıyla erimeye başladı.",gerçek,İçi erimek,Enhanced-prompting
"Laboratuvarda yapılan deneyde, asit metali içten içe eritmeye devam etti.",gerçek,İçi erimek,Enhanced-prompting
"Kampa gelen öğrenci, elindeki mumun içini eriterek fener yapmaya çalıştı.",gerçek,İçi erimek,Enhanced-prompting
"Arabanın motorundaki yağ, güneşin altında içten içe erimek üzereydi.",gerçek,İçi erimek,Enhanced-prompting
"Soba üzerine konulan mumların içi, alevin etkisiyle yavaşça erimekteydi.",gerçek,İçi erimek,Enhanced-prompting
"Tuz kristalleri, su dolu kabın içinde çözünüp erimeye başladı.",gerçek,İçi erimek,Enhanced-prompting
"Çocuklar, kumdan kalelerini suyun içinde eritip eğleniyorlardı.",gerçek,İçi erimek,Enhanced-prompting
"Sıcak çikolatanın içindeki marshmallowlar, sıcaklıktan dolayı erimekteydi.",gerçek,İçi erimek,Enhanced-prompting
"Cam şişenin içi, ekstrem sıcaklıkla erimek üzereydi.",gerçek,İçi erimek,Enhanced-prompting
Güneşin etkisiyle taş bloğun içi erimeye başlamıştı.,gerçek,İçi erimek,Enhanced-prompting
"Termos içindeki buzlar, piknik sırasında erimekteler.",gerçek,İçi erimek,Enhanced-prompting
"Metal parçasının içi, yüksek fırın sıcaklığında erimekte.",gerçek,İçi erimek,Enhanced-prompting
"Soğuk hava deposundaki donmuş gıdaların içi, elektrik kesintisiyle erimeye başladı.",gerçek,İçi erimek,Enhanced-prompting
Bahçeyi yabani otlardan temizlemeye başlamadan önce kollarını sıvadı ve eldivenlerini giydi.,gerçek,Kolları sıvamak,Zero-shot
