submission,category,idiom,type
"A volte, per rinnovarsi, bisogna buttare giù le vecchie abitudini e costruirne di nuove.",figurato,Buttare giù,Zero-shot
"Con il passare del tempo, ha imparato a non voltare la faccia di fronte agli ostacoli, diventando così più forte e resiliente.",figurato,Voltare la faccia,Enhanced-prompting
"Roberto, dopo aver accumulato così tanto debito, ormai aveva la corda al collo.",figurato,Aver la corda al collo,Enhanced-prompting
"Nel gruppo di lavoro, questa volta, Federico non ha il mestolo in mano, poiché ha deciso di lasciare che altri emergano con idee innovative.",figurato,Avere il mestolo in mano,Enhanced-prompting
"Mentre discutevamo del progetto, il suo umore allegro suggeriva che avesse ancora della birra nel corpo.",figurato,Avere ancora della birra nel corpo,Zero-shot
Buttare al vento i consigli di chi ha più esperienza può portare a errori gravi.,figurato,Buttare al vento,Zero-shot
Devi aprire gli occhi sugli errori commessi per non ripeterli in futuro.,figurato,aprire gli occhi,Zero-shot
"La recente malattia di Sara ha fatto sì che si sentisse come se avesse la corda al collo, incapace di muoversi liberamente.",figurato,Aver la corda al collo,Zero-shot
"La riforma del sistema fiscale ha mandato a casa le vecchie complessità burocratiche, semplificando le procedure per tutti.",figurato,mandare a casa,Zero-shot
"In quell'azienda, il timore di chi ha le mani lunghe rende tutti molto cauti nel lasciare oggetti personali incustoditi.",figurato,Aver le mani lunghe,Enhanced-prompting
"La ricerca era arrivata su un binario morto, senza scoperte significative da mesi.",figurato,Essere su un binario morto,Zero-shot
"Per dare un tocco più moderno all'evento, potremmo mettere dentro una dimostrazione di realtà aumentata.",figurato,Mettere dentro,Zero-shot
"La riforma scolastica ha mandato a casa i metodi didattici superati, introducendo tecniche più innovative.",figurato,mandare a casa,Zero-shot
Aprire gli occhi di fronte alle manipolazioni mediatiche è fondamentale per mantenere un pensiero critico.,figurato,aprire gli occhi,Zero-shot
"Dopo questa settimana intensa di lavoro, sento di avere le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
"Essere ora, con questo vantaggioso accordo, a cavallo ci apre molte porte.",figurato,Essere a cavallo,Enhanced-prompting
"Non appena si è parlato di aumentare i fondi per la ricerca, il direttore ha deciso di mettere dentro anche il nuovo progetto sull'energia rinnovabile.",figurato,Mettere dentro,Zero-shot
"Le continue chiamate durante l'orario di concentrazione sono tra i piedi, interrompendo il flusso di lavoro.",figurato,essere tra i piedi,Zero-shot
"Aspettando il proprio turno al supermercato, ha attaccato bottone con la persona in coda davanti a lui, discutendo delle ultime novità cinematografiche.",figurato,Attaccare bottone,Zero-shot
"In questa intricata rete di negoziazioni, chi ha il mestolo in mano detiene il vero potere.",figurato,Avere il mestolo in mano,Zero-shot
Sfidare l'adversità è cruciale; gettare la spugna non fa altro che rimandare il successo.,figurato,Gettare la spugna,Zero-shot
"Quando il leader si mostra indeciso, tutto il processo va inevitabilmente in barca.",figurato,Andare in barca,Enhanced-prompting
"Durante la discussione, mostrare di avere il becco lungo può spesso alterare il clima sereno.",figurato,Avere il becco lungo,Enhanced-prompting
Affrontare le sfide quotidiane richiede di tirare su il coraggio e procedere senza timore.,figurato,Tirare su,Zero-shot
Chi ha il becco lungo spesso si trova al centro di incomprensioni e malintesi.,figurato,Avere il becco lungo,Zero-shot
Abbaia alla luna chi spera che le cose cambino senza intervento.,figurato,abbaiare alla luna,Enhanced-prompting
"Dopo una lunga giornata di lavoro, nulla vale quanto tirare su il proprio spirito con una piacevole serata tra amici.",figurato,Tirare su,Zero-shot
"La sua analisi sul problema ha raggiunto il bersaglio, offrendo una soluzione pratica e immediata.",figurato,Raggiungere il bersaglio,Enhanced-prompting
"In questo difficile contesto economico, è un successo portare a casa un contratto così importante.",figurato,Portare a casa,Enhanced-prompting
Ingoiare una pillola amara è stato necessario quando ha scoperto che il suo lavoro di mesi era stato inutile.,figurato,Ingoiare una pillola,Enhanced-prompting
Camminava con un piglio così spavaldo che pareva avesse birra in corpo.,figurato,avere birra in corpo,Zero-shot
"Rimanere in sella nel mondo della politica può essere estremamente arduo, soprattutto quando le opinioni pubbliche cambiano rapidamente.",figurato,Rimanere in sella,Zero-shot
"Ad ogni accenno alle spese non documentate, si agita visibilmente, come se avesse la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
L'atteggiamento difensivo di Paolo sul tema della sicurezza sul lavoro mi fa pensare che abbia la coda di paglia.,figurato,Aver la coda di paglia,Zero-shot
"Finalmente un libro avvincente, dopo tanta mediocrità mi sono veramente rifatto la bocca!",figurato,Rifarsi la bocca,Enhanced-prompting
Non è che tra di loro non bolle nulla in pentola; semplicemente preferiscono mantenere un fronte unito all'esterno.,figurato,Bollire in pentola,Enhanced-prompting
"Al primo giorno di corso, ha attaccato bottone con alcuni compagni per non sentirsi troppo solo.",figurato,Attaccare bottone,Zero-shot
La capacità di avere il mestolo in mano in un momento di crisi distinguere i veri leader dagli altri.,figurato,Avere il mestolo in mano,Zero-shot
L'esperienza all'estero mi ha fatto aprire gli occhi sulla diversità culturale.,figurato,aprire gli occhi,Zero-shot
"Anche nei momenti più bui, è fondamentale rimanere in sella e non lasciarsi sopraffare dallo sconforto.",figurato,Rimanere in sella,Zero-shot
"In un piccolo appartamento, ogni oggetto in più finisce per essere tra i piedi.",figurato,essere tra i piedi,Zero-shot
Coltivare il proprio orto è essenziale per chi cerca di evitare le polemiche inutili.,figurato,Coltivare il proprio orto,Zero-shot
"Dopo il rilancio della loro campagna, sono riusciti finalmente a rimanere in sella e a invertire la tendenza negativa.",figurato,Rimanere in sella,Zero-shot
"Non pensi che sarebbe meglio coltivare il proprio orto, invece di preoccuparsi costantemente di ciò che fanno gli altri?",figurato,Coltivare il proprio orto,Enhanced-prompting
"Hai mai avuto giorni in cui ti senti senza scopo, come se avessi le batterie scariche?",figurato,Avere le batterie scariche,Enhanced-prompting
"Se non pauseggio adeguatamente, arrivo a sera con le batterie scariche.",figurato,Avere le batterie scariche,Zero-shot
Voltare la faccia di fronte all'ingiustizia è come avallo tacito.,figurato,Voltare la faccia,Zero-shot
La decisione di mandare a casa l'impiegato dopo il suo comportamento inaccettabile è stata applaudita da tutto l'ufficio.,figurato,mandare a casa,Enhanced-prompting
Sei in vena di cucinare qualcosa di speciale per cena stasera?,figurato,Essere in vena,Enhanced-prompting
Gli impegni lavorativi di questa settimana sono così oppressivi che mi sento come se avessi la corda al collo.,figurato,Aver la corda al collo,Zero-shot
Hai mai dovuto buttare giù un'idea a cui tenevi particolarmente perché non era fattibile?,figurato,Buttare giù,Enhanced-prompting
"Anche se il tempo era poco, non si è lasciato scoraggiare e ha buttato solo giù ciò che poteva fare nel tempo rimasto.",figurato,Buttare giù,Enhanced-prompting
"Anche se invitata insistentemente a gettare la spugna, rimase ferma sulla sua posizione, rifiutando di arrendersi.",figurato,Gettare la spugna,Enhanced-prompting
"Persino nella serietà del convegno, il suo modo di interagire era così spigliato che pareva avesse ancora della birra nel corpo.",figurato,Avere ancora della birra nel corpo,Zero-shot
"In un periodo di stress intenso, Luisa ha iniziato a voltare la faccia a suo marito, chiudendosi in se stessa e diventando sempre più distante.",figurato,Voltare la faccia,Enhanced-prompting
"In un ambiente chiuso, avere il becco lungo può diventare fonte di numerosi malintesi.",figurato,Avere il becco lungo,Zero-shot
La rivoluzione digitale ha mandato a casa diversi dispositivi elettronici che sono diventati obsoleti.,figurato,mandare a casa,Zero-shot
La revisione del piano urbanistico è su un binario morto dopo le numerose contestazioni dei residenti.,figurato,Essere su un binario morto,Zero-shot
Cercare di mantenere una dieta equilibrata durante le festività si rivela spesso essere tra i piedi.,figurato,essere tra i piedi,Zero-shot
"Senza volerlo, ho dato corda alle sue ambizioni, pensando fossero genuinamente per il bene comune.",figurato,dare corda,Enhanced-prompting
"Con un gesto impulsivo, ha buttato al vento anni di fiducia costruita con pazienza.",figurato,Buttare al vento,Enhanced-prompting
Credi che far leva sulle loro ambizioni personali possa veramente motivarli a lavorare più duramente?,figurato,Far leva,Enhanced-prompting
"In questi giorni difficili, tutti dobbiamo tirare su la testa e affrontare le sfide con ottimismo.",figurato,Tirare su,Zero-shot
"Appena ho accennato alle irregolarità nei report, ha subito cambiato discorso, mostrando chiaramente di avere la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Con un gesto deciso, il coach ha mandato a casa il giocatore meno preparato, cercando così di alzare il livello della squadra.",figurato,mandare a casa,Enhanced-prompting
"La campagna di raccolta fondi per la ricerca medica va a gonfie vele, la generosità delle persone è incredibile.",figurato,Andare a gonfie vele,Zero-shot
"Invece di impantanarsi in questioni esterne, mi concentro su di me, coltivando il mio orto interiore.",figurato,Coltivare il proprio orto,Zero-shot
"Per preservare le risorse durante un periodo di incertezza, ammainare le vele si è rivelata un'opzione sensata per molte aziende.",figurato,Ammainare le vele,Enhanced-prompting
"Le affermazioni di quel sito sono da prendere con le pinze, mancano di verifiche approfondite.",figurato,Prendere con le pinze,Zero-shot
"Grazie all'innovazione continua, andare a gonfie vele è diventata la norma per l'azienda tecnologica.",figurato,Andare a gonfie vele,Enhanced-prompting
Dovremmo prendere con le pinze queste informazioni visto che la loro origine è poco chiara?,figurato,Prendere con le pinze,Enhanced-prompting
Ti sei mai sentito andare in barca dopo aver scoperto che qualcosa che avevi acquistato online non era affatto come pubblicizzato?,figurato,Andare in barca,Enhanced-prompting
"Dopo l'accaduto, tutti hanno voltato la faccia come se niente fosse successo.",figurato,Voltare la faccia,Zero-shot
Il tentativo di mediarizzazione del conflitto tra i dipartimenti si è trovato su un binario morto dopo ripetuti fallimenti.,figurato,Essere su un binario morto,Zero-shot
"Dopo ogni caduta, è essenziale tirare su la testa e continuare il proprio cammino.",figurato,Tirare su,Zero-shot
"Iniziare da capo in una nuova città fu simile a ingoiare una pillola per Carla, ma sapeva che era necessario.",figurato,Ingoiare una pillola,Enhanced-prompting
"La sconfitta lo ha buttato giù, ma sa che rialzarsi è l'unica opzione.",figurato,Buttare giù,Zero-shot
Non è saggio dare corda a chi continua a promettere senza mantenere.,figurato,dare corda,Zero-shot
"Molti hanno tentato la scalata, ma solo pochi sono riusciti a rimanere in sella fino alla vetta.",figurato,Rimanere in sella,Zero-shot
Avere le batterie scariche mi impedisce di godermi a pieno le attività che normalmente amo.,figurato,Avere le batterie scariche,Enhanced-prompting
"Nella discussione, ha tentato di mettere dentro argomenti meno conosciuti per stupire gli altri partecipanti.",figurato,Mettere dentro,Zero-shot
Evitare di finire su un binario morto richiede una costante valutazione e adattamento della strategia d'azienda.,figurato,Essere su un binario morto,Enhanced-prompting
Non puoi semplicemente buttare al vento ogni avvertimento se vuoi realmente raggiungere i tuoi obiettivi.,figurato,Buttare al vento,Zero-shot
"In nome dell'armonia coniugale, Marco ha deciso di ingoiare la pillola e accettare la decisione di sua moglie di trasferirsi in un'altra città per lavoro.",figurato,Ingoiare una pillola,Enhanced-prompting
"In vista degli esami, sto cercando di tirare su le energie per affrontarli al meglio.",figurato,Tirare su,Zero-shot
"Nonostante le continue assicurazioni, il suo tono nervoso suggerisce che abbia la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Se continui a voltare la faccia ogni volta che discutiamo, non potremo mai risolvere i nostri problemi.",figurato,Voltare la faccia,Enhanced-prompting
Mettere dentro un filo di suspense può trasformare una narrazione banale in una trama avvincente.,figurato,Mettere dentro,Enhanced-prompting
"Alla fine della stagione teatrale, la compagnia ha ammainato le vele e pianificato un periodo di pausa prima del prossimo spettacolo.",figurato,Ammainare le vele,Zero-shot
"I genitori spesso credono che sia meglio non dare troppa corda ai giovani, ma a volte questa libertà può stimolare la maturazione personale.",figurato,dare corda,Enhanced-prompting
"Il processo di innovazione del prodotto sembra essere su un binario morto, senza idee fresche che emergono dal team.",figurato,Essere su un binario morto,Zero-shot
"Per ridurre l'uso di plastiche monouso, il sindaco ha scelto di far, dopo aver illustrato i pericoli per l'ambiente, leva sull'impatto visivo dei rifiuti.",figurato,Far leva,Enhanced-prompting
Essere noti per avere il becco lungo può compromettere la propria reputazione in ambito lavorativo.,figurato,Avere il becco lungo,Zero-shot
"Il lancio del nuovo prodotto va a gonfie vele, abbiamo già ricevuto moltissimi ordini.",figurato,Andare a gonfie vele,Zero-shot
"In questa occasione, non posso dire che Carlo abbia il becco lungo, poiché non ha fatto alcuna domanda impertinente.",figurato,Avere il becco lungo,Enhanced-prompting
"In cucina, con tanti aiutanti troppo zelanti, mi ritrovai tra i piedi di tutti.",figurato,essere tra i piedi,Enhanced-prompting
"Per rendere la lezione più interessante, il professore ha deciso di mettere dentro degli aneddoti storici che coinvolgessero maggiormente gli studenti.",figurato,Mettere dentro,Zero-shot
Dovremmo ammainare le vele su questo ritmo di lavoro per evitare il burnout tra i dipendenti?,figurato,Ammainare le vele,Enhanced-prompting
"In quella trattativa complicata, sembrava che tutti andassero in barca senza una meta precisa.",figurato,Andare in barca,Zero-shot
"Dopo aver ricevuto cattive notizie, ho dovuto lavorare sodo per tirare su il morale e mantenere l'ottimismo.",figurato,Tirare su,Zero-shot
"I dissidi lentamente crescenti tra i due dipartimenti hanno iniziato a far bollire la situazione in pentola, minacciando di esplodere in un conflitto aperto.",figurato,Bollire in pentola,Enhanced-prompting
"Gettare la spugna non è un'opzione per me, preferisco lavorare sodo fino alla fine.",figurato,Gettare la spugna,Zero-shot
"Nelle decisioni di gruppo, avere il mestolo in mano significa influenzare ogni scelta.",figurato,Avere il mestolo in mano,Enhanced-prompting
"Dopo l'ultimo incontro, ho realizzato quanto fossimo andati strategia in una direzione e in barca completamente un'altra.",figurato,Andare in barca,Enhanced-prompting
"Durante la riunione, ho notato che Lisa ha il becco lungo, interrompendo costantemente per fare osservazioni su argomenti non pertinenti.",figurato,Avere il becco lungo,Enhanced-prompting
L'idea di creare un parco giochi ecologico nella città è su un binario morto a causa dell'opposizione dei residenti locali.,figurato,Essere su un binario morto,Zero-shot
È il caso di prendere con le pinze quello che ci ha detto Marco sull'amministratore delegato?,figurato,Prendere con le pinze,Enhanced-prompting
"Dopo mesi di trattative infruttuose, abbiamo deciso di gettare la spugna e cercare altre opportunità.",figurato,Gettare la spugna,Zero-shot
Ingoiare la pillola e fingere di accettare quel compromesso non mi è andato giù.,figurato,Ingoiare una pillola,Zero-shot
"Semplicemente guardandoli lavorare insieme, si può dire che il processo creativo del gruppo va a gonfie vele.",figurato,Andare a gonfie vele,Enhanced-prompting
Rimanere in sella in quest'epoca di rapidi cambiamenti tecnologici richiede un impegno costante all'apprendimento.,figurato,Rimanere in sella,Zero-shot
Hai mai notato come Claudia tenda a attaccare bottone ogni volta che ci troviamo in pausa caffè?,figurato,Attaccare bottone,Enhanced-prompting
"L'entusiasmo per il prossimo evento bolliva in pentola, alimentando conversazioni e piani tra gli amici.",figurato,Bollire in pentola,Zero-shot
È davvero un peccato buttare al vento così tante ore di studio per paura dell'esame.,figurato,Buttare al vento,Enhanced-prompting
"Quel documentario era troppo superficiale per i miei gusti, spero di rifarmi la bocca con una visione più approfondita e critica.",figurato,Rifarsi la bocca,Zero-shot
"Pensi che Luca possa guidare oggi, o ha ancora della birra nel corpo?",figurato,Avere ancora della birra nel corpo,Enhanced-prompting
"Spesso, nel mondo degli affari, le scadenze imminenti possono far sentire come se ci fosse brutalmente gettata una implacabile corda al collo.",figurato,Aver la corda al collo,Enhanced-prompting
La curiosità per il nuovo film del regista famoso ha iniziato a bollire in pentola tra gli appassionati di cinema.,figurato,Bollire in pentola,Zero-shot
Come possiamo ingoiare la pillola di queste nuove regole restrittive?,figurato,Ingoiare una pillola,Enhanced-prompting
Il momento di voltare al passato la propria delusa faccia era finalmente arrivato.,figurato,Voltare la faccia,Enhanced-prompting
"Questo mese, nonostante le difficoltà, ho portato a casa risultati che hanno superato ogni mia aspettativa.",figurato,Portare a casa,Zero-shot
Cercare di risolvere un problema matematico complesso senza precedenti può sembrare di brancolare nel buio.,figurato,Brancolare nel buio,Zero-shot
"Le idee per rinnovare l'antica biblioteca comunale bollivano in pentola, stimolando l'interesse di molti cittadini.",figurato,Bollire in pentola,Zero-shot
"Quando tutto sembra andare storto, cerco di tirare su il mio spirito con una lunga passeggiata all'aria aperta.",figurato,Tirare su,Zero-shot
"Grazie a una negoziazione accurata, è stato possibile portare a casa un accordo vantaggioso per tutti.",figurato,Portare a casa,Zero-shot
Prenderei con le pinze questo rapporto; ci sono stati troppi errori in passato.,figurato,Prendere con le pinze,Enhanced-prompting
Avere il becco lungo spesso conduce a conoscere segreti che pesano sulla coscienza.,figurato,Avere il becco lungo,Zero-shot
Aprire gli occhi sui pregiudizi può aiutare a costruire una società più inclusiva e rispettosa.,figurato,aprire gli occhi,Zero-shot
"Grazie al tuo consiglio, ho aperto gli occhi sulla verità di quella situazione.",figurato,aprire gli occhi,Enhanced-prompting
"La sua tentativa di spiegare il problema non ha raggiunto il bersaglio, risultando in una serie di sviste.",figurato,Raggiungere il bersaglio,Enhanced-prompting
"Fortunatamente, oggi non c'era nessuno tra i piedi a disturbare il flusso della nostra videoconferenza.",figurato,essere tra i piedi,Enhanced-prompting
"Le discussioni nel team, purtroppo, vanno in barca quando manca un lider efficace.",figurato,Andare in barca,Enhanced-prompting
"Quando si tratta di pettegolezzi, è meglio non avere il becco lungo e concentrarsi sul proprio lavoro.",figurato,Avere il becco lungo,Zero-shot
Si può imparare molto dal modo in cui una persona si rialza dopo essere stata buttata giù dalle difficoltà.,figurato,Buttare giù,Zero-shot
Rideva e scherzava con una libertà che soltanto chi ha birra in corpo può permettersi.,figurato,avere birra in corpo,Zero-shot
"Nonostante le sfide, l’impegno profuso ci ha permesso di portare a casa risultati oltre ogni aspettativa.",figurato,Portare a casa,Zero-shot
"Al primo giorno in palestra, non esitare a attaccare bottone con l'istruttore per avere consigli personalizzati.",figurato,Attaccare bottone,Enhanced-prompting
"All'interno dell'azienda, qualcosa sta bollendo in pentola, poiché i dirigenti hanno avuto numerose riunioni a porte chiuse per pianificare una nuova strategia di mercato.",figurato,Bollire in pentola,Enhanced-prompting
"In questi momenti, gettare la spugna potrebbe sembrare la scelta più facile, ma non è quella giusta.",figurato,Gettare la spugna,Zero-shot
"Molti hanno tentato, ma solo pochi hanno davvero la capacità di rimanere in sella quando le circostanze si fanno difficili.",figurato,Rimanere in sella,Enhanced-prompting
"Al pranzo di famiglia, l'atteggiamento eccessivamente allegro di zio Franco suggeriva chiaramente che aveva ancora della birra nel corpo.",figurato,Avere ancora della birra nel corpo,Enhanced-prompting
"Se ha birra in corpo, è meglio che rimanga seduto finché non si sente più lucido.",figurato,avere birra in corpo,Enhanced-prompting
Le persone con il becco lungo tendono a essere escluse dai gruppi che valorizzano la discrezione.,figurato,Avere il becco lungo,Zero-shot
Aprire gli occhi ai giovani sull'impatto delle loro scelte ambientali può guidarli a comportamenti più responsabili.,figurato,aprire gli occhi,Enhanced-prompting
Questo dibattito sembra più un abbaiare alla luna che una discussione produttiva.,figurato,abbaiare alla luna,Zero-shot
"La critica incessante ha buttato giù la sua autostima, ma non ha perso la speranza di riprendersi.",figurato,Buttare giù,Zero-shot
"Per ottenere il finanziamento, il progetto ha fatto leva sulla crescente attenzione globale verso le energie rinnovabili.",figurato,Far leva,Zero-shot
"Per risolvere la questione, qualcuno deve avere il mestolo in mano e prendere decisioni rapide.",figurato,Avere il mestolo in mano,Zero-shot
Iniziare un nuovo lavoro senza formazione adeguata è come brancolare nel buio.,figurato,Brancolare nel buio,Zero-shot
"Quando la polizia ha iniziato a fare domande, uno degli spettatori si è allontanato rapidamente, sicuramente aveva la coda di paglia.",figurato,Aver la coda di paglia,Zero-shot
"Nonostante le apparenze affabili, si dice che il direttore abbia le mani lunghe quando si tratta di dividere i bonus.",figurato,Aver le mani lunghe,Zero-shot
Buttare al vento l'opportunità di fare quella esperienza all'estero sarà qualcosa che potresti rimpiangere per sempre.,figurato,Buttare al vento,Zero-shot
"Coltivando il proprio orto, Luca ha scoperto una passione per la fotografia che lo ha aiutato a vedere il mondo da nuove prospettive.",figurato,Coltivare il proprio orto,Enhanced-prompting
"Durante il dibattito, i contrasti ideologici tra i partecipanti bollivano in pentola, pronti a esplodere in qualsiasi momento.",figurato,Bollire in pentola,Zero-shot
Possiamo far leva sulla volontà di entrambe le parti di evitare la corte per trovare un accordo pacifico?,figurato,Far leva,Enhanced-prompting
"Non sono in vena di scherzi, preferirei una conversazione più seria.",figurato,Essere in vena,Zero-shot
"Protestare in questo modo non serve a nulla, è solo abbaiare alla luna.",figurato,abbaiare alla luna,Zero-shot
Affrontare il traffico quotidiano per recarsi al lavoro è come avere la corda al collo.,figurato,Aver la corda al collo,Zero-shot
"Non è nel suo carattere gettare la spugna, anche quando le probabilità sono contro di lei.",figurato,Gettare la spugna,Enhanced-prompting
Le aspettative per la sua prossima performance stanno già altissime in euforia pentola a bollire simme quelle di un debutto teatrale.,figurato,Bollire in pentola,Enhanced-prompting
"Quando iniziano a litigare, la discussione va in barca e non si conclude mai nulla.",figurato,Andare in barca,Enhanced-prompting
I racconti di miracoli medici diffusi sui social media andrebbero presi con le pinze.,figurato,Prendere con le pinze,Zero-shot
"Ricorda, gettare la spugna non fa altro che chiudere la porta alle potenziali vittorie future.",figurato,Gettare la spugna,Zero-shot
"Non appena Luca entra in un locale, non perde tempo e attacca bottone con chiunque gli capiti a tiro.",figurato,Attaccare bottone,Zero-shot
"Il nostro nuovo corso online sta andando a gonfie vele, abbiamo ricevuto molte iscrizioni.",figurato,Andare a gonfie vele,Zero-shot
"In questo settore così competitivo, rimanere in sella richiede costantemente nuove strategie e un impegno senza sosta.",figurato,Rimanere in sella,Zero-shot
"Per portare a termine con successo quel progetto complicato, è necessario che qualcuno prenda il mestolo in mano.",figurato,Avere il mestolo in mano,Zero-shot
"Raramente sono in vena di discutere, ma le tue ultime affermazioni richiedono una risposta.",figurato,Essere in vena,Enhanced-prompting
Progettare un itinerario di viaggio senza conoscere la lingua locale può far sentire come se si stesse brancolando nel buio.,figurato,Brancolare nel buio,Zero-shot
"A metà riunione, capì che non poteva più proseguire e, con un sospiro di rassegnazione, gettò la spugna.",figurato,Gettare la spugna,Enhanced-prompting
"Nonostante i tentativi di coinvolgere tutti nella conversazione, Elena non aveva birra in corpo e rimaneva piuttosto sobria e riservata.",figurato,avere birra in corpo,Enhanced-prompting
"Durante la discussione, si è perso in divagazioni, come se stesse acchiappando farfalle anziché affrontare il problema.",figurato,Acchiappare farfalle,Zero-shot
"Risolto il problema tecnico, siamo a cavallo per procedere con la produzione.",figurato,Essere a cavallo,Zero-shot
"Il workshop sull'efficacia comunicativa ha realmente raggiunto il bersaglio, migliorando la collaborazione tra colleghi.",figurato,Raggiungere il bersaglio,Zero-shot
"Il caporeparto, conosciuto per avere le mani lunghe, controlla meticolosamente ogni aspetto del lavoro dei suoi sottoposti, spesso oltrepassando i limiti del necessario.",figurato,Aver le mani lunghe,Enhanced-prompting
"Il corso di formazione ha raggiunto il bersaglio, arricchendo le competenze dei partecipanti.",figurato,Raggiungere il bersaglio,Zero-shot
"Il loro nuovo ristorante va a gonfie vele, ogni sera è pieno di clienti.",figurato,Andare a gonfie vele,Zero-shot
"Nel tentativo di influenzare la decisione, si è fatto leva sulla dimostrata efficienza del nuovo sistema.",figurato,Far leva,Zero-shot
"Per capire veramente una cultura, bisogna mettersi dentro la sua storia e le sue tradizioni.",figurato,Mettere dentro,Enhanced-prompting
"Nella scrittura creativa, mettere dentro contrasti forti aiuta a catturare l'interesse del lettore.",figurato,Mettere dentro,Enhanced-prompting
Buttare al vento le avvertenze mediche può portare a gravi conseguenze sulla salute.,figurato,Buttare al vento,Zero-shot
"La curiosità intorno al nuovo progetto scientifico bolliva in pentola, attirando l'attenzione di molti esperti del settore.",figurato,Bollire in pentola,Zero-shot
È importante non dare corda a chi cerca di influenzarti con idee poco chiare o pericolose.,figurato,dare corda,Zero-shot
"Dopo quei biscotti troppo secchi, voglio rifarmi la bocca con una fetta di torta umida e saporita.",figurato,Rifarsi la bocca,Zero-shot
La sua frequente distrazione durante il corso disegnava il quadro di uno che aveva ancora della birra nel corpo.,figurato,Avere ancora della birra nel corpo,Zero-shot
È normale sentirsi in difetto e avere la coda di paglia quando si nascondono segreti che non si vogliono rivelare.,figurato,Aver la coda di paglia,Enhanced-prompting
"Durante la lezione, sembrava che la sua mente stesse acchiappando farfalle, completamente assente dal discorso del professore.",figurato,Acchiappare farfalle,Zero-shot
"Non appena gli argomenti si sono fatti spigolosi, ha voluto voltare la faccia per evitare conflitti.",figurato,Voltare la faccia,Zero-shot
"Non è che non voglio aiutarti, è solo che non ho le batterie scariche al momento.",figurato,Avere le batterie scariche,Enhanced-prompting
"Mettendo in evidenza i vantaggi competitivi, abbiamo deciso di far, efficacemente, leva sulla proposta commerciale.",figurato,Far leva,Enhanced-prompting
"Il dialogo per migliorare le relazioni lavorative all'interno dell'azienda è su un binario morto, senza segni di progresso.",figurato,Essere su un binario morto,Zero-shot
"In ogni momento di difficoltà, cerco di tirare su il coraggio per affrontare le sfide che mi aspettano.",figurato,Tirare su,Zero-shot
La pandemia ha costretto molti a aprire gli occhi sull'importanza della salute pubblica.,figurato,aprire gli occhi,Zero-shot
Leggere quel libro sull'avventura spaziale mi ha permesso di rifarmi la bocca dopo tanti titoli di narrativa troppo ancorati alla realtà.,figurato,Rifarsi la bocca,Enhanced-prompting
"Luca ha rifiutato un'offerta di lavoro all'estero, che avrebbe potuto essere un trampolino di lancio per la sua carriera, buttando al vento una possibilità unica.",figurato,Buttare al vento,Enhanced-prompting
Nel quartiere si racconta di un vecchio signore con le mani lunghe che non si fa scrupoli nel prendere i limoni dall'albero del vicino.,figurato,Aver le mani lunghe,Zero-shot
"Nel tentativo di comprendere una teoria scientifica avanzata senza le basi, ho finito per brancolare nel buio.",figurato,Brancolare nel buio,Zero-shot
La sua allegria serale dava l'impressione di avere birra in corpo.,figurato,avere birra in corpo,Zero-shot
Dare corda a discorsi infondati può solo alimentare confusione e malintesi.,figurato,dare corda,Zero-shot
"Dopo aver aiutato tutti i miei amici con i loro traslochi, questa domenica mi sento con le batterie completamente scariche.",figurato,Avere le batterie scariche,Zero-shot
"In vena di sperimentare con la cucina, Luca ha preparato un piatto esotico che tutti abbiamo amato.",figurato,Essere in vena,Enhanced-prompting
Dare corda alle persone sbagliate può spesso portare a situazioni delicate.,figurato,dare corda,Enhanced-prompting
Si è dovuto ingoiare la pillola e smettere di negare l'evidenza dei fatti.,figurato,Ingoiare una pillola,Zero-shot
"Con determinazione e impegno, sono riuscito a portare a casa un risultato eccellente al mio esame finale.",figurato,Portare a casa,Zero-shot
L'arte di coltivare il proprio orto si rivela preziosa quando si tratta di gestire il proprio benessere in tempi turbolenti.,figurato,Coltivare il proprio orto,Zero-shot
L'esposizione è andata in barca quando il sistema di illuminazione ha smesso di funzionare.,figurato,Andare in barca,Zero-shot
"Affrontava ogni sfida con un entusiasmo contagioso, come avesse birra in corpo.",figurato,avere birra in corpo,Zero-shot
Pensi di essere in vena per affrontare quella discussione difficile con tuo fratello stasera?,figurato,Essere in vena,Enhanced-prompting
"In quell'assemblea, avere il mestolo in mano significava poter dirigere l'intero dibattito.",figurato,Avere il mestolo in mano,Enhanced-prompting
"A volte, prendere decisioni importanti senza abbastanza informazioni è come brancolare nel buio.",figurato,Brancolare nel buio,Zero-shot
"Sentivo la mia carriera su un binario morto, quindi ho deciso di cambiare completamente settore.",figurato,Essere su un binario morto,Zero-shot
"Gli annunci di miracolose diete dimagranti sono da prendere con le pinze, la maggior parte non ha fondamenti scientifici solidi.",figurato,Prendere con le pinze,Zero-shot
"L'articolo ha raggiunto il bersaglio della questione, illuminando aspetti poco noti del problema discusso.",figurato,Raggiungere il bersaglio,Zero-shot
"Bisogna sempre tenere d'occhio i propri effetti personali, soprattutto quando si sa che si è circondati da gente con le mani lunghe.",figurato,Aver le mani lunghe,Zero-shot
